,S1,ST,S1_conf,ST_conf
sf_wale,-0.018397291723856412,0.07544188228565696,0.02495072342196833,0.02007099971741029
sf_course,-0.019975220132354962,0.3450734464937896,0.03954489694187392,0.12134968951929005
knit_dir,0.05472075498862499,0.18910104224542384,0.036280460488167875,0.06338343761808304
pressure,0.017650069144507844,0.057726602955937664,0.021970982292229893,0.013982414930616797
cable_wale_lrest,0.0011135500536058654,0.005075269259944566,0.005997080771289597,0.0015208049215528438
cable_course_lrest,0.18284261740433397,0.43771527106800245,0.048649620836817634,0.11782636497124355
E1,0.17040451970288725,0.4609408598309079,0.059787085545767435,0.2421247919977575
r,0.02856011771436316,0.17175858896862745,0.03316631574592317,0.06102554249244627
nu,-0.0008758743589333818,0.023743730924929925,0.010850938757292216,0.014799852616488151
