,S1,ST,S1_conf,ST_conf
sf_wale,0.056549632228755024,0.057736088525355035,0.019094773332132983,0.009313815717864252
sf_course,0.48963501076573174,0.7154646167476872,0.08560830103771654,0.09574543435409864
knit_dir,-0.0007004057231056144,0.0007400350630749887,0.002476491757624572,0.00013768456672241065
pressure,0.0019272207139913063,0.0019762860159236724,0.0038381043260625716,0.0003152040924259919
cable_wale_lrest,-7.403823150630948e-05,0.00033379063180938914,0.001518523189366878,9.666171838262766e-05
cable_course_lrest,0.0008495838055709238,0.0007241084904112748,0.0023333662876049177,0.00014510456996184916
E1,0.1489291534357879,0.36906336353077623,0.045616582325387324,0.06437371659706799
r,0.04540345113992127,0.16310558382385434,0.0307080581200772,0.03167352955876105
nu,0.007796121702291081,0.020602661363148155,0.013733206810438634,0.003951589781273742
