sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,r_binary,E2,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,verts_path,stress_path,cable_wale_lrest,cable_course_lrest,H_mean_x0,r_x0,H_mean_y0,r_y0,vm_x0,vm_y0,H_anisotropy
3800,material_r_cable,3,True,1.2755834021938894,1.3720163112418189,62.523922428547294,561.9331276284463,14024.58797669901,1.1732476088066623,0.8523349994440845,16454.314308160778,0.4602960678388088,0.01278145,12812.79547012,11047.5660273,133.48793925,101.641155,706.22003615,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03800_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03800_stress.csv,0.912447488210846,0.9295878206519848,,0.05497311936351587,,0.053905884766463345,11264.210789130433,9200.306111764707,
3801,material_r_cable,3,True,1.0700327912140524,1.188659875460504,7.178190044420198,1455.0452407032217,18725.37460394221,4.003875352998781,0.2497580248723353,74974.06585239354,0.4227418216382442,0.02618904,21289.62270269,18376.23230795,213.65373812,42.26612545,952.79769226,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03801_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03801_stress.csv,0.9049592506347268,0.9668656686694386,0.9196469733121938,0.052600346472480776,0.7469113627657468,0.055019998564633375,18722.339084444444,18103.77321730769,0.10364810328389767
3802,material_r_cable,3,True,1.0401941347087915,1.0880124290295168,83.68466189166583,1705.1083302308436,12514.426851977643,1.6659944648233074,0.6002420903037384,20848.965865830924,0.1792647284787006,0.16746744,3740.35458999,2914.22512148,38.52270399,40.79695494,150.95914554,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03802_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03802_stress.csv,0.991313712260499,0.9930676071212649,1.5383275870880502,0.05298816221795575,1.5726633421643603,0.05601107483270871,3205.333786666667,1970.7448531914897,-0.01103691905799328
3803,material_r_cable,3,True,1.064828998211103,1.1315729669796657,78.31594335849793,1645.337595491772,15356.231331893094,2.103876877634992,0.4753129855793268,32307.62002678388,0.2381426020365459,0.09622176,6323.93191823,5162.67030421,61.93621477,59.12903133,279.35603709,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03803_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03803_stress.csv,0.9609318937838348,0.9705471590645544,1.2434115261775844,0.053270442643602076,1.1584731446233045,0.0556592929203294,5415.901295555555,3719.4564000000005,0.03536322230074348
3804,material_r_cable,3,True,1.2650453671449018,0.9578172679958348,28.24504998329096,1776.0130120908643,8995.926186744713,4.579471827331958,0.2183657936340246,41196.590532955226,0.2765930458966694,0.14532991,5203.06745002,3191.80566553,67.54993924,67.60644203,201.69747182,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03804_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03804_stress.csv,0.9536401146204488,0.9412323746354052,1.4729442310389238,0.05335224059238513,1.5550206930545232,0.05393638608421408,3207.5332066666665,2383.6494020408168,-0.027106146891768414
3805,material_r_cable,3,True,1.335775000803738,1.1709191363259883,4.536065835731559,1499.2918484921206,8626.739270951854,1.3281571397211676,0.7529229562474357,11457.665355227684,0.4543094999990936,0.06970283,6173.46933766,5366.92421463,33.08586577,79.26209111,349.8080712,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03805_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03805_stress.csv,0.9675358769511854,0.9050077642544626,1.1114394628316981,0.05276199618191116,1.0532540331465443,0.05376229775775277,5476.344553333333,3867.3722566037736,0.026879292515663688
3807,material_r_cable,3,True,1.3336722709596538,1.3638016479743758,15.571526835663668,279.04693726877224,7665.185608655075,2.645130672182877,0.3780531565099415,20275.417561428312,0.1409582866453682,0.01007289,9400.00163068,8433.75069008,78.29540473,56.90273538,451.05451195,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03807_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03807_stress.csv,0.9343030235289214,0.9045281431260026,,0.0534583320662377,,0.05353508759273815,8619.278017777779,8504.913866666666,
3808,material_r_cable,3,True,1.2258361425408904,1.2856899919157507,18.27404165609525,537.3600050602715,8735.375117981792,2.654585597571661,0.3767066320689644,23188.80097758032,0.3982886148227524,0.01712045,10364.91334648,9327.2273251,72.67398445,46.05641715,518.77883126,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03808_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03808_stress.csv,0.9478334078537528,0.9330360431355824,,0.052815221025977896,,0.05438169625483926,9500.52878,8834.975722,
3809,material_r_cable,3,True,0.9093663463266848,1.3936280442441265,46.23074844582691,1094.8095394524198,5782.413920462912,4.524555239951557,0.2210161987127616,26162.85120339929,0.2624665518225775,0.02735079,12975.69956149,12492.33612546,27.7519558,36.17264663,787.91632464,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03809_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03809_stress.csv,0.991711653634652,0.9525242281001388,0.8997823075813473,0.05298895893661739,0.6873775834037855,0.054974436899397176,12591.490785416667,12074.2212,0.13382692278452452
3810,material_r_cable,3,True,1.26303973040234,0.8887442483346301,9.403663533582003,795.1302673900368,8319.158446071619,1.8937500557822544,0.5280527897262178,15754.40677130954,0.2006387045047675,0.11381168,3822.60907869,2937.48406767,22.96552727,42.30237691,168.15786721,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03810_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03810_stress.csv,0.9563276981534288,0.9512480729528994,1.551311789261985,0.05374503924582721,3.3097861946010045,0.09028388971197615,2947.616053333334,1968.4244900000003,-0.3617442831180303
3811,material_r_cable,3,True,1.3897084941702298,1.351682096727898,66.44987052080242,1183.0174466044857,10845.444114222242,4.453161063534971,0.2245595849179073,48296.50944619901,0.3423355721905315,0.01657957,26708.8843777,23626.28689252,172.18522947,152.24300389,1201.61584786,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03811_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03811_stress.csv,0.941845788638475,0.9435196175078996,,0.05385089794714592,,0.05488802777131786,24108.562940000003,20093.353946,
3812,material_r_cable,3,True,1.3483516916141518,1.1637005902927158,80.46700382088491,1550.0944705299196,15689.791855964726,2.883991566904996,0.3467416519089086,45249.22739909696,0.3908122887793909,0.03402655,13652.59070273,12931.45965499,6.29113996,56.92479543,749.88755415,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03812_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03812_stress.csv,0.9993610764102276,0.9749940875601032,0.9275523596377427,0.05271753298384368,0.7416372896934599,0.054759978645743536,12986.106937777779,11341.677845833334,0.11138043542192692
3813,material_r_cable,3,True,1.3325636900506943,0.9543284725315404,65.889515432693,1164.9446003845171,16051.989356256045,3.8251025828254814,0.2614308971712156,61400.50594610215,0.3124838226197395,0.06101556,8967.84716889,6268.43486372,68.57342217,94.26979791,388.93827229,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03813_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03813_stress.csv,0.9617234321611222,0.9239604205306,1.4014612844200576,0.05934825707208137,4.354097383520379,0.06434640984985228,6190.70274888889,7241.244938461538,-0.5130059946303858
3814,material_r_cable,3,True,1.107193418844843,1.1103332837795523,84.46355470810646,1215.2392009366745,3694.277958201092,2.2770281249405286,0.439168927711913,8411.974812171757,0.154613779066285,0.20797439,2333.64093509,1691.58829628,33.17539572,35.52285193,83.90717265,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03814_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03814_stress.csv,0.9509697426167572,0.963690376810872,1.6892200902920358,0.055532553116227054,1.8815147972392,0.05350621662885843,1863.4543275,1025.9067734693879,-0.053852977889409875
3815,material_r_cable,3,True,1.3147870073749672,1.3665141860275158,57.56360110935515,1346.819891906939,18593.254436342384,1.8238176584954435,0.5483004264938135,33910.705769899985,0.3293228623091194,0.02191845,18960.03079505,17366.38668644,134.8464712,8.42483534,1005.51331195,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03815_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03815_stress.csv,0.948585328232162,0.9978617069990606,0.8817061977920619,0.05292506193728116,0.6756578282349202,0.05614328275259751,17614.088304444445,17413.58634680851,0.13230584893038483
3816,material_r_cable,3,True,1.1333821926593617,0.9850472182546128,54.317830451282674,1302.8814148255371,13768.372907565286,3.196920079896256,0.3128010632134574,44016.38781569505,0.3585370183569728,0.00146017,6418.50817613,2263.17065948,138.15263561,37.41594325,130.63061338,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03816_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03816_stress.csv,0.9203288647727288,0.9753322573534312,,0.06327519667045478,,0.06043767558522845,2165.2668891304356,2050.9649458333333,
3817,material_r_cable,3,True,1.0563606544158115,1.1515086365914526,68.80476251151059,284.3359007736394,8253.153196953659,2.408752543598517,0.4151526493070417,19879.80375587036,0.4557338319356007,0.02100365,5015.09617238,3998.01280401,70.15111803,7.50939433,219.69384974,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03817_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03817_stress.csv,0.920513375337988,0.9927815356145162,0.8812994848423159,0.05462483488306667,0.6870888090693446,0.05643189186745745,4139.2030659574475,3918.023923404254,0.12382818497618185
3818,material_r_cable,3,True,0.9879581237868392,1.3543956037103482,22.978124849164058,209.2974154929297,12289.62504981528,3.327016750598397,0.3005695717703074,40887.7883993091,0.1331944644857979,0.00402022,19788.69816564,16912.53144507,226.70066668,55.08360672,946.01360928,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03818_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03818_stress.csv,0.9058321681189924,0.906338109996157,,0.05453211446767624,,0.0535691156886022,17342.674108510637,17592.664151785713,
3819,material_r_cable,3,True,1.0639447751109998,1.247258464706512,4.060049573800828,999.0722439503504,2982.2188621859723,4.357701908953922,0.2294787529971394,12995.620828666206,0.1147830378737898,0.09880159,4337.05103408,3826.17696627,37.76012374,7.72932004,185.41094747,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03819_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03819_stress.csv,0.9048116260841949,0.974413120703146,1.320958771923033,0.05329977760366981,1.0595284507417824,0.05498562915748403,3850.6415066666664,3970.8809576923077,0.10982219047098883
3820,material_r_cable,3,True,0.8455862368779817,1.3496942790878828,73.02413205931755,1072.5294181979102,6925.788763401289,2.757212711748594,0.3626851115762523,19095.872817335607,0.3621891401072238,0.0380539,9062.80640377,8072.7603619,51.71267148,92.24472662,556.22190794,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03820_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03820_stress.csv,0.9586239026948404,0.9381075334434118,0.9791467981912859,0.05485912525814615,0.8102805124153183,0.05489844953889629,8189.140565217392,6501.935796000001,0.09436889935401906
3821,material_r_cable,3,True,1.253836031130865,1.380176407932055,19.305541317314454,1487.095684239942,1501.6920895656635,2.949521828388738,0.3390380062202418,4429.273597692621,0.4713322098319469,0.1465788,3645.34179248,3015.30945471,40.96905076,18.13435157,155.83079308,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03821_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03821_stress.csv,0.9161592763225488,0.9243661117286088,1.5329918204794948,0.053902870547994614,1.3560262533857357,0.05416903726731326,3092.9261688888887,2910.73021509434,0.061254572511897115
3822,material_r_cable,3,True,1.3456736552583912,1.113900637631631,39.67150883042951,1739.9377623944838,5077.944000115464,2.160354913485053,0.4628869051830075,10970.161271051387,0.1453937153095102,0.16773713,3279.33640503,2652.86815517,45.29196048,21.31819495,149.41915407,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03822_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03822_stress.csv,0.936015374067794,0.9967974625825784,1.5905578779619574,0.05437838476864138,1.4782076398878015,0.05466521179120176,2780.7721355555555,2489.5871673469387,0.036610890412011064
3824,material_r_cable,3,True,0.976935176858754,0.9785933657479722,17.016913483643194,838.269287880825,11979.9364232378,1.807455480605471,0.5532639728780565,21653.20174548627,0.3284699863316092,0.19093615,1970.2808467,1208.65374199,46.19705937,34.73829559,56.90013323,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03824_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03824_stress.csv,0.9802017630434224,0.9675834026530696,1.6739888453099188,0.052906908391518494,3.0434808771445083,0.05490667915722342,1244.1571666666666,1440.4087857142856,-0.29030224090597107
3825,material_r_cable,3,True,0.8769491511680073,1.0966338108822289,70.33800908833005,1615.7058621297635,15116.742911834996,2.477729027599116,0.4035953846692371,37455.19271540675,0.2299538488888537,0.1290805,7100.14090258,5202.3984388,94.40309133,65.94554732,261.83968306,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03825_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03825_stress.csv,0.9508037052764716,0.9748072769394612,2.786259231268984,0.056186037556033415,2.708320317512392,0.06316215345910688,5478.961853333333,4040.986472916667,0.014184691124160282
3826,material_r_cable,3,True,1.2241164216382292,0.8083914410734413,55.25304874352253,801.4553653329833,2162.2355533763243,2.7350094318983897,0.3656294520731845,5913.734632470281,0.2455979326253878,0.28408647,1883.75839009,1039.20860984,13.35180635,18.4117823,58.43378055,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03826_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03826_stress.csv,0.9010407440530184,0.992064903027312,2.1285329998326437,0.057824987229787204,4.135749808143954,0.056059295589248145,1008.6656974358975,1181.711808,-0.32042244417117144
3828,material_r_cable,3,True,1.2774191851419,1.1470498425369868,18.54061275322188,902.5469782771912,5623.440743185669,1.5600157215935813,0.6410191808698465,8772.655968819536,0.169621931297195,0.10601166,2486.13485103,2151.500787,24.35481783,21.25062954,131.33144265,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03828_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03828_stress.csv,0.9569894239746932,0.963591205062374,1.3036326787638919,0.05303862474678008,1.1852314643972202,0.05500905650898012,2211.560655555555,1888.3529346938776,0.047572389474135814
3830,material_r_cable,3,True,1.1403805917069008,0.9784275075636776,12.103403725939016,1889.113510225319,8157.654482455434,1.403536111652222,0.7124861210894067,11449.56265250782,0.3034120483243539,0.22383181,2966.06699488,2236.89313878,55.87487769,36.0756658,118.8261373,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03830_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03830_stress.csv,0.941501418949498,0.9994027625372806,1.7454648775482176,0.05552659528126933,1.8850587071037137,0.05361164966245729,2422.158725,1662.3451020833334,-0.038450054462014854
3831,material_r_cable,3,True,1.1685913637606609,0.803973092212207,63.8830831807234,308.57675521825774,2196.414686670789,3.8043405036967695,0.2628576487904475,8355.909355416132,0.1891589605533773,0.20561827,1729.71576995,754.9318463,5.56888029,5.04658483,39.78745852,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03831_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03831_stress.csv,0.9658203416756578,0.9717235909536668,4.578323021566322,0.08271220703024876,9.440743036264475,0.06409566688402826,706.2223585365854,788.0551614035088,-0.3468433627917812
3832,material_r_cable,3,True,1.371525267527431,1.3791565613162735,71.87260233535338,1646.8366948166736,15497.266762486794,3.010083900031022,0.3322166534925136,46648.07317624738,0.3145810672251029,0.02103618,27785.54049299,24041.62214309,259.27274473,71.20547739,1287.50045522,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03832_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03832_stress.csv,0.909539718470318,0.9794728726215328,0.8845408544736045,0.05493926598326282,0.7038940054251894,0.05592200613344919,24521.717442553185,22719.86538510639,0.11372631866057441
3833,material_r_cable,3,True,1.3946288935758844,1.3267872934146985,29.144086623076927,375.1688614297631,5992.75865509237,1.7645572723639156,0.5667143910043424,10574.56586636504,0.2311227580758652,0.02145172,5256.12604252,4655.32206536,46.35159567,22.91421769,279.42180077,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03833_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03833_stress.csv,0.9337136338645842,0.9617957340186096,0.8807599346855336,0.05317830876633573,0.7069240659205185,0.055272954740928956,4751.13868,4418.734414285714,0.10949021889661818
3834,material_r_cable,3,True,0.8085157895189835,1.340929121146567,38.780097724570815,418.1003345172769,16723.302694453563,3.447534694692616,0.2900623455768182,57654.16624897517,0.3679764436050244,0.0047985,29323.43091204,23519.51793279,454.719213,72.76737017,1603.26490122,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03834_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03834_stress.csv,0.9157281527719724,0.9421527818051726,,0.053567194067823225,,0.053968712507077764,24239.73967777778,23559.79277692308,
3835,material_r_cable,3,True,1.3052929794107766,1.2377102186751694,55.154812512846426,1629.1696425075334,17599.096473971695,1.3305580683812048,0.7515643426345373,23416.61980966225,0.1371953605461282,0.05237694,9270.42496939,7666.02856838,123.3926338,121.94556194,486.56121684,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03835_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03835_stress.csv,0.9090999457912105,0.9026952258882665,1.0454202827672883,0.05454449559854538,0.9524658448901905,0.05295297939605867,7809.610917777776,6466.163024074076,0.046526394367674424
3836,material_r_cable,3,True,1.0507533230056796,1.3179509464827164,12.801496489331347,1409.233702045383,4814.194525093935,3.818196237571576,0.261903772823372,18381.539422651345,0.1062976641283681,0.072779,7557.57687528,6875.80054018,28.08902686,22.42291424,354.51533196,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03836_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03836_stress.csv,0.977643171252931,0.9005892799146122,1.168625933184924,0.05504588490324098,0.8164543560624528,0.05391691106395558,6908.738568888889,7186.654844444443,0.1774092358027461
3837,material_r_cable,3,True,0.9595216914120416,1.0696139507509097,76.92707309472753,1139.567942053237,1600.532430744723,2.1203185789850347,0.4716272403172005,3393.638649176114,0.4942644403627585,0.30066067,1654.03931605,1109.92306777,30.69561689,35.81889376,57.12360234,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03837_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03837_stress.csv,0.9541027437344832,0.9152794551039852,1.8650393963141378,0.059128619818091595,2.5856794197791113,0.05575262880107628,1246.4194499999996,577.7795092592593,-0.16191542383203994
3838,material_r_cable,3,True,1.2648710639615903,1.1194803299010725,63.42873278786941,1608.881919854761,11624.547004782771,2.6575033538200934,0.3762930340473608,30892.27265184954,0.3503831020856079,0.06737872,7455.2155643,6381.37546297,56.47953391,51.91237047,377.17468125,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03838_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/03838_stress.csv,0.9638603777643464,0.9629575360744682,1.1084542083845481,0.05275676468945365,0.9700426391766589,0.055507638679232245,6571.235873333335,5279.320477083333,0.0665921477678899
