face,S11,S22,S12,von_mises,principal_1,principal_2,T_wale_Nm,T_course_Nm
0,6495.4296,8425.9960,152.6839,7650.3260,8437.9968,6483.4288,6495.4296,8425.9960
1,6644.5041,9714.5548,175.5157,8606.1622,9724.5565,6634.5024,6644.5041,9714.5548
2,5730.3614,7642.2646,715.3936,6998.8339,7880.3111,5492.3149,5730.3614,7642.2646
3,5664.8293,7270.0213,938.5794,6811.9649,7702.3714,5232.4793,5664.8293,7270.0213
4,6317.1812,7910.1763,-391.3121,7277.8449,8001.1096,6226.2479,6317.1812,7910.1763
5,6300.2418,7479.2215,-422.5696,7003.3272,7615.0339,6164.4294,6300.2418,7479.2215
6,6278.9374,7972.3051,-714.0040,7379.3295,8233.1750,6018.0675,6278.9374,7972.3051
7,6303.8465,8070.3135,-285.1915,7364.6742,8115.2155,6258.9445,6303.8465,8070.3135
8,6273.2293,8382.8009,-292.9247,7569.3421,8422.7196,6233.3106,6273.2293,8382.8009
9,6235.2509,8447.7076,-252.3769,7599.9752,8476.1313,6206.8272,6235.2509,8447.7076
10,6276.3067,8309.7228,-271.4724,7517.3294,8345.3420,6240.6876,6276.3067,8309.7228
11,6313.6794,8345.6766,-415.3351,7572.2156,8427.2920,6232.0641,6313.6794,8345.6766
12,6300.0317,8125.5374,-316.5737,7404.3413,8178.8780,6246.6910,6300.0317,8125.5374
13,6219.7656,8626.4028,-161.0279,7715.1731,8637.1294,6209.0390,6219.7656,8626.4028
14,5012.2011,5908.5237,-290.4403,5538.1559,5994.4075,4926.3173,5012.2011,5908.5237
15,6149.5070,9097.0962,162.3515,8044.2534,9106.0115,6140.5917,6149.5070,9097.0962
16,5522.1370,4598.6107,-757.0986,5288.3508,5947.1791,4173.5686,5522.1370,4598.6107
17,5337.0043,7286.0607,684.5320,6640.0535,7502.4520,5120.6130,5337.0043,7286.0607
18,6181.4194,9315.1970,47.5997,8210.2679,9315.9198,6180.6966,6181.4194,9315.1970
19,5782.3211,4761.0594,-131.0955,5350.1877,5798.8809,4744.4996,5782.3211,4761.0594
20,5692.6224,5508.4987,-348.7521,5635.2985,5961.2590,5239.8621,5692.6224,5508.4987
21,5697.6689,5389.8749,-1278.7045,5975.7607,6831.7042,4255.8396,5697.6689,5389.8749
22,6143.9139,8625.9482,-52.5747,7691.9354,8627.0613,6142.8008,6143.9139,8625.9482
23,5941.1739,8557.8014,159.4104,7600.4184,8567.4772,5931.4980,5941.1739,8557.8014
24,6265.9654,8704.3159,-111.2341,7779.6925,8709.3798,6260.9016,6265.9654,8704.3159
25,6132.6134,8723.7696,1.8089,7759.7427,8723.7709,6132.6121,6132.6134,8723.7696
26,6108.5530,8690.5659,45.5653,7730.4464,8691.3698,6107.7492,6108.5530,8690.5659
27,6041.9753,7415.8600,497.9230,6887.5093,7577.3380,5880.4973,6041.9753,7415.8600
28,6093.6437,8657.2939,-26.8186,7702.5272,8657.5745,6093.3632,6093.6437,8657.2939
29,5753.9897,7450.3971,544.5931,6829.1325,7610.1771,5594.2097,5753.9897,7450.3971
