,S1,ST,S1_conf,ST_conf
sf_wale,0.1332609069675295,0.30560857281194465,0.062058268619476595,0.0930406650449798
sf_course,0.5195547351378359,0.8806705082770715,0.12442112160932534,0.240060703906723
knit_dir,0.0033466621633149213,0.0388987534884804,0.011624051843470217,0.015591481842922774
pressure,-0.0263253133079253,0.10046192156979464,0.017791002163196495,0.037542345133652455
cable_wale_frac,0.001314418033263906,0.009420811563548931,0.006222423126862219,0.0035377486178036818
cable_course_frac,-0.0027487869142410262,0.0366269103780355,0.013953834496515586,0.010914528071980774
E1,-0.03012070947584534,0.16019032140115763,0.023695397745114404,0.06414380533106236
r,0.007204352577377742,0.06362226380430815,0.014105078448755826,0.031095857299187464
nu,0.01752665195307431,0.06956923221340959,0.01601933196205541,0.032355204975228036
