sample_id,group,motif,sf_wale,sf_course,pressure,cable_angle,crown_height,cable_tension,mean_stress,L_def_mm,L_flat_mm,L_ratio
464,motif2_cable,2,0.9867132920586378,1.1659410105030144,604.4970312558243,145.82409951087922,0.14570688,0.0,1066.28916704,4002.3484086936564,1196.27364,3.3456796796873807
465,motif2_cable,2,1.337251993102836,0.991196830682536,1173.1104803536475,2.7050162758072718,0.07373071,44.59806163,5029.59142326,3901.8284974703097,1196.27364,3.261652156332986
466,motif2_cable,2,1.0743270708049228,0.949721901375948,624.5178282177219,14.366005037713371,0.14344127,140.53653806,1482.03181057,4015.695606457415,1196.27364,3.3568369912902334
467,motif2_cable,2,1.227149854209295,0.9703583158457744,866.9330069807297,158.34583321652445,0.08926001,0.0,3348.95496055,3932.952009678953,1196.27364,3.287669207255084
468,motif2_cable,2,1.0780654458250567,0.987622983074423,1148.235416526601,48.73898473154296,0.19748115,0.0,1947.32921332,4109.155390597707,1196.27364,3.4349627486548213
469,motif2_cable,2,1.1453741447741856,0.8186855887190703,636.8406872170791,134.7386045217918,0.12125022,0.0,2336.25287235,4103.909588639377,1196.27364,3.4305776299136523
470,motif2_cable,2,1.3786725796591774,1.1763039664080797,346.57215947498537,35.41784363490905,0.01926484,0.0,5530.42817686,3874.288267755704,1196.27364,3.238630475679214
471,motif2_cable,2,1.1181467009347426,1.25527664794703,944.548424801427,56.042941093966704,0.10751582,0.0,2218.72573728,3940.879557110539,1196.27364,3.2942960751944175
472,motif2_cable,2,1.354071219768621,1.3600060482097078,230.8995373163065,92.30483939155005,0.01245595,0.0,5306.0220612,3872.6883429738355,1196.27364,3.2372930519256746
473,motif2_cable,2,0.8702505634187434,0.9035485318365248,518.4592787325611,0.2569678718938077,0.29880816,0.0,611.32149572,4507.36253296164,1196.27364,3.7678357043474104
474,motif2_cable,2,0.9249472088076884,0.9241295158819524,775.1754817656382,161.6249614226441,0.2821971,0.0,877.25431016,4420.882214865651,1196.27364,3.695544286059544
475,motif2_cable,2,1.2422952193447383,0.9092499420303086,1125.6281791502172,136.19357064128317,0.10479353,0.0,3718.06429803,3938.193342206847,1196.27364,3.2920505898690933
476,motif2_cable,2,0.8531990447409494,1.0436195161820851,706.8829249657712,178.75524440285488,0.0,0.0,1703.21697316,3871.726376752327,1196.27364,3.236488916325472
477,motif2_cable,2,0.9745297077436146,1.385045389937544,1191.8995710042834,69.64842683754148,0.13251513,0.0,2368.76588802,3986.1389490132838,1196.27364,3.33212971993037
478,motif2_cable,2,0.9839529179582668,1.093862120521066,932.2778427220748,22.69827758587123,0.2097196,0.0,1109.67395358,4143.963174702902,1196.27364,3.464059589830051
479,motif2_cable,2,1.3088414071078824,1.3479724143142129,283.2258898135603,157.16328441407344,0.01728742,0.0,4606.233272,3873.7006160443075,1196.27364,3.2381392404870746
480,motif2_cable,2,1.165887211998465,1.017906656476788,1155.7736656479938,149.4095370043258,0.14152157,0.0,2740.29567421,3991.255661954894,1196.27364,3.336406929400279
481,motif2_cable,2,1.1798837428068611,1.3264418171321513,1072.5335306775733,66.92762919681996,0.09040941,0.0,3064.82374644,3922.496248118129,1196.27364,3.2789289314425836
482,motif2_cable,2,1.3564027626128428,0.8917171580550644,663.0146832117321,64.81333907831649,0.03902513,0.0,5276.67652501,3885.169994354569,1196.27364,3.2477268280813827
483,motif2_cable,2,1.0882473661979266,1.148222973197114,291.7858332064727,111.12087062070472,0.05567207,0.0,1359.96042424,3890.3141541612126,1196.27364,3.2520269811856872
484,motif2_cable,2,0.9138287219692652,1.319482814917878,431.2023261910035,83.68376738867117,0.08434723,0.0,2033.38758904,3940.9242287686097,1196.27364,3.2943334175353143
485,motif2_cable,2,1.3266528029439753,1.3717186694120618,439.5711633773352,84.2628593984446,0.02504639,0.0,4928.43409954,3875.8780006873094,1196.27364,3.2399593797680857
486,motif2_cable,2,1.3718999410464057,0.9938661342874142,805.2547580438807,94.00363988075574,0.04587856,0.0,5494.64612737,3885.770664385849,1196.27364,3.2482289456665194
487,motif2_cable,2,1.2706301767042083,0.9802062775529607,1036.0447136497296,89.63105920556106,0.08616403,0.0,4010.00747042,3928.291120490714,1196.27364,3.2837730341451934
488,motif2_cable,2,0.989116576165177,0.8091820183277144,686.8207733102865,18.90696111254585,0.22580365,330.92043278,1241.40383878,4344.242552555187,1196.27364,3.631478958739898
489,motif2_cable,2,1.1428291127535923,0.940312546073442,1112.3600893979692,128.2274407647005,0.15759997,0.0,2560.63111839,4056.087089577189,1196.27364,3.3906014092036583
490,motif2_cable,2,1.0105196625151285,1.0374189295846987,924.5204243645296,96.0989681345288,0.21064615,0.0,1200.88263276,4159.008816156121,1196.27364,3.476636680012544
491,motif2_cable,2,0.8150852116009513,0.881929061462514,1090.8943413573577,138.47498059519734,0.0,0.0,2075.26103276,3871.726376752327,1196.27364,3.236488916325472
492,motif2_cable,2,1.196835469678603,1.306821502156316,355.5649138122768,36.65083545995833,0.0311357,0.0,3006.38162965,3877.595445070337,1196.27364,3.241395041581237
493,motif2_cable,2,1.0199096678989916,0.8291049322564371,892.3799344088767,172.23698324972275,0.23832441,0.0,1697.70745482,4319.930694670721,1196.27364,3.611155968186946
494,motif2_cable,2,1.386030841942364,1.135982556025095,616.8829868649497,44.04142048200552,0.03366796,0.0,5673.03339218,3879.1222453865894,1196.27364,3.2426713384628205
495,motif2_cable,2,0.899352565346307,1.0634952433851843,961.3503408557594,144.61483308875728,0.26501738,0.0,1092.36567211,4323.129899101268,1196.27364,3.6138302764083883
496,motif2_cable,2,0.935436836937383,1.2771289395600225,1102.3501557167165,153.87825151741194,0.17355629,0.0,1883.26574997,4060.1362893055766,1196.27364,3.3939862532669176
497,motif2_cable,2,1.295882208078591,1.2030855033491488,583.7994584334443,143.46592871082802,0.04148437,0.0,4255.44285922,3881.907630934772,1196.27364,3.2449997234201136
498,motif2_cable,2,0.8119064665430594,1.2426104233004909,445.3011664673378,97.38120528117472,0.12167993,0.0,1723.9190143,4207.60485756784,1196.27364,3.5172595273167104
499,motif2_cable,2,1.2489911154324769,1.0530905011257403,644.6804995106106,42.02944738938168,0.05985107,0.0,3530.29458515,3891.6866451905844,1196.27364,3.253174286437161
500,motif2_cable,2,0.9018840589531284,1.1902125731407662,524.3940265561948,38.30042012186245,0.15535172,0.0,1429.63376054,4068.1021593643623,1196.27364,3.400645156207206
501,motif2_cable,2,1.2105451988548193,1.103595512906283,1118.2888568118951,20.94389299581314,0.10996567,0.0,3203.08984929,3944.391618655713,1196.27364,3.2972319097959173
502,motif2_cable,2,1.2989568551990218,1.0571744971062722,672.6550183604231,128.54468359111897,0.05064102,0.0,4285.41078807,3887.3199160516488,1196.27364,3.2495240102855143
503,motif2_cable,2,0.9519408385882716,1.393078466899975,1024.5118509259032,49.93043610035141,0.11897237,0.0,2427.02495075,3959.8529524071887,1196.27364,3.310156489285503
504,motif2_cable,2,1.266510078842097,1.3370760052920694,728.3089291134037,54.51780070043621,0.04959479,0.0,4047.3882547,3886.208478306484,1196.27364,3.2485949270824728
505,motif2_cable,2,0.9617077616364732,0.9147976922396428,225.9591157787917,4.656938634071599,0.18743885,144.49167493,397.28369509,4138.727794482322,1196.27364,3.4596831829232
201,motif1_cable,1,1.1851374103037182,1.0939064715131752,1122.7026471461982,146.3695663509511,0.14763699,0.0,1985.21834092,4006.7567423426362,1196.27364,3.3493647342614996
507,motif2_cable,2,1.151978617868832,1.1958995926828129,272.7252914265023,14.586876337498444,0.03401106,8.08917404,2182.45130795,3878.3798225481105,1196.27364,3.2420507255748867
159,motif1_cable,1,0.9772979533297864,1.383179856617656,769.5999446174291,56.92787825694416,0.04199555,0.0,5682.1820916,3886.5886723634217,1196.27364,3.2489127423750825
509,motif2_cable,2,1.3403733792001322,1.332604444723572,245.1524824371183,162.25304814418286,0.01398268,0.0,5050.24847616,3873.0507282146355,1196.27364,3.2375959803098526
510,motif2_cable,2,1.2584092503045536,1.1448051674808282,983.8627739057893,104.35267837409884,0.08055942,0.0,3786.40651965,3910.933989767443,1196.27364,3.269263702715579
511,motif2_cable,2,0.954616312504011,1.372057367187254,698.9951104833721,71.4562687741547,0.09264387,0.0,2225.95560097,3928.4929718570334,1196.27364,3.283941767585077
182,motif1_cable,1,1.3984481467350296,1.3956599300059307,214.4974275162892,130.13877756133007,0.01020595,0.0,6024.98834952,3872.4365262099946,1196.27364,3.237082550953806
512,motif2_cable,2,1.253601252363958,1.0081084646800609,743.187106215389,45.85541151507074,0.06824717,0.0,3644.08133973,3907.566789790314,1196.27364,3.266448962120669
514,motif2_cable,2,1.0716801194726755,1.3490223571890745,998.0487829462586,73.86640425844534,0.10533413,0.0,2244.84160853,3939.28219384017,1196.27364,3.292960792682994
515,motif2_cable,2,1.2823868633402624,1.2271962716281335,306.143076271005,154.9348711184601,0.02251753,0.0,4032.8027856,3875.1758488547866,1196.27364,3.2393724305876934
513,motif2_cable,2,1.2308716492785572,0.8539823547445339,606.8790720733704,57.08671613839141,0.07197431,0.0,3393.20612472,3917.582278883622,1196.27364,3.274821201346226
517,motif2_cable,2,0.9304935876778384,1.020661001492745,627.0118492828199,4.895914593728335,0.21834683,293.15446854,653.37134262,4197.349106745896,1196.27364,3.5086864463099743
518,motif2_cable,2,1.3746189394020143,1.2943887500802245,332.91138272586915,175.2941677878603,0.01778897,0.0,5545.40194987,3873.551835514985,1196.27364,3.2380148705065386
519,motif2_cable,2,1.122605529646682,1.2756588893558731,239.3661235198091,31.821112074162983,0.02854851,0.0,2068.41778436,3876.6622104192347,1196.27364,3.240614923538092
520,motif2_cable,2,1.0450408628138934,1.207529145802611,716.8743204912355,77.62053594917792,0.12042596,0.0,1428.7224421,3958.9535519836363,1196.27364,3.3094046542592355
521,motif2_cable,2,1.021476360736039,1.2515165881083183,386.39067303018703,10.054114234192507,0.06958155,33.42019207,1373.86106236,3900.970864827895,1196.27364,3.2609352362122563
516,motif2_cable,2,0.9067309915248384,0.9337359006393758,970.4275398466972,68.62950428950876,0.30638546,0.0,998.62754314,4494.718796300627,1196.27364,3.757266436382087
522,motif2_cable,2,0.8446296979385143,1.263059266520207,781.1438633037172,1.8535785129800628,0.0036652,0.19678918,2334.08085139,3871.9374761219274,1196.27364,3.2366653804408227
524,motif2_cable,2,1.3232066786223349,1.3238737075047458,276.2022120193906,134.03127146640443,0.01659203,0.0,4776.39062566,3873.5412203428523,1196.27364,3.2380059969747834
525,motif2_cable,2,1.0548216468680596,1.1302099775688763,655.3930913883597,173.84876288480626,0.12992604,0.0,1271.08527248,3976.03812110599,1196.27364,3.3236861435030787
526,motif2_cable,2,1.2208731033475857,1.1835950552926529,903.8172423762552,137.63686288154793,0.08221171,0.0,3262.42437647,3917.1956901909243,1196.27364,3.2744980405912187
527,motif2_cable,2,1.2840195930265572,1.1135813280799831,297.3501959133481,140.4759390765322,0.02358494,0.0,3986.40083604,3874.896752737098,1196.27364,3.2391391260089106
528,motif2_cable,2,1.1109251562454232,0.9389881505318952,739.6478638023352,81.195047822512,0.1419941,0.0,1973.96679183,4007.085266194256,1196.27364,3.349639356923602
529,motif2_cable,2,1.1698812600796522,1.1402178498136144,475.8176508785678,17.2282558846777,0.05822414,23.22507705,2394.28194569,3890.9718385201463,1196.27364,3.2525767587089414
530,motif2_cable,2,1.013310137702098,1.3966224761167807,503.141528708976,67.57035016090984,0.05723334,0.0,2226.67586079,3890.7751241420874,1196.27364,3.2524123194272576
531,motif2_cable,2,1.137786868842895,1.2889946048131624,957.0719099487698,61.21576525726676,0.09698114,0.0,2492.77425926,3927.797898589605,1196.27364,3.283360735583546
532,motif2_cable,2,0.8811122448669502,1.352166670855858,1062.3365196785933,111.8953634876142,0.1478641,0.0,2507.75187368,4007.8317425461814,1196.27364,3.3502633582615613
533,motif2_cable,2,1.3984941369478587,0.8948378130218135,308.9732451991926,123.2647670728859,0.0155457,0.0,5941.36797184,3873.093053549108,1196.27364,3.2376313612904726
534,motif2_cable,2,0.8306835860305779,1.1206932181074074,760.8574112651212,47.6519942796281,0.23738994,0.0,1435.98632616,4296.785060561569,1196.27364,3.5918078580763257
535,motif2_cable,2,0.9967326396419224,1.2295006458129596,810.1653432122843,23.48771684501472,0.14303392,0.0,1432.0294927,3997.2051665254985,1196.27364,3.34138029366383
536,motif2_cable,2,1.0065011394832075,1.1177580529858957,567.4843614474055,125.25046705707916,0.14840898,0.0,917.7519903,4005.7306964326235,1196.27364,3.3485070325821304
537,motif2_cable,2,0.894294373518747,0.8562791482790928,1137.9463545681056,147.06763956670275,0.34562999,0.0,1241.97056877,4690.974278448124,1196.27364,3.9213221135994645
538,motif2_cable,2,1.002715237539613,1.2197125367071486,701.2934906003195,164.15252134733947,0.13140057,0.0,1339.65581704,3977.8677563792035,1196.27364,3.32521558895104
539,motif2_cable,2,1.3607336867619586,1.0474403752329988,529.4658067165209,25.40095361037445,0.03178979,0.0,5248.52599913,3879.219548444861,1196.27364,3.24275267692504
540,motif2_cable,2,1.0314965159004323,1.287069871465821,325.3183145243423,31.14534983810172,0.05147092,0.0,1566.1556482,3887.0271633471048,1196.27364,3.2492792897677707
541,motif2_cable,2,1.2762859857031086,1.028093299851589,1197.261284454515,176.7733134908491,0.09488661,0.0,4131.40799679,3941.17659206094,1196.27364,3.294544375366275
542,motif2_cable,2,1.1303666923257336,0.8968147402047342,676.8678162367822,115.56369013120808,0.12464559,0.0,2183.0542365,3967.5934208356903,1196.27364,3.316626972433908
543,motif2_cable,2,0.9569847475802966,1.2128993311725829,265.537043822958,105.57494636652422,0.08021256,0.0,1260.4546892,3911.4279854065016,1196.27364,3.2696766480673287
544,motif2_cable,2,1.082707101823681,1.331169803377502,844.5822210144205,170.02897682925607,0.09264822,0.0,2163.91011415,3922.515398269426,1196.27364,3.2789449396121664
545,motif2_cable,2,1.1547144637584446,1.0757061719844716,908.0492583421474,25.09119052385401,0.11839437,0.0,2417.06243537,3954.7260067557504,1196.27364,3.305870725995226
546,motif2_cable,2,1.21318735416293,0.8001674501242831,918.8764749518969,63.97906520124709,0.10888967,0.0,3328.54888506,3958.4749306886984,1196.27364,3.3090045607698078
547,motif2_cable,2,0.8611513252804154,0.9181687589489194,799.0989859829662,79.96800772422378,0.32396606,0.0,837.15265223,4588.109569443365,1196.27364,3.835334505442556
548,motif2_cable,2,1.1262461374933703,1.155743821450501,880.8896874221541,124.32670223145348,0.11662337,0.0,2101.81907395,3957.986490680277,1196.27364,3.3085962595316216
549,motif2_cable,2,1.0624884857082697,0.967327441802408,877.5239817126062,60.42026384242953,0.18679129,0.0,1626.85964489,4094.9054350467773,1196.27364,3.4230507955076046
550,motif2_cable,2,1.1353880835291248,1.1999854593394848,849.3481311181488,118.9364830583608,0.10243794,0.0,2230.05679207,3936.149968599322,1196.27364,3.2903424743182694
551,motif2_cable,2,1.2175657081521467,0.9576980148975192,1054.7419313564185,120.60520067968444,0.10996052,0.0,3329.95859385,3941.0737248422215,1196.27364,3.294458385660176
552,motif2_cable,2,0.8409611737569458,1.0069141209967896,486.14426227227096,113.32436662436884,0.26412858,0.0,839.05357076,4393.263444376338,1196.27364,3.6724569508831935
553,motif2_cable,2,1.207916685671516,0.9797469808697448,349.1377193483604,131.9699231527916,0.04286578,0.0,2879.66603756,3882.4956615044953,1196.27364,3.2454912753109695
554,motif2_cable,2,1.0671886896303202,1.266074901721024,835.998197065045,19.490328976771966,0.10713132,82.08666181,1801.23150677,3941.3423920497016,1196.27364,3.2946829724089737
555,motif2_cable,2,0.8237960924912894,1.383038257003693,650.4926287665335,39.32884844906018,0.10716107,0.0,2617.54454358,4089.6282883724944,1196.27364,3.4186394748048574
556,motif2_cable,2,0.9643877628651144,1.175643984391738,787.1174376215812,95.94104137355046,0.17400429,0.0,1223.29373102,4055.251578895925,1196.27364,3.3899029814749793
557,motif2_cable,2,1.100189993540861,1.0962874748733036,1131.0206298505016,72.21396462206738,0.16399151,0.0,2011.25737198,4030.6031344623125,1196.27364,3.3692986284160815
558,motif2_cable,2,0.8000441542284732,0.8740908623518984,562.5755431576619,148.44730846408837,0.0,0.0,2224.66999178,3871.726376752327,1196.27364,3.236488916325472
559,motif2_cable,2,1.2896904992607126,0.8848831005282181,1174.0340217375103,85.44172796581951,0.08833207,0.0,4393.33967781,3937.744364342114,1196.27364,3.291675276186905
560,motif2_cable,2,0.8655427582329694,1.1713462483270978,726.2004485965482,151.00592163941045,0.19976013,0.0,1551.26513841,4179.6538738884165,1196.27364,3.493894485452691
561,motif2_cable,2,0.875821485578602,1.0321863619744265,1018.1688824216398,58.63816325917354,0.0,0.0,1453.10998158,3871.726376752327,1196.27364,3.236488916325472
562,motif2_cable,2,1.192016105737462,1.0033417550838786,1141.746484454457,90.27330750705252,0.12778595,0.0,3036.30776751,3977.6319489887114,1196.27364,3.325018470680932
563,motif2_cable,2,1.2334762301811089,1.0262484014240738,421.0752993316556,16.330822260150388,0.04332319,14.20080958,3246.79439495,3885.063427628822,1196.27364,3.2476377458495387
564,motif2_cable,2,0.940323528376855,1.1373489652691096,766.7448498335782,29.76641643133287,0.19568167,160.42385987,1101.48356547,4103.7998958418275,1196.27364,3.4304859345072827
565,motif2_cable,2,0.8778100694361334,0.9553918185294904,489.7896477940778,7.486072710522685,0.25202957,337.78838238,552.49752415,4350.403521681425,1196.27364,3.6366290923884486
566,motif2_cable,2,1.239056967811559,1.156283379972359,952.1726480455732,158.92504610373533,0.08293886,0.0,3510.32978131,3917.1878445580846,1196.27364,3.274491482198074
567,motif2_cable,2,0.8914732938322673,1.2202508418092215,937.3539998606292,51.32286870937968,0.19474553,0.0,1759.92580388,4129.019742260219,1196.27364,3.451567939138256
568,motif2_cable,2,1.1909967619730983,1.257040903585182,372.056990587762,101.68074782257167,0.03585082,0.0,2815.73150612,3879.7160913586495,1196.27364,3.243167751617974
569,motif2_cable,2,1.0517436291479485,1.0783015032569765,251.138050358894,106.42885855487071,0.07751033,0.0,853.13847975,3908.176557554061,1196.27364,3.2669586847655205
570,motif2_cable,2,0.976257820187088,0.9615423515181096,1164.40513041235,32.60235077348838,0.27026128,0.0,1345.16094846,4364.401736604153,1196.27364,3.6483306082077958
571,motif2_cable,2,0.9234379209816992,1.1611654957695383,559.874038892602,114.6358346731207,0.16949198,0.0,1222.29023226,4063.53685284248,1196.27364,3.3968288834337943
572,motif2_cable,2,1.2448181701172838,1.050903788668811,507.1538021766327,11.442614820209776,0.04843723,16.3793649,3429.51182957,3884.9537362429114,1196.27364,3.247546051623199
573,motif2_cable,2,1.163271513849316,1.014600626378154,546.2973954597219,139.7027614489151,0.08069426,0.0,2332.27394792,3911.545101153906,1196.27364,3.269774548533818
574,motif2_cable,2,1.093635012317432,1.2344563401642097,333.4066522157184,121.97095082210484,0.04866153,0.0,1674.13109898,3885.7853743327996,1196.27364,3.248241242139884
575,motif2_cable,2,1.0373130292102797,1.0715588003470538,454.8921277695384,28.788584312638623,0.12669812,70.22358774,901.41920965,3968.8811910671384,1196.27364,3.3177034571012856
576,motif2_cable,2,0.9680339549519889,0.8217674749613677,375.92752804889255,75.10990713669352,0.23326129,0.0,898.94584209,4364.283501609519,1196.27364,3.648231772129928
577,motif2_cable,2,0.8375387941340746,1.2996286907865038,397.6900589376528,108.53808427317236,0.09867431,0.0,1983.14540417,3991.644552169708,1196.27364,3.3367320140646988
578,motif2_cable,2,1.389472442027809,0.9228746459659104,1184.423046282407,164.663705985781,0.06117386,0.0,5893.70202237,3891.9598693714283,1196.27364,3.253402682492802
579,motif2_cable,2,1.2616337574342096,0.9752739171266728,257.31621832118617,88.16446407644455,0.02386453,0.0,3663.68703613,3875.7566434790297,1196.27364,3.2398579337408373
580,motif2_cable,2,1.3070364712115143,0.8337809077539681,1007.2852553928908,59.25484780100013,0.07007343,0.0,4627.35988906,3904.3821381770344,1196.27364,3.263786819023309
581,motif2_cable,2,1.0843842576876006,1.082848041747833,463.4119308836645,167.09520170594345,0.09841511,0.0,1344.86433733,3932.480567655655,1196.27364,3.2872751151280535
582,motif2_cable,2,1.315874196077516,0.9070772951935688,1050.6164714342742,116.47935504251862,0.07200691,0.0,4717.70496418,3899.947310399213,1196.27364,3.260079617234744
508,motif2_cable,2,1.3920979098961856,1.3591736408603607,832.6379395893413,118.7595207921427,0.04066448,0.0,5962.84018343,3883.1442334592266,1196.27364,3.2460334355099785
584,motif2_cable,2,1.3315059435206944,0.8250888761214785,1082.228977680994,13.017312637803911,0.06708545,29.59427472,5018.93537906,3897.2214411064624,1196.27364,3.257800983649914
583,motif2_cable,2,1.0973264307028778,1.389547174191928,535.3992200615758,63.18721952146077,0.05157284,0.0,2436.07698445,3887.450996840611,1196.27364,3.2496335845372397
585,motif2_cable,2,0.9185040967518248,0.8454269709819472,1032.6442070814292,9.421111470040454,0.31127535,425.36230432,1077.58298732,4530.709592657804,1196.27364,3.787352191976582
587,motif2_cable,2,1.03454051465232,1.2683502133959308,1077.63408027973,129.6968221159195,0.14429004,0.0,1799.28119445,3995.9969451363218,1196.27364,3.3403703061920873
586,motif2_cable,2,0.8568301122597274,0.9288262681300334,684.9390599077954,100.25122753568668,0.31294468,0.0,748.89622253,4529.821753069552,1196.27364,3.7866100209894724
588,motif2_cable,2,1.2746995409454145,1.3023355955584424,977.1568368425288,41.61151230776729,0.06668791,0.0,4156.47822006,3899.918926566705,1196.27364,3.260055890361929
589,motif2_cable,2,1.172655840026473,1.126719478150395,824.0523197118099,52.0672579555249,0.09638165,0.0,2580.60506463,3931.1694474721617,1196.27364,3.286179111555248
591,motif2_cable,2,0.851828954525827,0.843282185660011,1097.6193048408368,179.5706831349353,0.0,0.0,1750.83713973,3871.726376752327,1196.27364,3.236488916325472
592,motif2_cable,2,0.911875652626909,1.2800552841218458,392.0079259385003,160.24678356712454,0.09584641,0.0,1789.74626797,3974.4940407029476,1196.27364,3.3223954016933352
593,motif2_cable,2,0.8846490055293386,1.3661623432804593,588.4305139019996,44.722453732429,0.10097056,0.0,2427.35837874,3945.351363328201,1196.27364,3.298034188338549
594,motif2_cable,2,0.8320514703471419,0.8629821416061985,498.9560944391033,26.70487369857459,0.0,0.0,1923.92815572,3871.726376752327,1196.27364,3.236488916325472
595,motif2_cable,2,1.057236078842683,0.8654913405898578,209.4144999386439,152.63814437861956,0.11240615,0.0,1010.83636891,4067.204290121312,1196.27364,3.399894601139345
596,motif2_cable,2,1.350505968084861,1.211025641412313,866.046919801242,82.17216614823352,0.05111971,0.0,5161.54443008,3890.5282441777526,1196.27364,3.2522059452699743
597,motif2_cable,2,1.366269529740518,1.31011678549514,415.8010615455937,76.26523719840785,0.02247916,0.0,5436.34830723,3874.9014056329097,1196.27364,3.2391430155001246
598,motif2_cable,2,1.1815977816234726,1.2443291400612615,989.2862040360516,78.72873304357185,0.09410741,0.0,2879.30021407,3924.393823641961,1196.27364,3.2805151701260935
599,motif2_cable,2,1.2032845555086544,1.1112898800477895,360.9799590655957,170.62318922569295,0.0403716,0.0,2797.01035294,3882.7747445225878,1196.27364,3.2457245689394183
590,motif2_cable,2,1.3170130987507211,1.3140353081720126,758.1639244631256,92.5838917814511,0.0461797,0.0,4729.96150493,3884.8113452190455,1196.27364,3.2474270228164905
506,motif2_cable,2,1.1862295694535452,1.090744892342288,202.6546763814445,40.03208690007307,0.02562776,0.0,2514.11539037,3875.4601686368155,1196.27364,3.239610101779737
523,motif2_cable,2,1.3001954023136109,1.236957994141524,467.57765649510407,87.36939447454104,0.03208894,0.0,4331.7616395,3878.26914284715,1196.27364,3.241958205187193
