,S1,ST,S1_conf,ST_conf
sf_wale,0.21328120202503245,0.36146985219203975,0.05815347312729524,0.06042509806146839
sf_course,0.025566944004415153,0.10771223623595204,0.028156815796718516,0.02067589222969005
knit_dir,0.01616946045571077,0.05521515475252419,0.020072430651837076,0.011109878469954117
pressure,0.10105451101293891,0.19498023356490307,0.039630508970220864,0.031086039162509238
cable_wale_lrest,0.1712889815883421,0.33339337375169226,0.05060349760414722,0.06898351804485328
cable_course_lrest,0.0008560730531173555,0.01759999948046877,0.00972249662167983,0.006655094149623191
E1,0.07132658864088853,0.15402767324354102,0.036415712984319476,0.03757183582801377
r,0.009197190007504361,0.021533645626846686,0.014976856207252136,0.004692945265003287
nu,0.0247261551134596,0.12480920927990911,0.028584801223281428,0.036894451274901076
