,S1,ST,S1_conf,ST_conf
sf_wale,0.5509408507294931,0.6745816829868393,0.06540093256198144,0.08176822156326852
sf_course,0.05888732720630898,0.18858620432749224,0.04058096058162137,0.034966402025151534
knit_dir,0.09186171409015184,0.18782801205201444,0.039411050131109286,0.03453503851574112
pressure,0.003505746196883686,0.0840086752797993,0.026674348373672076,0.011960422196502923
cable_wale_lrest,-0.00024552742415239636,0.006352549295998568,0.008443604288481845,0.0010745702412478077
cable_course_lrest,0.046864810390115745,0.07565343241445675,0.02257674770422575,0.011604638702863683
E1,-0.004086411062585409,0.04065155304249578,0.016323535588209887,0.006999194101712899
r,0.006286378224636726,0.012034952837108401,0.008053406465126346,0.0018582017907926216
nu,-0.006881708791425666,0.016066952068537504,0.01014749726084697,0.0023774777287424473
