,S1,ST,S1_conf,ST_conf
sf_wale,0.054959555352418143,0.05488891249733955,0.020187363050265663,0.00959164610481325
sf_course,0.48663445675182654,0.7010687439801297,0.09001396378379188,0.09872522470867344
knit_dir,-2.6430563788629893e-05,0.00028801458923899203,0.0013015918977276172,6.0673847572735385e-05
pressure,0.001981493589425039,0.0021099896944483908,0.0038488857177796237,0.000363599884236336
cable_wale_frac,-0.00016201504002619877,0.00025407795181999973,0.001439084657912181,4.750286135719003e-05
cable_course_frac,0.00019931553387764217,0.0003055985158281369,0.0015542687170057444,6.55337667717143e-05
E1,0.15886298794789988,0.37062958351740904,0.0504236256286583,0.05703220964434484
r,0.0484583300803482,0.16147362099326,0.029445433139227893,0.02863777050696961
nu,0.00755269792086847,0.02028601875064487,0.013176475225752136,0.0040796547486438494
