,S1,ST,S1_conf,ST_conf
sf_wale,0.34711595004111023,0.5611552360083537,0.06534810436082913,0.0870303496652876
sf_course,0.029022227892119168,0.08553874594604638,0.020349457886121834,0.015660741012631832
knit_dir,0.004621998171511759,0.007916304085448172,0.005706408904746385,0.0016958475373466742
pressure,0.012749115796589255,0.026902926665980792,0.014992578836681788,0.004403309838473283
cable_wale_lrest,0.002797814080379307,0.005083296725405846,0.005259780827740092,0.0007822784635612573
cable_course_lrest,0.0020289367161769167,0.0073084533106443665,0.0069022787795261714,0.0016879905298056387
E1,0.17457147999236838,0.306821939963471,0.047662724558165954,0.05809926277135992
r,0.0021860087370393784,0.003148961038308101,0.005277080356144736,0.000686878949505363
nu,0.16496400037254,0.32169757534388826,0.05074152858075159,0.05001631342597995
