,S1,ST,S1_conf,ST_conf
sf_wale,0.016003560047875662,0.03324842798579708,0.01416614459222261,0.0063237439859929944
sf_course,0.416782845519619,0.674500003202329,0.0766566267787817,0.09763014461165043
knit_dir,-0.0012401602959491208,0.0003577509284999386,0.001318391253250469,9.017274826767382e-05
pressure,0.0048117561646771065,0.0038732874508506606,0.006055214009311938,0.0010450044423335027
E1,0.1912148025387789,0.3761577277261028,0.05267912123330768,0.06711912679846743
r,0.07673868626255506,0.1975676133132589,0.03434101021494271,0.034581032010321
nu,0.0021485716312984043,0.01699161624380666,0.009737186839105018,0.004098008147376414
