sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,L_rest,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,verts_path,stress_path,H_mean_x0,r_x0,H_mean_y0,r_y0,T_wale_x0,T_course_y0,von_mises_x0,von_mises_y0,sim_failed
186,motif1_cable,1,True,1.188059933055564,1.013545110567639,35.30725682775605,548.6983521975229,1.3229713055448042,0.11985892,1460.00955889,1154.26323868,97.42292136,66.44389228,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00186_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00186_stress.csv,0.7707527422001322,0.0534932463090389,0.8228384329842006,0.0570688795722842,1202.7451399999998,917.8536936170212,1153.012253333333,1187.9798425531917,False
187,motif1_cable,1,True,1.0973981648012652,1.4073638062941098,16.45711862031845,1133.771372818825,1.3286648687348026,0.06286241,6280.05018991,6130.36640004,26.82224792,341.65810975,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00187_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00187_stress.csv,0.4372556173906576,0.05300441572373,0.4421651247238998,0.0554090683733915,1381.1548333333333,6746.49578125,6056.120571111111,6164.690835416666,False
171,motif1_cable,1,True,1.450071598748881,1.3283679650958355,27.25359272716064,444.1800598081251,1.3152372236629208,0.02553472,5382.53237606,5139.66735039,54.14272151,285.59677109,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00171_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00171_stress.csv,0.1936891623375214,0.0529647817377477,0.1819530373551076,0.0554811348785715,3465.118911111112,5896.860379166666,5017.7048444444445,5138.593825,False
168,motif1_cable,1,True,1.270020434959365,1.1646925815843594,13.913953358912774,1085.457309966736,1.2681154720242462,0.09876666,4129.273661,2798.97472852,428.17434087,152.06316393,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00168_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00168_stress.csv,0.6151463603788228,0.0562461535566769,0.7731189584068636,0.057846648348019,1937.1742644444448,3230.7940382978727,2368.357317777778,2880.129404255319,False
189,motif1_cable,1,True,0.9522741842135868,1.385821127549267,73.2712946161232,677.2513752970981,1.2637308805267555,0.03693216,6464.46724034,5736.55893548,217.97552235,342.56660845,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00189_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00189_stress.csv,0.2697490082786289,0.0540485551579534,0.3256163381201931,0.0586244674285728,109.20556734693878,5971.88685,5877.448620408165,5731.82986875,False
191,motif1_cable,1,True,1.484174466604451,1.4537537302301218,14.96775773685054,905.054887503683,1.2628860631584091,0.03657344,8942.15299548,7201.02831515,511.44867967,389.95371595,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00191_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00191_stress.csv,0.243990416311938,0.0546795385166851,0.2703762071650112,0.0565981840023726,3916.88704,8271.272112499999,6260.1625,7182.073995833333,False
190,motif1_cable,1,True,0.9330566546383716,1.1172503064974229,51.133103268198525,408.6332349077167,1.2577777532298329,0.08467661,3166.96858745,1785.07711624,241.01758638,83.93614171,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00190_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00190_stress.csv,0.4958438471820041,0.0577113019783467,1.2035291633048746,0.0615852587193328,-405.1847787234043,1737.8996489361698,1943.032812765957,1767.6672382978722,False
193,motif1_cable,1,True,1.057752922932796,1.019165895888589,31.8597402131773,1125.265785374671,1.3465334857400604,0.21027988,2581.57954248,1382.75884074,303.81735747,56.57718682,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00193_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00193_stress.csv,1.036550003907029,0.0593935878733144,1.3275792601715524,0.0587457615695898,710.5085772727272,1700.2387244444446,1373.2577818181817,1536.3720177777775,False
166,motif1_cable,1,True,0.9223384225847632,1.4629100927012508,17.528754347790443,502.7185649196913,1.3347559582997142,0.0225854,7072.13556403,7062.52847994,0.0,455.41799428,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00166_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00166_stress.csv,0.1801603071404485,0.0528565063386577,0.1619174880289432,0.0552834743873511,546.9636777777779,7326.197579166667,7060.45850888889,7067.6143625,True
188,motif1_cable,1,True,0.9409266358831564,0.9467700901223924,63.86924658807487,820.9432134320062,1.284012106793624,0.23014141,2411.08484193,826.49346498,639.82888893,22.83265357,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00188_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00188_stress.csv,1.8978773167631893,0.0615565404832755,2.443891460977233,0.0672172657843425,-453.5722104166666,766.8262204545455,1483.7036145833335,868.6453,False
195,motif1_cable,1,True,1.3570232988546105,1.0243814247745933,83.22570497870782,756.3781031394528,1.3682592862397385,0.10420828,2161.75861916,2085.06641118,0.0,137.23331207,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00195_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00195_stress.csv,0.7609078969762731,0.0529015551997345,0.7628562407701623,0.0552530407212845,2374.7145711111107,1249.1307208333335,2061.0689177777776,2120.106722916667,True
197,motif1_cable,1,True,0.9633974693371352,1.044827777982423,52.97466036961495,765.0778868754853,1.3792962174837788,0.19446995,1987.32903877,1400.02749329,81.22950158,60.32994027,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00197_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00197_stress.csv,1.1463428312609645,0.0555803257942204,0.9863174573562988,0.0589353195822979,187.3619113636364,1566.219509090909,1447.9945863636362,1426.5591136363637,False
155,motif1_cable,1,True,1.362151202716652,1.4669841076994297,86.70629577994393,928.1547002272468,1.317794694369983,0.04157446,7365.16592993,7224.57237873,49.21208454,386.10764524,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00155_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00155_stress.csv,0.3176174886266478,0.0529437281080061,0.2944959165530799,0.0555772541270141,3081.504411111112,8270.424956249999,7230.237733333332,7223.162258333334,False
199,motif1_cable,1,True,1.3397044178185535,1.028025595582831,22.19630474541713,782.5535946330737,1.3439144335058928,0.10494003,2102.61451928,1990.01920762,21.4339498,124.45092699,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00199_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00199_stress.csv,0.7452856422914333,0.0528869716940921,0.7925997024614013,0.0556794745978636,2311.3105400000004,1344.5348936170212,2007.889931111111,2001.198487234043,False
200,motif1_cable,1,True,1.4741411161013085,1.0031997125390548,9.12387224585706,465.6078892498689,1.254874148780937,0.04123868,4054.88001133,2758.7636366,306.69157292,184.12474549,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00200_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00200_stress.csv,0.304285944195464,0.0552183734011465,0.4649579790835111,0.0598217774260216,3006.49654680851,1040.0230604166666,3172.7206361702124,2787.183675,False
184,motif1_cable,1,True,1.052845248454781,1.4293975984613907,47.8445381447836,428.8190047647392,1.3571566354097282,0.02256893,6413.01817761,6405.23833226,0.0,371.49458061,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00184_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00184_stress.csv,0.1790116410414999,0.0528297653612387,0.1607373426596506,0.0552975291916504,1140.7596155555557,6900.378631250001,6407.3239911111095,6406.657564583334,True
201,motif1_cable,1,True,1.2851374103037183,1.1939064715131753,65.5966535586461,1138.1621177169586,1.3719746386257925,0.11172309,3355.06585597,3207.42636995,0.0,178.10339236,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00201_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00201_stress.csv,0.8279346933797734,0.0528827729866561,0.8130677694208617,0.0553870518563149,2235.7130688888888,3641.94140625,3266.6152733333324,3186.7222479166667,True
179,motif1_cable,1,True,1.0712110920855062,1.360369026046209,4.715732191791371,845.9918604832429,1.301477066335246,0.05379236,5973.67436892,5297.97114379,147.55894087,292.43248681,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00179_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00179_stress.csv,0.3599974782998631,0.0533229173703242,0.3594777290717478,0.0556616143834627,1078.1103422222222,5794.265795833333,4943.852795555556,5318.165027083333,False
204,motif1_cable,1,True,1.3554126290055135,1.3014840879474123,45.81784644114296,566.5851381936897,1.3630307609817267,0.03843114,4569.53272055,4548.78829541,0.0,246.64894105,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00204_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00204_stress.csv,0.3009670398780459,0.0528431549055255,0.2705731504426378,0.0552958447880259,2773.967568888889,5257.51415625,4555.322588888889,4555.47628125,True
205,motif1_cable,1,True,1.2314525775170786,1.2309004417633649,85.46463220233136,1011.8830046628638,1.3329167000696227,0.09102544,3640.08712445,3498.36687516,35.98536087,181.27567512,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00205_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00205_stress.csv,0.6667091103765592,0.0529610641372155,0.6240724258975863,0.0557318518349441,1808.445191111111,4033.72441875,3545.478935555555,3495.2937687500003,False
206,motif1_cable,1,True,0.9304099686742664,1.0982196186138165,39.07078487120667,1176.2499950877605,1.2829323223760187,0.17491141,4301.34635244,2146.9069637,538.22186481,102.02156576,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00206_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00206_stress.csv,0.9269189520445114,0.0650335258647904,1.5176636849009093,0.0616801125077683,-155.35474347826084,2296.1112363636366,2107.485160869565,2199.169890909091,False
207,motif1_cable,1,True,1.043408257422632,1.0426874940017312,29.665427360201644,591.7072141305471,1.3933387161018636,0.16421968,1302.00317189,1121.79983994,0.0,52.10482332,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00207_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00207_stress.csv,1.029549118444575,0.0535097194714666,1.050932083536896,0.0559070231902846,663.0269933333334,1398.7061760869565,1138.6201022222222,1218.7597369565217,True
208,motif1_cable,1,True,1.4127511653391327,0.9395179775401786,13.79627716157335,775.6275515621896,1.2741059864276298,0.08789256,3878.51025204,2554.55695449,231.80760524,155.46537903,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00208_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00208_stress.csv,0.5422949934347949,0.0546269735155416,0.9062240879313478,0.0606612411135016,2560.072604255319,302.71098723404253,3012.6087489361703,2543.174419148936,False
209,motif1_cable,1,True,1.00577625154208,1.426833290583191,74.81185803434217,842.4330235799833,1.2868613420600992,0.04167322,6931.08678768,6427.28219674,140.53123176,381.91631473,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00209_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00209_stress.csv,0.3137135018446239,0.0534275133425998,0.3176449047270095,0.0572634717007109,594.0480565217391,6821.106670833334,6495.857613043479,6421.342099999999,False
210,motif1_cable,1,True,0.901429633927302,0.9070130794394567,62.652398080741776,937.232281849794,1.3452695717521688,0.28184451,2387.13391529,890.85578941,543.25626886,19.39465734,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00210_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00210_stress.csv,1.6599776675070883,0.0616162017580398,2.860026128023198,0.0648623642379125,-418.0812577777776,778.9165023809525,1423.1953288888888,938.1232095238096,False
211,motif1_cable,1,True,1.2365204167851744,1.3710279907748697,77.46529198181811,1143.1353128197609,1.3875064707599285,0.06982186,5700.91801369,5581.22158107,0.0,297.54505577,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00211_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00211_stress.csv,0.5386172684879212,0.0528552837931434,0.4805143358580729,0.0553269461669876,2179.0373622222223,6305.814200000001,5629.655655555555,5546.829402083335,True
202,motif1_cable,1,True,1.1999560856290352,1.449537895590298,87.4482622065813,738.6637345972817,1.3243021960439494,0.03639913,6846.70777838,6788.70171214,14.35856951,373.35417296,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00202_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00202_stress.csv,0.2822486907674831,0.0528656601485554,0.2565791999316929,0.0554185027932194,2029.9464488888884,7577.640206250001,6803.042288888889,6784.9236125,False
203,motif1_cable,1,True,0.9360586591210912,1.2031584303898222,3.239078779854753,1104.8925896139383,1.3127820101444228,0.12604159,4143.7789844,3200.48220941,204.66073272,165.49694565,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00203_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00203_stress.csv,0.6555739135606583,0.0544445800860908,0.8093668721423992,0.0559500630442164,181.52564772727277,3460.3377391304352,2702.280729545455,3336.140147826086,False
214,motif1_cable,1,True,1.313251040662191,1.2098188065170778,71.23295890389153,583.2359004068423,1.252453174449461,0.04677742,4426.62270364,3254.14960341,371.02492093,183.05082304,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00214_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00214_stress.csv,0.3195760465395347,0.055767541275464,0.5014587820026074,0.0577904920910006,1650.9091170212766,3681.786314583334,3247.0054914893626,3258.0567895833333,False
215,motif1_cable,1,True,1.4080676231112106,1.3118629400517812,33.478900749682225,610.2257771648476,1.3865888938141098,0.03827514,4841.09973066,4819.28380016,0.0,264.61660339,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00215_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00215_stress.csv,0.2993488137152023,0.0528424844205933,0.2691852990832271,0.0552881611272732,3176.9033533333336,5556.986116666667,4823.481424444444,4828.891395833333,True
216,motif1_cable,1,True,1.162624419911245,1.1685276960833844,25.40040258524872,541.1108050614167,1.389719048856687,0.07300128,2531.44170311,2440.99944416,0.0,130.94050522,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00216_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00216_stress.csv,0.513585007919644,0.0528907457549922,0.5011360368324701,0.0553373537862836,1292.7199222222223,2843.20296875,2424.5020022222225,2466.3610625,True
217,motif1_cable,1,True,1.3352696771780297,0.9570729595757026,3.953717408502672,956.0550707786032,1.3539666060237594,0.13905343,2330.50564813,2078.95359178,46.52755699,122.91785435,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00217_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00217_stress.csv,0.945621170444337,0.0529493034416771,0.9335401385078836,0.0571004948185719,2328.03915111111,648.5728468085107,2182.3813288888887,2038.2852425531917,False
218,motif1_cable,1,True,0.9167384294052698,0.981225007172904,12.564523082159564,620.9303520630041,1.311468215910948,0.20485694,2373.91274131,922.41106023,435.88640846,35.95856161,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00218_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00218_stress.csv,1.1854852617367155,0.0643569998283648,1.5265873240986207,0.0614116879060794,-41.786904444444446,1021.1702488888888,1232.6868955555556,1062.4848422222224,False
219,motif1_cable,1,True,0.9834538618121816,1.1507954963244984,78.11090606261945,462.3452067424912,1.3547270913579137,0.09001922,2349.41491881,2181.21514162,0.0,109.18025941,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00219_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00219_stress.csv,0.6227660369116822,0.0528781705252008,0.6333543886054526,0.0556919039633924,268.6184022222222,2252.6015270833336,2237.151906666667,2129.0516645833336,True
220,motif1_cable,1,True,1.011248486624454,1.1125198018624902,40.5550100677558,527.0497472023005,1.382772039418774,0.12151064,1972.95931383,1770.83654821,0.0,87.89146882,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00220_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00220_stress.csv,0.9419622489081514,0.0530902299657687,0.8422008808840149,0.0555748809372938,426.3205666666667,1972.9827510638297,1774.1979533333335,1801.1307425531916,True
185,motif1_cable,1,True,1.298051569227305,1.4739915182423622,52.30604475069997,1089.4544187364772,1.3008079515580484,0.04795161,8085.60573808,7314.4957088,152.8346239,395.50168923,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00185_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00185_stress.csv,0.3523378365362811,0.053362319847417,0.3276446317400734,0.0559849932324078,2577.5441533333333,8289.8333625,7176.585937777776,7307.0097875,False
221,motif1_cable,1,True,1.375769259818153,1.237682738042626,23.93810314234412,475.60589374500495,1.2584202022484396,0.03317071,5099.39373604,3752.52983841,387.12152289,214.60726694,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00221_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00221_stress.csv,0.2222363915850286,0.0550133252039465,0.3422599390631742,0.0572874369162213,2583.512827659574,4200.220677083334,3272.7245127659567,3743.36589375,False
222,motif1_cable,1,True,1.479315041659946,1.0220850620437578,61.299400452071005,497.3603090836128,1.3616113280771505,0.04860589,2773.34199093,2760.33599238,0.0,187.43224338,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00222_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00222_stress.csv,0.3726629385361069,0.0528410303638433,0.321496868854075,0.0552525542613621,3173.5873955555558,1326.7709125,2760.6255844444445,2768.28413125,True
223,motif1_cable,1,True,1.4918196587421146,1.2792846830158622,59.71340435466966,400.1242616469634,1.3644690552382863,0.02451782,4622.92919883,4613.61941701,0.0,268.8671172,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00223_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00223_stress.csv,0.1921176736493866,0.0528344590859067,0.173076802238119,0.0552777531186883,3721.010771111112,5165.06461875,4617.258977777778,4615.983370833333,True
225,motif1_cable,1,True,1.1641478445510165,1.3166867889469835,26.67051586181969,923.2721810050276,1.383938374265371,0.06927773,4766.36413512,4645.21448728,0.0,246.59366189,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00225_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00225_stress.csv,0.4922690693056998,0.0529070355382146,0.4827411149937214,0.055377435202321,1598.4799577777778,5264.173539583334,4623.058635555555,4674.706077083333,True
224,motif1_cable,1,True,1.0347439559717138,1.0682554476652864,48.98088159053914,528.5162615804421,1.330190662674323,0.1316889,1830.37491237,1258.60711051,84.78073475,59.53636672,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00224_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00224_stress.csv,0.7850483723266849,0.0540610605741579,1.0504542943925088,0.0575620900868148,373.2188977777778,1459.836402173913,1239.7462800000003,1284.9147152173914,False
226,motif1_cable,1,True,1.131821466252238,1.437630485967681,66.84963826977544,576.3467921451239,1.344213713975178,0.02971122,6564.78829228,6552.10188529,0.0,367.80945184,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00226_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00226_stress.csv,0.2340182070337035,0.0528353934841408,0.2102040300771117,0.0552971872165369,1617.1955066666667,7207.499887500001,6560.252324444444,6550.88026875,True
227,motif1_cable,1,True,1.0456066772834895,0.9533199676839924,42.15124763382139,966.8973769070492,1.2837072630198207,0.20812639,2854.45721828,973.98602406,688.20385363,33.14323662,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00227_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00227_stress.csv,1.0757453136142152,0.0636281571719503,2.110664761296765,0.0640149912152174,231.0642565217392,850.4791347826086,1650.8294326086957,1074.4938239130438,False
229,motif1_cable,1,True,1.2947806694711648,0.9355758958040996,47.02082342749276,977.8031582607724,1.3239808865179956,0.15467694,2755.57402455,1943.37466637,188.68531315,107.96253419,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00229_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00229_stress.csv,0.8443284016309802,0.0539865934194581,1.1853307119566567,0.0572271086374762,1820.043911363636,369.1318456521739,1976.7833204545457,1996.0689782608688,False
230,motif1_cable,1,True,0.9846715552818432,1.249371179804506,50.963604686131966,1095.2239426718131,1.305970238543406,0.10232009,4599.67364113,3753.02945096,142.19840681,197.22330892,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00230_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00230_stress.csv,0.7612381976727972,0.0544285835898944,0.7257702566958154,0.0573942938679762,321.8264466666667,3988.216797872341,3706.813113333333,3750.757031914893,False
231,motif1_cable,1,True,1.4033289176945452,1.343829794573909,82.04666284046748,659.7596602375302,1.3746339851756932,0.03863707,5299.81435408,5277.11796891,0.0,285.64903929,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00231_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00231_stress.csv,0.3012067354050721,0.0528332296882176,0.2711041080717067,0.0552871268179283,3210.5977088888885,6091.256247916666,5291.265166666667,5277.84679375,True
232,motif1_cable,1,True,1.3193279838336016,1.0574533994462532,73.10652222012888,453.3613337466009,1.392144631915634,0.0658269,1873.72373811,1861.40697114,0.0,120.96071149,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00232_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00232_stress.csv,0.5018959632205487,0.0528497793647703,0.4504489538730007,0.0552763490539,2081.977586666667,1471.0493770833334,1860.851753333333,1869.7150854166664,True
233,motif1_cable,1,True,0.9702289031116352,1.1338073954164207,77.08850823282332,616.1322521751861,1.3762972463986838,0.12654456,2356.10506341,2118.83698766,0.0,105.45742748,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00233_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00233_stress.csv,0.947120145961246,0.0527917795436408,0.9504900260252552,0.0561228551914156,258.1801422222223,2159.430565957446,2217.606537777778,2039.0409489361705,True
234,motif1_cable,1,True,1.276887517770392,1.256781675443993,37.75438535625311,1114.2648457718178,1.3396213605758929,0.08889252,4079.3210281,3936.36672324,15.82557737,205.5223423,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00234_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00234_stress.csv,0.6734647494332353,0.0529782946689913,0.6794074476485847,0.0554841955323492,2242.9214044444443,4590.1385875,3924.6989066666665,3975.660170833333,False
235,motif1_cable,1,True,1.433804792708446,1.2123574825601,41.35874698759079,994.91722635101,1.2890958303132751,0.06933975,4545.95563429,3737.34166227,223.3387828,219.23010019,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00235_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00235_stress.csv,0.4360751219537144,0.0537900517521867,0.4968177695078527,0.0564757998396742,2988.027506666667,4077.3245625,3475.734093333333,3752.1774041666654,False
236,motif1_cable,1,True,1.3424299770009611,1.1972078168744515,16.083779250395978,707.9951308399352,1.2962055224665507,0.06010373,3772.5057506,3195.07287744,159.29431805,182.6364913,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00236_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00236_stress.csv,0.4186139694947342,0.0534771091981167,0.40819079435503,0.0562421227474716,2437.665688888889,3602.495914583333,2882.159788888889,3212.1743291666667,False
237,motif1_cable,1,True,0.9679170696991588,1.4842405938787795,84.50184809574483,592.4242785550991,1.2959069164233497,0.02446349,7764.27022014,7429.21264632,92.08309822,470.70765681,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00237_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00237_stress.csv,0.1934035871562239,0.0531315807868005,0.17888714959075,0.0569210675312764,590.1830391304347,7804.33815,7480.974408695654,7428.88210625,False
238,motif1_cable,1,True,1.3819023334974212,1.1761334640538244,74.38658291978152,417.8628241603591,1.314852674022398,0.03704157,3171.5796771,3031.89882241,45.96559273,182.73760463,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00238_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00238_stress.csv,0.2783037558194571,0.052989770406017,0.2632068706764599,0.0555571527257944,2598.30382,3278.3634208333337,2981.8827822222224,3035.7535625,False
239,motif1_cable,1,True,1.103802886662109,1.0814834526553614,35.468824724158566,691.0159171178013,1.338664556072301,0.13241006,1937.99007715,1509.91541004,77.26179655,76.16283837,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00239_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00239_stress.csv,0.793582998044284,0.0536555433934177,1.05815800248828,0.0565254536686374,868.6862555555556,1809.6411369565217,1405.7848733333335,1574.4534173913044,False
196,motif1_cable,1,True,1.3492699916527773,1.3665799225261253,32.82675063645672,599.2886549054833,1.288110406140223,0.03315739,6531.03758061,5523.0885434,209.99248005,296.86061913,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00196_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00196_stress.csv,0.2339071855660688,0.0535843734333426,0.2417084308914661,0.0560793694562652,2700.136233333334,6341.261677083334,5153.868784444444,5504.58255625,False
241,motif1_cable,1,True,1.4925126209747432,0.9403594319050612,83.96885952078212,1062.764785197517,1.325683482466622,0.10118813,3350.16110593,3087.11188561,83.59078474,204.0595892,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00241_verts.csv,/Users/duch/Documents/Github/fabsim-example-project/sensitivity_analysis/data/00241_stress.csv,0.6588016176590826,0.0533424890495237,0.6646696614695166,0.0554548174139877,3116.410188888889,527.2292957446808,2924.848171111111,3131.173204255318,False
