,S1,ST,S1_conf,ST_conf
sf_wale,0.04496133947346739,0.11833237507022154,0.029508020959162082,0.05055094069037776
sf_course,0.12382999376237326,0.39454712213543996,0.05986716411634615,0.15843319281536494
knit_dir,0.005890255711251359,0.018601228893120086,0.014528493468895743,0.006605821613472998
pressure,0.002001006860799427,0.02964894847416404,0.0215314241151461,0.009026836720963093
cable_wale_frac,0.19741208136044558,0.46547938177988246,0.06823275780229975,0.10999865023335857
cable_course_frac,0.0004972022620046732,0.00295616100826352,0.0037843721059614044,0.0013983196117398214
E1,0.1325644602370322,0.3985787538899965,0.04269523359185027,0.1276276689080602
r,0.004707641489018347,0.09526052788027549,0.040123583541702056,0.03139857482387102
nu,0.0011783293797372693,0.012473212440152552,0.011423773403931668,0.0036957907798491757
