sample_id,E1,r,E2,nu,sf_wale,sf_course,knit_dir,pressure,motif,grid,e2_over_e1,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,verts_path,stress_path
7207,10000.0,1.0,10000.0,0.4,1.1,1.1,0.0,1000.0,1,A,1.0,0.12316485,2352.4276499,2191.41966474,0.0,0.0,124.52176306,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07207_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07207_stress.csv
7208,13000.0,1.0,13000.0,0.05,1.1,1.1,0.0,1000.0,1,A,1.0,0.13967921,2141.39594173,1918.11961449,0.0,0.0,105.79044015,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07208_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07208_stress.csv
7209,13000.0,1.0,13000.0,0.1,1.1,1.1,0.0,1000.0,1,A,1.0,0.13489915,2199.80425971,1987.02863897,0.0,0.0,110.56057137,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07209_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07209_stress.csv
7210,13000.0,1.0,13000.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,1.0,0.12990342,2266.34883856,2064.55438512,0.0,0.0,115.86121019,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07210_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07210_stress.csv
7211,13000.0,1.0,13000.0,0.2,1.1,1.1,0.0,1000.0,1,A,1.0,0.12467789,2342.67558254,2152.31989529,0.0,0.0,121.79478815,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07211_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07211_stress.csv
7212,13000.0,1.0,13000.0,0.25,1.1,1.1,0.0,1000.0,1,A,1.0,0.11920735,2430.89113457,2252.40675671,0.0,0.0,128.49191769,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07212_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07212_stress.csv
7213,13000.0,1.0,13000.0,0.3,1.1,1.1,0.0,1000.0,1,A,1.0,0.11347557,2533.73165005,2367.5218444,0.0,0.0,136.12168416,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07213_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07213_stress.csv
7214,13000.0,1.0,13000.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,1.0,0.10746546,2654.80992489,2501.24214902,0.0,0.0,144.90672467,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07214_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07214_stress.csv
7215,13000.0,1.0,13000.0,0.4,1.1,1.1,0.0,1000.0,1,A,1.0,0.10115943,2798.98648235,2658.38323908,0.0,0.0,155.14590036,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07215_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07215_stress.csv
7216,16000.0,1.0,16000.0,0.05,1.1,1.1,0.0,1000.0,1,A,1.0,0.12099356,2414.5718894,2207.02529714,0.0,0.0,125.31167138,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07216_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07216_stress.csv
7217,16000.0,1.0,16000.0,0.1,1.1,1.1,0.0,1000.0,1,A,1.0,0.11653681,2489.91518737,2293.47525575,0.0,0.0,131.10369061,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07217_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07217_stress.csv
7218,16000.0,1.0,16000.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,1.0,0.11189721,2575.6913289,2390.71162425,0.0,0.0,137.55985298,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07218_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07218_stress.csv
7219,16000.0,1.0,16000.0,0.2,1.1,1.1,0.0,1000.0,1,A,1.0,0.10706549,2673.99558611,2500.79478218,0.0,0.0,144.80898415,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07219_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07219_stress.csv
7220,16000.0,1.0,16000.0,0.25,1.1,1.1,0.0,1000.0,1,A,1.0,0.1020321,2787.50129616,2626.35928642,0.0,0.0,153.01516236,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07220_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07220_stress.csv
7221,16000.0,1.0,16000.0,0.3,1.1,1.1,0.0,1000.0,1,A,1.0,0.09678748,2919.66856586,2770.82087084,0.0,0.0,162.39046876,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07221_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07221_stress.csv
7222,16000.0,1.0,16000.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,1.0,0.09132231,3075.04903822,2938.67949325,0.0,0.0,173.2136354,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07222_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07222_stress.csv
7223,16000.0,1.0,16000.0,0.4,1.1,1.1,0.0,1000.0,1,A,1.0,0.08562788,3259.7424666,3135.97419171,0.0,0.0,185.85802119,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07223_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07223_stress.csv
7224,18000.0,1.0,18000.0,0.05,1.1,1.1,0.0,1000.0,1,A,1.0,0.11105556,2599.79408692,2402.32258245,0.0,0.0,138.24838539,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07224_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07224_stress.csv
7225,18000.0,1.0,18000.0,0.1,1.1,1.1,0.0,1000.0,1,A,1.0,0.10679519,2686.88970235,2500.72276878,0.0,0.0,144.74319438,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07225_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07225_stress.csv
7226,18000.0,1.0,18000.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,1.0,0.10237196,2785.97760126,2611.385839,0.0,0.0,151.99303867,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07226_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07226_stress.csv
7227,18000.0,1.0,18000.0,0.2,1.1,1.1,0.0,1000.0,1,A,1.0,0.09777915,2899.44922735,2736.66278563,0.0,0.0,160.14433714,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07227_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07227_stress.csv
7228,18000.0,1.0,18000.0,0.25,1.1,1.1,0.0,1000.0,1,A,1.0,0.09301016,3030.34991659,2879.55435178,0.0,0.0,169.38339377,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07228_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07228_stress.csv
7229,18000.0,1.0,18000.0,0.3,1.1,1.1,0.0,1000.0,1,A,1.0,0.08805871,3182.61343708,3043.94424019,0.0,0.0,179.95075608,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07229_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07229_stress.csv
7230,18000.0,1.0,18000.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,1.0,0.08291911,3361.40424468,3234.94014096,0.0,0.0,192.16219665,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07230_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07230_stress.csv
7231,18000.0,1.0,18000.0,0.4,1.1,1.1,0.0,1000.0,1,A,1.0,0.07758657,3573.63001944,3459.38518303,0.0,0.0,206.44017048,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07231_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07231_stress.csv
7232,20000.0,1.0,20000.0,0.05,1.1,1.1,0.0,1000.0,1,A,1.0,0.10258543,2787.57638051,2599.71308211,0.0,0.0,151.17183952,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07232_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07232_stress.csv
7233,20000.0,1.0,20000.0,0.1,1.1,1.1,0.0,1000.0,1,A,1.0,0.09850972,2886.71033802,2710.22334206,0.0,0.0,158.38300754,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07233_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07233_stress.csv
7234,20000.0,1.0,20000.0,0.15000000000000002,1.1,1.1,0.0,1000.0,1,A,1.0,0.09428938,2999.40390886,2834.48597044,0.0,0.0,166.44087646,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07234_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07234_stress.csv
7235,20000.0,1.0,20000.0,0.2,1.1,1.1,0.0,1000.0,1,A,1.0,0.08991978,3128.34049209,2975.14038011,0.0,0.0,175.5093639,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07235_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07235_stress.csv
7236,20000.0,1.0,20000.0,0.25,1.1,1.1,0.0,1000.0,1,A,1.0,0.08539661,3276.93163126,3135.55020938,0.0,0.0,185.79684596,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07236_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07236_stress.csv
7237,20000.0,1.0,20000.0,0.3,1.1,1.1,0.0,1000.0,1,A,1.0,0.08071608,3449.57707027,3320.06242105,0.0,0.0,197.57210608,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07237_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07237_stress.csv
7238,20000.0,1.0,20000.0,0.35000000000000003,1.1,1.1,0.0,1000.0,1,A,1.0,0.07587511,3652.04419787,3534.38596507,0.0,0.0,211.18763163,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07238_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07238_stress.csv
7239,20000.0,1.0,20000.0,0.4,1.1,1.1,0.0,1000.0,1,A,1.0,0.07087161,3892.03632031,3786.15948372,0.0,0.0,227.11453431,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07239_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/07239_stress.csv
