,S1,ST,S1_conf,ST_conf
sf_wale,0.5085268362355014,0.5546113568371774,0.0680315123631875,0.05399386682963473
sf_course,0.07074092196573409,0.11601601061562763,0.026028941578328257,0.014990490947514935
knit_dir,0.0006786836479785612,0.0011237357392916202,0.003055327589975348,0.00018865319005873394
pressure,0.10163635775459814,0.11484629587603014,0.027237079672846727,0.014211849014732979
E1,0.1806938450536576,0.20121564114351284,0.0396735622981627,0.025238070214581264
r,-0.000382396533906663,0.0038393941618156307,0.005052152673059081,0.0006364115810756731
nu,0.07530372820538388,0.09276075141531423,0.028497172460364355,0.011578905532720358
