face,S11,S22,S12,von_mises,principal_1,principal_2,T_wale_Nm,T_course_Nm
0,715.1588,4099.5082,61.4530,3794.3312,4100.6237,714.0433,715.1588,4099.5082
1,1230.3234,5263.4217,-681.2670,4912.6334,5375.3920,1118.3531,1230.3234,5263.4217
2,1648.8646,3216.7102,142.5281,2796.9630,3229.5616,1636.0132,1648.8646,3216.7102
3,765.7011,3944.9554,-993.2218,4010.9579,4229.7359,480.9206,765.7011,3944.9554
4,636.4297,3902.0554,111.5553,3631.1195,3905.8618,632.6233,636.4297,3902.0554
5,603.5369,3873.3001,156.7411,3619.7699,3880.7965,596.0404,603.5369,3873.3001
6,650.2120,3956.5397,129.7350,3681.6961,3961.6225,645.1292,650.2120,3956.5397
7,618.5783,3694.0594,139.8347,3435.4491,3700.4043,612.2334,618.5783,3694.0594
8,659.1437,3355.1793,38.5304,3079.7089,3355.7298,658.5931,659.1437,3355.1793
9,462.7478,3286.6438,-75.5031,3084.2143,3288.6611,460.7305,462.7478,3286.6438
10,639.7132,3465.1250,70.3789,3196.0127,3466.8770,637.9612,639.7132,3465.1250
11,738.6300,3891.4698,74.9491,3582.1233,3893.2505,736.8493,738.6300,3891.4698
12,631.8548,3468.1794,142.7227,3208.9301,3475.3431,624.6911,631.8548,3468.1794
13,510.8053,3585.5438,45.4933,3360.3185,3586.2167,510.1323,510.8053,3585.5438
14,99.0946,3008.4407,144.4464,2970.6917,3015.5948,91.9406,99.0946,3008.4407
15,598.6404,3846.7035,-163.3959,3596.2203,3854.9025,590.4413,598.6404,3846.7035
16,728.1597,3852.3087,-78.8243,3547.3994,3854.2962,726.1722,728.1597,3852.3087
17,-2784.4250,2321.5433,1234.4238,4917.1288,2604.3184,-3067.2000,-2784.4250,2321.5433
18,595.9183,3772.4011,-163.8653,3524.0093,3780.8320,587.4873,595.9183,3772.4011
19,440.7641,3634.1529,-292.2843,3472.1502,3660.6847,414.2323,440.7641,3634.1529
20,647.2049,3789.7683,-7.6422,3511.2158,3789.7869,647.1863,647.2049,3789.7683
21,583.5704,3961.2935,141.4233,3712.2377,3967.2045,577.6595,583.5704,3961.2935
22,617.9687,3763.1826,-121.1840,3501.7076,3767.8448,613.3064,617.9687,3763.1826
23,525.7051,3849.3719,-55.7913,3616.5914,3850.3081,524.7689,525.7051,3849.3719
24,746.7521,4373.3749,22.8886,4052.1342,4373.5194,746.6077,746.7521,4373.3749
25,641.1219,3890.6465,-126.2000,3619.6088,3895.5403,636.2281,641.1219,3890.6465
26,639.9212,3941.0358,-114.2099,3668.5749,3944.9825,635.9746,639.9212,3941.0358
27,512.4080,3962.4208,-162.5940,3743.2973,3970.0666,504.7621,512.4080,3962.4208
28,589.0364,3719.1748,-154.2099,3472.7277,3726.7538,581.4574,589.0364,3719.1748
29,318.8229,3599.8182,-341.1417,3501.6807,3634.9131,283.7281,318.8229,3599.8182
30,551.2024,3379.8855,-11.3700,3140.8337,3379.9312,551.1567,551.2024,3379.8855
31,614.3567,3395.4100,123.6772,3141.0410,3400.8993,608.8674,614.3567,3395.4100
32,693.3002,3575.3972,206.0246,3303.4293,3590.0503,678.6472,693.3002,3575.3972
33,477.8659,3472.3473,-19.1885,3259.9601,3472.4702,477.7429,477.8659,3472.3473
34,826.6342,3565.7450,-31.9373,3233.1648,3566.1173,826.2619,826.6342,3565.7450
35,534.5368,3217.2713,-54.7802,2987.6105,3218.3894,533.4186,534.5368,3217.2713
36,720.8139,3962.3477,20.6669,3655.8088,3962.4795,720.6821,720.8139,3962.3477
37,613.3170,3555.0206,156.9528,3302.7075,3563.3710,604.9666,613.3170,3555.0206
38,666.9612,3735.2724,147.5132,3459.9272,3742.3480,659.8856,666.9612,3735.2724
39,656.8827,3953.9075,120.0221,3675.7097,3958.2709,652.5193,656.8827,3953.9075
40,419.1590,3405.3453,59.9793,3217.9935,3406.5495,417.9548,419.1590,3405.3453
41,575.5241,3478.1382,-31.2764,3229.5287,3478.4752,575.1871,575.5241,3478.1382
42,2715.2389,4657.5984,-571.7081,4171.3071,4813.3792,2559.4580,2715.2389,4657.5984
43,168.4468,3287.2041,453.7503,3301.2171,3351.8794,103.7715,168.4468,3287.2041
44,881.7142,4512.9310,-237.7549,4163.4641,4528.4319,866.2133,881.7142,4512.9310
45,554.8960,3429.3641,-124.5034,3195.6236,3434.7467,549.5134,554.8960,3429.3641
46,988.9913,3458.5513,-18.2417,3085.4824,3458.6860,988.8566,988.9913,3458.5513
47,182.6446,4222.3695,-518.5626,4230.5191,4287.8731,117.1410,182.6446,4222.3695
48,2251.8014,6277.3938,1579.5341,6150.2539,6823.1669,1706.0284,2251.8014,6277.3938
49,594.6000,3933.7587,62.9089,3674.3525,3934.9434,593.4152,594.6000,3933.7587
50,753.7435,3826.9784,-1.2634,3511.3156,3826.9789,753.7430,753.7435,3826.9784
51,612.5540,3777.8225,167.2850,3523.7760,3786.6390,603.7375,612.5540,3777.8225
52,454.1162,1883.0409,-870.7533,2274.1106,2294.9300,42.2270,454.1162,1883.0409
53,741.5986,3854.3279,-80.4942,3544.9804,3856.4081,739.5184,741.5986,3854.3279
54,624.3672,3892.5829,-125.4886,3627.5166,3897.3941,619.5559,624.3672,3892.5829
55,588.6833,3557.4419,-112.1685,3308.3953,3561.6739,584.4512,588.6833,3557.4419
56,658.2282,3846.6043,125.7524,3570.0317,3851.5564,653.2761,658.2282,3846.6043
57,659.7689,3907.2679,144.7620,3631.3925,3913.7081,653.3287,659.7689,3907.2679
58,656.3590,3848.1145,-94.9697,3569.3284,3850.9377,653.5357,656.3590,3848.1145
59,495.7176,3442.5198,343.0203,3277.6744,3481.9220,456.3155,495.7176,3442.5198
60,667.5438,4337.3717,354.1893,4091.3778,4371.2432,633.6723,667.5438,4337.3717
61,318.7282,233.4890,552.9133,999.4122,830.6621,-278.4449,318.7282,233.4890
62,1185.3983,4838.2907,-313.1870,4401.4977,4864.9477,1158.7412,1185.3983,4838.2907
63,745.8657,4085.5878,43.5358,3769.1816,4086.1552,745.2982,745.8657,4085.5878
64,460.6288,3336.6243,38.7868,3132.5403,3337.1473,460.1058,460.6288,3336.6243
65,627.4345,3468.4247,102.0072,3206.0336,3472.0827,623.7766,627.4345,3468.4247
66,719.5885,2363.7679,159.0818,2116.6452,2379.0183,704.3380,719.5885,2363.7679
67,357.5607,3825.5094,-66.3236,3661.6549,3826.7773,356.2927,357.5607,3825.5094
68,526.7491,3881.2474,51.8997,3647.6271,3882.0502,525.9463,526.7491,3881.2474
69,709.1764,3972.0524,-58.0126,3670.6051,3973.0835,708.1453,709.1764,3972.0524
70,610.8223,3567.7517,-175.7572,3318.9405,3578.1619,600.4121,610.8223,3567.7517
71,978.4242,3857.3294,49.9420,3474.1449,3858.1956,977.5580,978.4242,3857.3294
72,610.4072,3548.1669,-83.1271,3288.9191,3550.5172,608.0569,610.4072,3548.1669
73,795.8699,4449.7547,-47.0924,4110.8337,4450.3616,795.2631,795.8699,4449.7547
74,796.4376,4079.6220,67.1602,3747.2651,4080.9953,795.0644,796.4376,4079.6220
75,778.7738,3960.2682,-217.5505,3653.4975,3975.0754,763.9666,778.7738,3960.2682
76,688.2100,3695.8604,135.1280,3412.3699,3701.9193,682.1511,688.2100,3695.8604
77,643.2979,4506.7658,211.6135,4237.9143,4518.3219,631.7418,643.2979,4506.7658
78,763.4213,3901.8902,45.3563,3582.5891,3902.5455,762.7660,763.4213,3901.8902
79,949.7633,4034.1524,36.1286,3653.6094,4034.5755,949.3402,949.7633,4034.1524
80,-917.6800,2632.6766,342.3542,3246.6439,2665.3878,-950.3912,-917.6800,2632.6766
81,236.6781,2791.9515,-826.3874,3039.5665,3035.9165,-7.2868,236.6781,2791.9515
82,624.7505,3628.1392,169.1162,3372.3621,3637.6318,615.2578,624.7505,3628.1392
83,474.5626,1725.4434,-577.5806,1839.6553,1951.3402,248.6658,474.5626,1725.4434
84,698.0334,4040.9914,-49.9250,3742.1374,4041.7368,697.2879,698.0334,4040.9914
85,625.0829,3907.0981,-107.3616,3639.8439,3910.6064,621.5746,625.0829,3907.0981
86,383.0376,3291.6779,52.9402,3119.2039,3292.6412,382.0744,383.0376,3291.6779
87,595.5779,3898.2746,145.8249,3646.0015,3904.7008,589.1517,595.5779,3898.2746
88,710.1054,3920.5162,-41.3518,3618.8185,3921.0487,709.5728,710.1054,3920.5162
89,861.4020,5087.7591,-229.2511,4733.1141,5100.1581,849.0031,861.4020,5087.7591
90,896.4195,3957.6125,30.2940,3594.6261,3957.9123,896.1197,896.4195,3957.6125
91,705.4869,3953.2720,80.2628,3654.6431,3955.2544,703.5046,705.4869,3953.2720
92,627.4494,4128.5082,115.1794,3858.4507,4132.2933,623.6643,627.4494,4128.5082
93,1144.4960,3747.1908,292.3286,3364.3771,3779.6204,1112.0664,1144.4960,3747.1908
94,1360.7153,5046.1879,-879.3869,4771.6976,5245.2642,1161.6390,1360.7153,5046.1879
