sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,r_binary,E2,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_frac,cable_course_frac,verts_path,stress_path,cable_wale_lrest,cable_wale_L_nocable,cable_course_lrest,cable_course_L_nocable
9458,material_r_nocable,3,False,1.3315381430391076,1.0259825586848552,67.68137794309956,351.54057242283363,17899.669584978634,1.8107824327824042,0.5522474604877983,32412.407237088817,0.3883298154431504,0.01255635,7394.87477776,7390.77977064,0.0,0.0,486.74389218,,,,,,,,
9459,material_r_nocable,3,False,0.8998398985060252,1.3699731136202435,55.52168196596107,719.3304321653993,12181.597160728898,1.209133465524778,0.8270385598549191,14729.17679057893,0.3029746935745473,0.03596213,6441.76699719,6417.74563501,0.0,0.0,403.52729236,,,,,,,,
9460,material_r_nocable,3,False,1.10661849776894,1.0611660770471256,51.45479749133199,896.1835451011657,8649.902538262075,2.829510149622101,0.3534180643011853,24474.987025254515,0.4356957407444242,0.09200613,3032.42948688,2881.44789058,0.0,0.0,155.42367225,,,,,,,,
9461,material_r_nocable,3,False,1.135044851371661,1.3204384980821229,13.978833600747631,1847.6346894966082,4497.708788046881,1.2599410390858659,0.7936879337826294,5666.847883917418,0.42863051121652185,0.16787343,3374.48681704,3148.5954445,0.0,0.0,171.25739597,,,,,,,,
9462,material_r_nocable,3,False,0.9027446823881636,1.1262096469037752,11.319855288150674,999.923374235925,7612.482490059139,2.220716328792789,0.45030515020512024,16905.16416832352,0.15373577092381355,0.14823443,3352.16612249,3048.31629099,0.0,0.0,145.54080719,,,,,,,,
9463,material_r_nocable,3,False,1.2136232036807533,1.2219390424801149,31.09129752208014,424.7907316830155,4900.835430124738,4.100378385669118,0.24387993154363863,20095.279669404892,0.14282039978153344,0.0324519,4878.31860151,4861.37528622,0.0,0.0,232.65914488,,,,,,,,
9465,material_r_nocable,3,False,1.3823672424140432,1.035821655086739,71.59161919644866,481.9910160154869,11672.201605367414,3.5511312291546786,0.28160040715759266,41449.5196338096,0.28777822804521364,0.02207203,5567.98718028,5555.56750924,0.0,0.0,373.1548503,,,,,,,,
9466,material_r_nocable,3,False,1.391610430387459,1.004843100858911,21.272515342490653,1705.458779756116,19318.42320637182,4.647763714639675,0.2151572371999394,89787.46640262798,0.48645782175199215,0.03474348,12818.98219779,12738.32489073,0.0,0.0,821.57784796,,,,,,,,
9467,material_r_nocable,3,False,0.8899663511977262,1.3296456368509912,64.28283696552005,437.2202728441527,19041.962942878374,2.9961834552540703,0.33375793402984466,57053.21432501329,0.22843498924669503,0.00691565,21832.32191115,21829.14050575,0.0,0.0,1306.68161787,,,,,,,,
9468,material_r_nocable,3,False,1.1754860622682677,1.2852957486280188,36.39270280315284,668.7239807283792,14878.575264387466,3.1899203735657022,0.31348744886763336,47461.47036550028,0.3004006227692402,0.01383946,16555.53105045,16546.68917331,0.0,0.0,865.40622971,,,,,,,,
9469,material_r_nocable,3,False,0.824601402468772,1.1376773238299545,53.687111598245544,1885.1943954046326,16537.226567812595,3.0322264254232616,0.3297906751341672,50144.61540213298,0.4548606469554415,0.09367407,8438.60798095,8107.42992061,0.0,0.0,425.02878207,,,,,,,,
9470,material_r_nocable,3,False,0.8870591473356639,1.3653398108768666,43.80734041064951,352.25211144663524,4429.527691126276,3.2495611823184163,0.3077338581717501,14394.021241088467,0.23840824161642482,0.01875233,6220.60808637,6214.60546852,0.0,0.0,386.17038927,,,,,,,,
9471,material_r_nocable,3,False,1.3117968941241291,1.2810689007294331,66.98298061696845,925.6459544656694,4907.480883082912,4.473595650026146,0.2235338368129349,21954.08513114619,0.13286460397275204,0.04996323,6999.70004543,6950.71021005,0.0,0.0,325.38559603,,,,,,,,
9472,material_r_nocable,3,False,1.365656545542787,1.0802221541737667,25.326557248459803,1708.2600536412237,8258.878952201467,4.971167762635987,0.20115997844935835,41056.27280269681,0.3712655041019727,0.07299493,7128.43356766,6946.92236602,0.0,0.0,377.57017128,,,,,,,,
9473,material_r_nocable,3,False,0.9602801578601958,0.950032592401264,85.53072356716514,411.8172315787566,5958.432020219603,1.611743201151238,0.6204462344160774,9603.462298110782,0.25680503458113313,0.23498988,682.21825848,524.10508959,0.0,0.0,17.25747451,,,,,,,,
9474,material_r_nocable,3,False,1.0739183097887883,1.0286930883541034,55.678283224613445,1559.3006734184833,7504.878809478177,3.1731526422517686,0.31514399486637007,23814.126024074983,0.4731081715680209,0.16730576,3261.10289095,2832.6520601,0.0,0.0,134.4077965,,,,,,,,
9475,material_r_nocable,3,False,1.3373015499012366,1.337806495109139,6.070417269970254,513.403104517254,19169.037214265212,1.4225057627308564,0.7029848498330504,27268.065903294508,0.3965885587134469,0.00910949,15482.86337512,15479.15375509,0.0,0.0,934.02805893,,,,,,,,
9476,material_r_nocable,3,False,1.0449974743859571,1.081401598845633,40.33735563030332,795.7195607371692,12380.553930508782,2.7719770017282293,0.3607533537892037,34318.61076402638,0.4988257877166806,0.06043232,4309.49411101,4215.27808481,0.0,0.0,222.77791766,,,,,,,,
