,S1,ST,S1_conf,ST_conf
sf_wale,0.4112472110249769,0.6258259160197331,0.08210500175859839,0.10082831589843112
sf_course,0.04140651506284321,0.07936660372856044,0.02421840874852932,0.01711678916223807
knit_dir,-0.001052961357908755,0.0015970914483987627,0.0035125409290121513,0.00025534891393153876
pressure,0.0125042853614225,0.016648936801579,0.01119294907660297,0.002853123484348437
E1,0.12831520232963955,0.27168829137704137,0.042378967998406715,0.04077327559912044
r,-0.0028182797638145233,0.0018461651387601144,0.003535452988842303,0.00037143274221222223
nu,0.1305926816463022,0.2839261663288082,0.05339924075555467,0.0453247001975334
