,S1,ST,S1_conf,ST_conf
sf_wale,0.16585065439625854,0.29660481684321116,0.05756419989813542,0.07132926823610941
sf_course,0.5346589743597484,0.7848232431592501,0.11679626366685744,0.18962508763833402
knit_dir,0.0016672753277892714,0.029396134410476327,0.01204588093996918,0.010829139236323646
pressure,-0.023156040730904433,0.05637571259658822,0.01928310724965825,0.015911497119008702
cable_wale_frac,0.013560091660818728,0.0961417231589465,0.01935277925549134,0.026470354105248117
cable_course_frac,-0.005735225682168758,0.01666720565771263,0.008882783365556498,0.005990499390169815
E1,-0.03153436929699337,0.13201023138528417,0.019070373408751132,0.04496658005440607
r,-0.0019409903077739002,0.03177897912359456,0.012710697050180493,0.009586114307141888
nu,0.015634447785641433,0.05293248194871507,0.017428708364179583,0.014810418054377826
