,S1,ST,S1_conf,ST_conf
sf_wale,0.07347677925660275,0.18643545781870155,0.031924596051882345,0.03462032680143512
sf_course,0.1288434682584244,0.24738177097679878,0.04199104432980801,0.03725415012118857
knit_dir,-0.0018402844301648805,0.012446720109055905,0.010544885101306736,0.0022747550734155486
pressure,0.04589708161612203,0.10602403692986011,0.02758352833163263,0.01931385309671088
L_rest,0.59826949501619,0.6145862928762086,0.07154254560775976,0.06760517356084292
