,S1,ST,S1_conf,ST_conf
sf_wale,0.02500493761433016,0.10871039191857765,0.02915305289892066,0.03060703222673184
sf_course,0.10745119370856338,0.523338059601758,0.050630830234423,0.24194529194044972
knit_dir,-0.0020842027025216475,0.030584593744767907,0.02111831867742557,0.015455576263912264
pressure,0.013740321960408261,0.045382815893881476,0.013649240018715576,0.02673743706514218
cable_wale_frac,-0.0025809482406345687,0.00683760740167574,0.007585650788892533,0.004698957394535761
cable_course_frac,0.1957411646938409,0.5605728561751248,0.05905912186198846,0.12925910425996498
E1,0.19242356925367896,0.464424140953152,0.09569479569217186,0.13778154806979592
r,0.0416198245929173,0.1616742196598435,0.03224304705045003,0.056139806376295384
nu,0.001659851806568681,0.014510868255259327,0.010403006157170139,0.0063287704068530435
