,S1,ST,S1_conf,ST_conf
sf_wale,0.04161819836971608,0.04599292862161594,0.018634120583874172,0.009337385710095097
sf_course,0.3852026708190704,0.5793251104144764,0.08016195863299384,0.0794711668810598
knit_dir,0.0014271496957058332,0.005673825803923614,0.007128468938027102,0.0011122262260261535
pressure,0.00251128081404663,0.0045466669575783365,0.006224423994929949,0.0007664501230981505
cable_wale_frac,0.010166274655358213,0.016242389643944102,0.010473461027704472,0.0033334479149430035
cable_course_frac,0.011873626032200608,0.013107316589234128,0.007385884080685583,0.003076502289830704
E1,0.23234779766640837,0.42030974791000153,0.047065326240727824,0.07243634519350431
r,0.08330454246897799,0.20489402113671443,0.0357436848705471,0.033983589103649
nu,0.0004403317703947183,0.010971787850362255,0.010990382762383576,0.00208370227176976
