,S1,ST,S1_conf,ST_conf
sf_wale,0.17745230802864886,0.33381002457436404,0.0497693420831219,0.06267489781468229
sf_course,0.46672002506407895,0.6106265611208987,0.06509909160534132,0.07550176247387458
knit_dir,0.00824842341088733,0.013343216327219323,0.01003399949937985,0.002707797157640239
pressure,0.13972962212635773,0.15525508726855464,0.03635552356764224,0.018939363872172783
L_rest,0.03828322648842888,0.1021919910356937,0.03704058948473588,0.016852868703487105
