,S1,ST,S1_conf,ST_conf
sf_wale,0.14107716305968263,0.2945656329935505,0.05161508675063909,0.04287075874061704
sf_course,0.5926307891033504,0.7205784777592019,0.07354030208261457,0.07873883653837338
knit_dir,-0.0002896638046246534,0.060128595313856587,0.01972282058220995,0.018787511246276374
pressure,0.019573156834605476,0.17540752692080464,0.038026623206513045,0.037275124962862186
cable_wale_lrest,-0.0029120823475041867,0.07160438959925415,0.024812317103581616,0.012702283113107548
cable_course_lrest,-0.00239367521410323,0.0602282589376948,0.01852512931141881,0.010071988476729438
