,S1,ST,S1_conf,ST_conf
sf_wale,0.38560447400464876,0.6130298208836386,0.07457233879059784,0.1021440032345749
sf_course,0.038622538572911265,0.07904846023148408,0.027408701356990188,0.015209294329940896
knit_dir,-0.0007012865445474374,0.0018311497316320104,0.003727354380827079,0.0003508408816798062
pressure,0.02196420751248735,0.026908241283440004,0.01550303430999639,0.004532234591892337
E1,0.13170292150739857,0.2804768080874381,0.03663028886984121,0.046984983841875945
r,-0.0032052477745182625,0.001983974770473635,0.003703534081985924,0.00038554641345348685
nu,0.13232220926494845,0.2935978028461301,0.05244805876744048,0.04569537712954367
