,S1,ST,S1_conf,ST_conf
sf_wale,0.015775871172730504,0.04672053401787752,0.017830976184543705,0.008473329378225657
sf_course,0.4339635398632646,0.680163027232223,0.08794180399741586,0.10064189731983418
knit_dir,-0.0005630124817373651,0.00023339658694642107,0.0011992722299582529,7.770483770280735e-05
pressure,0.0032371108160514145,0.0027488340984606575,0.005017645194990346,0.0006301729076370311
E1,0.1902315203988149,0.3729743932821915,0.055476561503171214,0.06593757631638623
r,0.05887053312598127,0.16534290761588682,0.032722128508206993,0.02991987246995494
nu,0.0053076575513767155,0.022940388328128312,0.010602225864629812,0.005323706817227955
