,S1,ST,S1_conf,ST_conf
sf_wale,0.20655137188780848,0.361934596289842,0.05777758631199594,0.04981372484970111
sf_course,0.0038980416482475794,0.321239188617887,0.053292097017876676,0.04855222155519595
knit_dir,0.1485547842058585,0.5616304410711639,0.07224364403221388,0.09641915089205445
pressure,0.03599836606575129,0.09649924996277148,0.025563710926049022,0.014806866561153991
E1,0.07124666140415038,0.11597981487186548,0.031899097407656084,0.016446975267207724
r,0.01906396888685667,0.02113435040500621,0.01145191560060031,0.004441403916125269
nu,0.03917767873385605,0.09421926273531778,0.03077195700611019,0.015860745273058977
