sample_id,E1,r,E2,nu,e2_over_e1,grid,H_mean_x0,r_x0,H_mean_y0,r_y0,vm_x0,vm_y0,apex_k_min,apex_k_max,apex_k_ratio,apex_k_max_dir_deg,apex_k_x,apex_k_y,apex_k_wale,apex_k_course,apex_H_apex,apex_n_fit,apex_fit_rms_mm
8349,18000.0,0.625,28800.0,0.3857142857142858,1.6,A,1.0836547238455798,0.05289052689321898,0.8645035325051286,0.055307374406755844,4412.069024444444,4459.781570833334,0.34498767742614156,0.35080280327598545,1.0168560393032846,179.22775110541548,0.3508017469652125,0.3449887356837186,0.3449887356837186,0.3508017469652125,0.3478952403510635,35,0.02364828475356508
8375,2000.0,0.4,5000.0,0.5,2.5,A,1.809914636193851,0.05320499025573997,1.4979230867825388,0.05517414011135116,1446.1948113636363,1586.5031155555557,0.9558132618408081,1.0649573609025584,1.1141897726461223,179.81939052735666,1.0649562766753338,0.955814432046607,0.955814432046607,1.0649562766753338,1.0103853113716832,35,0.0883628229035828
8378,3500.0,0.4,8750.0,0.2142857142857143,2.5,A,1.7690625397057813,0.05324442218059036,1.443203369882592,0.0552005959884832,1585.3030681818184,1777.139897777778,0.885792823481576,0.9942684426457139,1.1224616143736394,179.82854748187287,0.9942674715205008,0.8857938635799232,0.8857938635799232,0.9942674715205008,0.940030633063645,35,0.0803657991307924
8379,3500.0,0.4,8750.0,0.27142857142857146,2.5,A,1.7295856399956686,0.053228690293962745,1.4175917616568647,0.05521623047469494,1632.609865909091,1811.9193377777783,0.8667109804190354,0.9652594808161572,1.1137039943228546,179.82189242401677,0.9652585287283545,0.8667119933815496,0.8667119933815496,0.9652585287283545,0.9159852306175963,35,0.0766848287890957
8376,3500.0,0.4,8750.0,0.1,2.5,A,1.8423063030898772,0.053267349794320136,1.4870520333821775,0.055163268317023624,1515.3653750000003,1732.8558733333339,0.9163471952555687,1.0441913448838727,1.1395149680058203,179.83939211871518,1.0441903405988797,0.9163482848437078,0.9163482848437078,1.0441903405988797,0.9802692700697206,35,0.08725820555792099
8377,3500.0,0.4,8750.0,0.15714285714285714,2.5,A,1.8065300673837315,0.05325719413645895,1.4662610324621779,0.0551829461881694,1546.63055,1751.1701577777776,0.902226520651373,1.0204643115802199,1.1310511143515087,179.83430011305836,1.0204633229144615,0.9022275864536909,0.9022275864536909,1.0204633229144615,0.9613454161157964,35,0.0838876816549794
8381,3500.0,0.4,8750.0,0.3857142857142858,2.5,A,1.6430560224302726,0.05318711756651182,1.3571618304161153,0.055241419306951964,1762.97934,1916.5278543478262,0.8188038869177438,0.8970429662040085,1.0955528918906128,179.80429610027744,0.8970420535644326,0.8188048447277153,0.8188048447277153,0.8970420535644326,0.8579234265608762,35,0.06877542384029936
8382,3500.0,0.4,8750.0,0.44285714285714284,2.5,A,1.5950413171868518,0.053160740439414114,1.3213165520853192,0.05525099457254545,1850.1883577777778,1991.3085173913041,0.788772961015412,0.8566997108479653,1.0861169857358053,179.79210392900984,0.8566988166831937,0.7887738929005729,0.7887738929005729,0.8566988166831937,0.8227363359316886,35,0.06450034880249059
8383,3500.0,0.4,8750.0,0.5,2.5,A,1.543043939177995,0.053130392053161564,1.280801540712432,0.0552585951571188,1959.6653488888887,2088.100330434783,0.7536110519482679,0.8112151038338985,1.076437376729959,179.77603349739744,0.8112142237763776,0.7536119626890574,0.7536119626890574,0.8112142237763776,0.7824130778910832,35,0.05997127336385644
8384,5000.0,0.4,12500.0,0.1,2.5,A,1.661102785819872,0.05324546369522876,1.35186180518603,0.055241732450309104,1835.5784333333338,2044.3208347826092,0.7977331332926076,0.8877078508868554,1.1127879911705325,179.8265892225996,0.8877070268424544,0.797734002067701,0.797734002067701,0.8877070268424544,0.8427204920897315,35,0.06836842391754852
8386,5000.0,0.4,12500.0,0.2142857142857143,2.5,A,1.592033418977444,0.053199473427002465,1.3053744213484304,0.05526002728600398,1937.201346666667,2118.9112,0.762414515519985,0.8358853312371337,1.0963659718192011,179.80759527409887,0.8358845028488155,0.7624153795546587,0.7624153795546587,0.8358845028488155,0.7991499233785593,35,0.06282808609143999
8387,5000.0,0.4,12500.0,0.27142857142857146,2.5,A,1.554848137389139,0.05317383469930525,1.2785799852665278,0.055266699732662614,2005.8183555555559,2174.165784782609,0.7408516928008047,0.8061456958935407,1.0881337030437102,179.79613787026398,0.8061448694007101,0.740852550390896,0.740852550390896,0.8061448694007101,0.7734986943471727,35,0.05983907654082741
8392,7000.0,0.4,17500.0,0.1,2.5,A,1.4953949576168535,0.053179406491051615,1.2208201957261247,0.05528081320299389,2260.854488888889,2455.8810652173916,0.6808010034598035,0.74037541633176,1.0875063529125275,179.80000225441322,0.7403746905386507,0.680801752399837,0.680801752399837,0.7403746905386507,0.7105882098957818,35,0.05391744061075664
8391,5000.0,0.4,12500.0,0.5,2.5,A,1.381354442080585,0.05305295333122827,1.139967632881502,0.05527891421635127,2480.673762222222,2596.2317765957446,0.6189969285267699,0.6531267431150637,1.0551372923118112,179.71732540761994,0.6531259124596441,0.6189977737687745,0.6189977737687745,0.6531259124596441,0.6360618358209168,35,0.0461007134728125
8393,7000.0,0.4,17500.0,0.15714285714285714,2.5,A,1.4645494499073897,0.053152250296827144,1.1983020635782384,0.05528436743891527,2327.111575555555,2507.8563804347827,0.6625621159287987,0.7156065915956022,1.0800596266999727,179.78570719204052,0.715605849667798,0.6625628784577687,0.6625628784577687,0.715605849667798,0.6890843537622005,35,0.05166356447304571
8388,5000.0,0.4,12500.0,0.3285714285714286,2.5,A,1.5155354131330285,0.053146311537931326,1.2490396073701355,0.055271822922096224,2089.6232244444445,2244.6305695652172,0.7162172712541431,0.7734260432975446,1.0798762810386089,179.78230996571563,0.7734252175685147,0.7162181236618375,0.7162181236618375,0.7734252175685147,0.7448216572758439,35,0.05668999420460817
8395,7000.0,0.4,17500.0,0.27142857142857146,2.5,A,1.398432354373933,0.05309647909264189,1.1470665125565371,0.05528791794308029,2507.8735355555555,2661.561721276596,0.6189204315038359,0.659509044411748,1.0655796946455476,179.75083446729707,0.6595082768852611,0.6189212145546109,0.6189212145546109,0.6595082768852611,0.6392147379577919,35,0.04678627835610282
