sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,E2,r,nu,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,cable_wale_tension,cable_course_tension,verts_path,stress_path
2056,material_ext_nocable,3,False,1.3613435647065493,0.8810377970710681,2.833177159971151,829.3467737163026,17757.36156258115,12279.533559655765,1.446094143259864,0.232609190915901,0.09715377,2631.83279429,1785.59300341,14.35655059,95.03549606,,,,
2057,material_ext_nocable,3,False,1.2687774669568417,0.9457968504611196,50.41634426470041,709.0197598907685,4758.4003168361505,18085.098096450583,0.2631116674877226,0.09960579675196858,0.0,1468.33188627,1468.33188627,0.0,95.81579143,,,,
2058,material_ext_nocable,3,False,1.3809070026255985,1.135374218493605,57.03873982297543,265.99882539094847,10692.26680364068,5315.079546815518,2.0116851891796905,0.24391053058976894,0.16111087,3740.97125647,2959.73365775,35.7819317,180.06033745,,,,
2059,material_ext_nocable,3,False,0.9259585437235514,1.0323787390611772,12.354098104752705,935.1627701963489,7580.155179484063,19990.70200655147,0.37918404151089097,0.2918183839685562,0.23859375,2369.19000635,911.41030159,57.45410363,48.30083952,,,,
2061,material_ext_nocable,3,False,0.9166718863762919,1.3960844153957797,35.89711325102638,356.7528513776498,5033.8712041125145,7665.3826225509065,0.6567018832567199,0.1830250216012962,0.10209166,1277.84696985,1140.2368189,9.95558814,47.69828792,,,,
2062,material_ext_nocable,3,False,1.303958248686019,1.2834621751473914,6.52030704164363,820.4519543966483,9312.061129667356,11669.919079656302,0.7979542159723023,0.15862302654023763,0.08045089,4296.5385863,4201.39203901,2.95754069,222.08199714,,,,
2064,material_ext_nocable,3,False,0.9118176778205854,1.194599189689332,26.315379196538917,228.03103468016891,6538.151044189335,17344.679690543348,0.37695426844659813,0.10612682815407413,0.03570809,7438.39691035,7413.99464111,1.04127391,437.1441695,,,,
2063,material_ext_nocable,3,False,1.0571225187560005,1.2469914557071156,0.48086887895474406,428.0621072665742,17319.06718154518,13512.961103509562,1.281663363705465,0.15365500990540082,0.0389056,5919.34125419,5884.23921311,3.09596079,423.14013254,,,,
2067,material_ext_nocable,3,False,0.8260787803096095,1.3185704513900318,29.33103083945084,380.7488006196808,13661.572811331878,17608.349431574705,0.7758576614134203,0.10347275027979727,0.03664795,3801.81711786,3782.74794383,1.94682944,223.16616767,,,,
2068,material_ext_nocable,3,False,1.1196684526774061,0.9322367443458248,25.46038195635373,1065.3157678973578,16322.315003159196,5154.865200448706,3.166390267923673,0.2559124612936704,0.02103915,3888.47222488,3880.56214419,0.39171575,229.91531338,,,,
2066,material_ext_nocable,3,False,0.8209645271518026,1.248406626252163,2.976745788985191,266.80415373293675,4027.515011379639,11556.272784434505,0.34851332142353214,0.29804094742906423,0.03832125,5123.95597557,5096.21337166,1.739225,274.63265731,,,,
2069,material_ext_nocable,3,False,1.0699942656355053,0.9698457954310651,43.17954927513743,834.7262498694472,17771.58227688296,7500.282539053651,2.3694550417730387,0.2990935709424347,0.05686727,6726.17166323,6672.25259241,0.24210051,417.07987688,,,,
2070,material_ext_nocable,3,False,1.0423005734157598,0.9057947607264084,6.127683908185145,1047.5697687606116,3870.141336097653,7584.418260856825,0.5102753043132455,0.1582627573517127,0.0,2147.52912553,2147.52912553,0.0,111.47025619,,,,
2072,material_ext_nocable,3,False,1.0001832847133745,1.3980483204138479,63.31617895760618,845.2536813445756,13992.640499445708,17472.53427967896,0.8008363455162618,0.14488550244735654,0.05229408,1412.69511333,1383.0825909,0.96109286,73.30286055,,,,
