,S1,ST,S1_conf,ST_conf
sf_wale,0.08479912406755787,0.19716849127574562,0.041334534685782284,0.027934943845511782
sf_course,0.36823329080297856,0.5009620715032105,0.0577152859250639,0.06858963497852238
knit_dir,-0.0036234279022462493,0.0033462155260297484,0.004323760128783485,0.0011230408441553349
pressure,0.06672696254211002,0.12077988306807934,0.028665962758937836,0.019849916402077363
cable_wale_frac,0.0023808370456321376,0.005593029376982917,0.006341107956463857,0.0009025803690636535
cable_course_frac,0.00411826775964693,0.0046585790041499,0.006787148037945037,0.0008538530395842391
E1,0.2254802297182433,0.27896628345823893,0.04545818800546112,0.0325419432939964
r,0.027166413192423203,0.0425937064570602,0.015068658520630138,0.007739395259781813
nu,0.0029840337338474313,0.00917478679087469,0.009486791686245626,0.001575930048962313
