,S1,ST,S1_conf,ST_conf
sf_wale,0.10654233486184306,0.21272666171252952,0.03406212014066176,0.02968074958181678
sf_course,0.42391637835072676,0.5442288800044037,0.06423534380411554,0.059958716782573133
knit_dir,0.00022731867360022603,0.0011462396331949065,0.002720639694540173,0.00022550055299025776
pressure,0.07204259826333048,0.11225708311226634,0.02526285347047858,0.015802362021758058
E1,0.2092227801170056,0.24765027361765615,0.048310077916981,0.03194926235170937
r,0.007097394884753704,0.036350540061539996,0.01625891983767005,0.005499268596615868
nu,0.00741064970372607,0.008557753246748167,0.008137072299052608,0.0013737858728036512
