face,S11,S22,S12,von_mises,principal_1,principal_2,T_wale_Nm,T_course_Nm
0,103.7528,599.7478,10.0701,555.4644,599.9521,103.5484,103.7528,599.7478
1,-92.6498,606.6364,23.7456,659.1571,607.4418,-93.4552,-92.6498,606.6364
2,138.9729,673.7958,5.2679,616.2452,673.8477,138.9211,138.9729,673.7958
3,98.5199,668.3074,23.8147,626.2593,669.3010,97.5263,98.5199,668.3074
4,-316.2303,429.8714,147.6162,697.2094,458.0156,-344.3745,-316.2303,429.8714
5,-238.5031,89.2869,316.9459,622.5071,282.2059,-431.4221,-238.5031,89.2869
6,-156.0062,492.1134,168.5193,654.5857,533.3117,-197.2045,-156.0062,492.1134
7,-159.4186,339.1009,83.1698,463.9120,352.6103,-172.9280,-159.4186,339.1009
8,-123.8120,409.5688,-173.7424,569.5128,461.1710,-175.4142,-123.8120,409.5688
9,-222.4239,413.5374,-211.1079,667.9564,477.2349,-286.1214,-222.4239,413.5374
10,-91.4533,486.5581,-83.2520,557.1288,498.3101,-103.2053,-91.4533,486.5581
11,10.4502,552.2824,33.0755,550.1232,554.2940,8.4386,10.4502,552.2824
12,-75.1837,1.9529,-191.5365,340.3850,158.7656,-231.9964,-75.1837,1.9529
13,-249.2790,485.4439,-60.1546,655.4864,490.3364,-254.1715,-249.2790,485.4439
14,-415.9016,592.4878,26.8172,878.9710,593.2004,-416.6143,-415.9016,592.4878
15,-982.2069,739.7174,62.6148,1500.0766,741.9913,-984.4808,-982.2069,739.7174
16,-227.3429,574.7068,-8.3368,716.1262,574.7934,-227.4296,-227.3429,574.7068
17,10.3784,668.7632,34.6767,666.3473,670.5846,8.5570,10.3784,668.7632
18,-980.5240,645.2708,-97.1169,1427.8656,651.0516,-986.3047,-980.5240,645.2708
19,-80.2245,543.9401,20.9067,589.2838,544.6396,-80.9240,-80.2245,543.9401
20,-125.5931,596.2249,33.4784,670.4491,597.7744,-127.1425,-125.5931,596.2249
21,-568.3802,197.9195,346.4203,913.6426,331.3070,-701.7677,-568.3802,197.9195
22,-168.1296,530.4574,-78.9148,646.1586,539.2610,-176.9332,-168.1296,530.4574
23,-793.7415,429.4900,322.4804,1211.3514,509.2985,-873.5499,-793.7415,429.4900
24,-93.0301,599.9698,-13.6139,651.9123,600.2371,-93.2974,-93.0301,599.9698
25,-284.5884,566.1416,84.1647,764.1174,574.3883,-292.8351,-284.5884,566.1416
26,-333.3370,652.1136,108.6452,888.3415,663.9495,-345.1729,-333.3370,652.1136
27,-163.9490,506.6730,51.5454,612.0752,510.6117,-167.8877,-163.9490,506.6730
28,-974.3330,697.5342,-58.3423,1457.9852,699.5677,-976.3665,-974.3330,697.5342
29,-59.0083,533.3916,80.9447,582.3394,544.2526,-69.8693,-59.0083,533.3916
30,-320.1222,463.9575,-140.5765,724.9435,488.3993,-344.5640,-320.1222,463.9575
31,-109.8139,7.9502,-220.5874,398.7126,177.3791,-279.2428,-109.8139,7.9502
32,71.9481,566.8451,-38.2629,538.6081,569.7859,69.0072,71.9481,566.8451
33,-229.9952,455.8212,-128.4598,644.2152,479.0932,-253.2673,-229.9952,455.8212
34,-3.0159,525.9310,-72.1793,542.0592,535.6036,-12.6885,-3.0159,525.9310
35,-641.1612,252.9167,-359.2404,1012.1146,379.3736,-767.6181,-641.1612,252.9167
36,6.3155,603.8651,28.1418,602.7065,605.1875,4.9931,6.3155,603.8651
37,-29.6616,-39.9302,17.3730,46.8540,-16.6801,-52.9117,-29.6616,-39.9302
38,2.5011,446.7512,50.1546,453.8964,452.3431,-3.0908,2.5011,446.7512
39,-100.6674,427.1106,149.3027,549.9340,466.4191,-139.9759,-100.6674,427.1106
40,-523.6177,314.0889,407.3852,1017.4369,479.5307,-689.0595,-523.6177,314.0889
41,-201.2316,372.6873,-128.9898,551.6354,400.3452,-228.8896,-201.2316,372.6873
42,168.2650,671.4713,3.1539,605.1707,671.4911,168.2452,168.2650,671.4713
43,101.8107,666.3221,5.7856,621.7815,666.3814,101.7515,101.8107,666.3221
44,75.2921,588.1641,-47.8052,560.5156,592.5820,70.8742,75.2921,588.1641
45,-888.5833,692.0171,-245.2873,1436.6211,729.2072,-925.7734,-888.5833,692.0171
46,-116.4925,694.1803,45.0121,763.1526,696.6719,-118.9841,-116.4925,694.1803
47,133.6056,673.8235,12.1628,618.3088,674.0972,133.3319,133.6056,673.8235
48,135.4332,670.9054,12.4016,614.8615,671.1924,135.1461,135.4332,670.9054
49,-13.2860,663.0256,-8.8002,669.9409,663.1401,-13.4005,-13.2860,663.0256
50,51.4573,638.2742,8.5044,614.3410,638.3974,51.3341,51.4573,638.2742
51,29.7872,2.0969,162.9346,283.6763,179.4638,-147.5797,29.7872,2.0969
