sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,cable_angle,crown_height,max_stress,mean_stress,cable_tension,boundary_reaction_mean,verts_path,stress_path,H_mean,H_max,K_mean,K_max,k1_mean,k2_mean,H_mean_x0,H_mean_y0,cable_wale_lrest,cable_course_lrest,cable_wale_tension,cable_course_tension
2447.0,motif1_nocable,1.0,False,1.3056969536548335,1.2124794841271025,36.95911029030295,1143.113054731048,,0.09955153,3559.93690208,3437.39180384,,183.55970196,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02447_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02447_stress.csv,,,,,,,0.5452842751721239,0.5419297130644571,-1.0,-1.0,0.0,0.0
2449.0,motif1_nocable,1.0,False,1.0874217477175272,1.324750329312984,69.90852248848199,248.5117871402076,,0.01884616,4629.9750575,4625.64864782,,249.20260989,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02449_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02449_stress.csv,,,,,,,0.105833059074781,0.1054948830296262,-1.0,-1.0,0.0,0.0
2450.0,motif1_nocable,1.0,False,1.256492577194827,1.222610985818494,24.75978920496432,535.4794995142463,,0.05076835,3297.38549196,3266.79218399,,176.12732318,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02450_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02450_stress.csv,,,,,,,0.282896947642835,0.2812824018958245,-1.0,-1.0,0.0,0.0
2434.0,motif1_nocable,1.0,False,1.3000375407594036,1.0917036047465332,65.88754511353869,315.5955784491132,,0.04324847,1940.10851188,1922.2449919,,120.73457516,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02434_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02434_stress.csv,,,,,,,0.2406629964658928,0.2404384256090555,-1.0,-1.0,0.0,0.0
2451.0,motif1_nocable,1.0,False,0.9564087209176674,0.8011250013547074,7.770024497131885,605.8138976275573,,0.0,2189.68109872,2189.68109872,,89.0222105,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02451_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02451_stress.csv,,,,,,,2.0501380188617725e-15,2.275281746083065e-15,-1.0,-1.0,0.0,0.0
2435.0,motif1_nocable,1.0,False,0.8768810398676528,1.047536207853233,24.24739225410484,764.5239686609397,,0.21349735,2041.55902022,1665.75071937,,77.26339939,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02435_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02435_stress.csv,,,,,,,1.3545680138332066,0.9815382712737408,-1.0,-1.0,0.0,0.0
2458.0,motif1_nocable,1.0,False,0.92464279602943,0.8360135604833417,10.885317489288504,441.1218825571248,,0.0,1846.94162925,1846.94162925,,84.60098101,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02458_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02458_stress.csv,,,,,,,2.0501380188617725e-15,2.275281746083065e-15,-1.0,-1.0,0.0,0.0
2443.0,motif1_nocable,1.0,False,0.998878742144508,0.9854713814006224,59.1354166037777,454.1218818293997,,0.20034044,856.35811031,669.25279499,,27.42555641,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02443_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02443_stress.csv,,,,,,,1.014549118948401,1.0675287129847757,-1.0,-1.0,0.0,0.0
2430.0,motif1_nocable,1.0,False,1.1840930146117747,0.8042207032837148,51.57167046316352,1056.0165526318224,,0.25625084,3090.80453094,1905.82784042,,108.80499679,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02430_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02430_stress.csv,,,,,,,2.567409007492356,3.25946041218018,-1.0,-1.0,0.0,0.0
2427.0,motif1_nocable,1.0,False,0.8238928840016879,0.9981902875467792,58.2804458717741,476.8064751385442,,0.22489741,1839.56180703,1124.51749595,,53.31738452,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02427_verts.csv,/home/chaoyu/phd_simulation/sensitivity_analysis/data/02427_stress.csv,,,,,,,4.107035549453701,2.876591123031829,-1.0,-1.0,0.0,0.0
