,S1,ST,S1_conf,ST_conf
sf_wale,0.19540961787528233,0.3859123791319547,0.049719851568733486,0.06781393834649405
sf_course,0.5070686760887325,0.6826752613807628,0.0842150720076557,0.08852930835408147
knit_dir,0.006895056826511334,0.005056235694888196,0.006575852758351414,0.0011110036197170073
pressure,0.07913582467745463,0.08922775627556737,0.02180316974028573,0.013728383448352081
L_rest,0.031061341238121497,0.06230205630490028,0.027797704811643797,0.013357317031175793
