,S1,ST,S1_conf,ST_conf
sf_wale,0.1526885030186573,0.26031449083227204,0.0401260379644264,0.03490042420703936
sf_course,0.6235382920284473,0.7335051331950225,0.06133339280758766,0.06509358218540753
knit_dir,0.0006729125131457934,0.0007849710078388033,0.0026358131218429167,0.0001544719974295974
pressure,0.11297599741113601,0.12108716942625564,0.026138674678830104,0.011808547643023897
