,S1,ST,S1_conf,ST_conf
sf_wale,0.12583144119265904,0.22697904985063425,0.03947087497896037,0.03629170195977196
sf_course,0.07492236605927548,0.2791327385855015,0.05088514533780366,0.03621481961353703
knit_dir,0.013000273811604261,0.0733789624280168,0.020844747375512257,0.011852798571718769
pressure,0.1723076488155797,0.22369500139236498,0.042646658110161335,0.02611001845808225
cable_wale_lrest,0.35243230121218044,0.47586130402957766,0.05492401332080491,0.053506959802646276
cable_course_lrest,0.0008251321779079683,0.0064629335568640225,0.00741801912568477,0.0008386349703549358
