,S1,ST,S1_conf,ST_conf
sf_wale,0.027187276191787128,0.050361433880855414,0.018432375966489188,0.007036692024376891
sf_course,0.9290764272717766,0.9498064837757533,0.07892598866329215,0.05890636847967555
knit_dir,-0.0005279673522688544,0.005297492549575976,0.005149808718509943,0.0017370343691644244
pressure,0.005444619687795613,0.016910319900275767,0.01207041303176461,0.002457075219025216
