,S1,ST,S1_conf,ST_conf
sf_wale,0.41072327845079637,0.6287433153228883,0.0682847686089639,0.09017972463248872
sf_course,0.033596688086794335,0.08681156896140631,0.02131533720157908,0.01592723577105997
knit_dir,0.0021086415350606174,0.004501077059344734,0.00463143645795813,0.000904043366376758
pressure,0.00467674649239816,0.014930782693044223,0.01088368544003144,0.0023825312151019976
cable_wale_lrest,0.0014609635239243234,0.004361643186909581,0.004949648474206711,0.0006595298904783481
cable_course_lrest,-0.0002738324766145743,0.002773920067202572,0.004308306151534658,0.0005777513031936815
E1,0.15166338435937307,0.284690167783244,0.04728462342347074,0.04898738253071895
r,0.0005148663059742939,0.002639144687435137,0.004143725036264734,0.0006079896805730803
nu,0.13849289950959393,0.2871751221119736,0.04406970251725923,0.049921680183131964
