,S1,ST,S1_conf,ST_conf
sf_wale,0.4582749164224875,0.5164390259905538,0.05762007091031007,0.052988695990331125
sf_course,0.08781072719420488,0.12938150905135903,0.026790559457413297,0.018925068348690115
knit_dir,0.007915104262937506,0.028261035071539712,0.012800568416821683,0.006071852856686139
pressure,0.1106503062603279,0.12093404003118619,0.027136206543811284,0.013048412729841032
cable_wale_lrest,-0.000427135848849615,0.0027095794281481564,0.005048861361061313,0.0007871783409598776
cable_course_lrest,0.0007624935038324015,0.00356998148621434,0.005460905960947982,0.0006920469437772576
E1,0.1411016362976677,0.16335521608046924,0.03461800278028797,0.019769832777269233
r,0.0029014159458558863,0.008657069291749444,0.008300115099408686,0.001534043112614813
nu,0.09341130653699473,0.1089975209966583,0.02953022961104879,0.012442190544969244
