,S1,ST,S1_conf,ST_conf
sf_wale,0.011160310010601998,0.027182804795718708,0.01357678877736487,0.004856258160066939
sf_course,0.3874922622949352,0.6437533316162116,0.07659579792072188,0.0991784552747853
knit_dir,-0.0018101733205696793,0.0005650945274393468,0.0018895210499222017,0.00012640979416383567
pressure,0.006814506445737025,0.00508848853560959,0.00624547145404651,0.0009528620813644548
E1,0.21550341197597211,0.397769533880805,0.06131402994887073,0.060548780287264306
r,0.08333970240666416,0.20798733886767354,0.03561144402892598,0.03931221197870275
nu,0.001130571157448552,0.018887033678117806,0.010293508460428607,0.003893499976505257
