,S1,ST,S1_conf,ST_conf
sf_wale,-0.004368191320466759,0.3671728956513154,0.05200665890135028,0.05194361178980285
sf_course,0.2038397468615139,0.4572049745665293,0.06583087361266564,0.06433682742259347
knit_dir,0.037379137758513876,0.4811767097126809,0.0756817591446449,0.08720404995579122
pressure,0.02033459445187945,0.14374846467751604,0.031790856084019624,0.023384885710762887
E1,0.044977438700865714,0.18813333858542655,0.040638062504435656,0.029357175688997626
r,-0.029716659423428438,0.11052476156996746,0.03222295517619987,0.015524973163638572
nu,-0.00793102477939705,0.06581816760666727,0.023865518987223812,0.010635664373625803
