,S1,ST,S1_conf,ST_conf
sf_wale,0.9000386465410273,0.9397907666374778,0.0783709132557218,0.06488690461377532
sf_course,0.0519556862588154,0.09382109207689647,0.026321390140562468,0.012155199563224106
knit_dir,-5.262907502312119e-05,0.0004494057709874196,0.0017910312865506998,8.81473505231205e-05
pressure,0.006152659418045923,0.008371575282595287,0.007261171594537439,0.0011203274699735986
