,S1,ST,S1_conf,ST_conf
sf_wale,0.4975337960350212,0.5427652679403198,0.05843312919214342,0.05092748892050506
sf_course,0.0755832876908555,0.118678630981964,0.023375490744913775,0.015760401860603103
knit_dir,0.00038422999280283087,0.0017603368755353544,0.0032586811880552105,0.0003370533224134038
pressure,0.09817988983827462,0.11406927927770823,0.027776001057501106,0.013347358571210447
cable_wale_lrest,0.0006740052606144639,0.001230585051265669,0.0032334135100919757,0.00022089890725428474
cable_course_lrest,-0.00045771158247085667,0.0018322576790783208,0.0032179930886645815,0.00030254490751815835
E1,0.1648852294213822,0.18801553493231377,0.034176324167596514,0.018389842734963538
r,0.0011176457521723038,0.00392448599364689,0.005547269728582705,0.0005675388281688633
nu,0.07097260820523223,0.08940824073740652,0.02421883815840596,0.011190099337906937
