,S1,ST,S1_conf,ST_conf
sf_wale,0.01564684682933458,0.1755116518264444,0.03852081675228109,0.031404193537172546
sf_course,0.01987537490508411,0.2808133865971105,0.051348895178384375,0.03704401937382959
knit_dir,0.10632751886182615,0.373075440603429,0.051302572763687375,0.03944325525555893
pressure,0.07864119415866125,0.12589461993806755,0.03585071016996129,0.01548313760564456
cable_wale_lrest,-0.0010966643612311331,0.008161453798947385,0.00798713879842322,0.0011072375938415498
cable_course_lrest,0.39183085335798956,0.41930567660865076,0.04287011606099648,0.03960516935919423
