face,S11,S22,S12,von_mises,principal_1,principal_2,T_wale_Nm,T_course_Nm
0,302.1754,631.2398,19.0070,547.8251,632.3340,301.0812,302.1754,631.2398
1,232.3850,630.0785,15.3661,552.5299,630.6714,231.7922,232.3850,630.0785
2,253.6904,630.3630,26.8532,551.3280,632.2678,251.7857,253.6904,630.3630
3,218.0639,655.9983,13.1855,579.1007,656.3949,217.6673,218.0639,655.9983
4,238.3559,695.0799,21.6495,612.9268,696.1038,237.3320,238.3559,695.0799
5,231.5517,585.2630,10.6591,510.8533,585.5839,231.2308,231.5517,585.2630
6,234.0743,607.3317,-16.2572,531.2954,608.0385,233.3676,234.0743,607.3317
7,219.4772,565.5268,3.4458,493.8686,565.5611,219.4429,219.4772,565.5268
8,243.5756,671.4985,-23.1902,590.1627,672.7516,242.3225,243.5756,671.4985
9,264.5425,627.4027,-16.9140,546.3520,628.1894,263.7558,264.5425,627.4027
10,263.7999,622.7123,14.6601,541.9726,623.3101,263.2020,263.7999,622.7123
11,240.5190,586.2716,29.6931,513.0296,588.8031,237.9875,240.5190,586.2716
12,260.9841,643.2129,17.1113,561.1110,643.9773,260.2196,260.9841,643.2129
13,226.8690,636.1748,10.5318,558.7417,636.4456,226.5982,226.8690,636.1748
14,231.9602,630.5384,-7.3251,552.5264,630.6730,231.8256,231.9602,630.5384
15,231.8938,624.8295,-18.2424,547.9880,625.6746,231.0487,231.8938,624.8295
16,275.5581,614.6158,-23.9184,534.8259,616.2948,273.8791,275.5581,614.6158
17,230.9080,201.1208,60.3578,241.3646,278.1826,153.8462,230.9080,201.1208
18,216.0596,610.6692,-20.4744,537.5084,611.7287,215.0001,216.0596,610.6692
19,225.2879,505.1527,-16.5109,439.2572,506.1234,224.3171,225.2879,505.1527
20,228.1675,602.9377,7.8141,527.4530,603.1006,228.0046,228.1675,602.9377
21,217.9827,627.0451,-19.2084,552.3802,627.9451,217.0827,217.9827,627.0451
22,226.3261,668.6703,-9.5633,589.3050,668.8770,226.1194,226.3261,668.6703
