vid,x,y,z
0,0.00486906,0.00245298,5.16927242
1,0.49782880,0.00494760,5.13377306
2,0.49782303,0.05320300,5.13353567
3,0.49151563,0.10068071,5.13346760
4,0.47882716,0.14686259,5.13358985
5,0.46001457,0.19129483,5.13387844
6,0.43553993,0.23313751,5.13430760
7,0.40572265,0.27188312,5.13486723
8,0.38091057,0.31416150,5.13439093
9,0.35116925,0.35258562,5.13404801
10,0.31695941,0.38672606,5.13384163
11,0.27886079,0.41585754,5.13379941
12,0.23718174,0.43956116,5.13394202
13,0.19242478,0.45769654,5.13424567
14,0.14551128,0.46999729,5.13468447
15,0.09702393,0.47633118,5.13524840
16,0.04957938,0.48871416,5.13477936
17,0.00138311,0.49488485,5.13443851
18,-0.04693610,0.49486413,5.13422926
19,-0.09445634,0.48854847,5.13417933
20,-0.14066504,0.47585712,5.13430964
21,-0.18510761,0.45704780,5.13459642
22,-0.22694423,0.43258296,5.13501422
23,-0.26566929,0.40278001,5.13555337
24,-0.30793201,0.37800365,5.13506217
25,-0.34632866,0.34829901,5.13469585
26,-0.38043140,0.31412582,5.13445804
27,-0.40951692,0.27606213,5.13437688
28,-0.43316675,0.23441542,5.13447326
29,-0.45124086,0.18968945,5.13472383
30,-0.46347479,0.14280735,5.13510361
31,-0.46973744,0.09435284,5.13560330
32,-0.48204496,0.04697003,5.13507473
33,-0.48813885,-0.00116051,5.13467089
34,-0.48804211,-0.04940871,5.13439604
35,-0.48165451,-0.09685281,5.13427901
36,-0.46889705,-0.14298097,5.13434133
37,-0.45002949,-0.18733620,5.13456007
38,-0.42551893,-0.22907347,5.13491136
39,-0.39568633,-0.26768413,5.13538680
40,-0.37085824,-0.30976918,5.13483819
41,-0.34111742,-0.34796530,5.13442067
42,-0.30692484,-0.38184547,5.13413895
43,-0.26885645,-0.41069299,5.13402220
44,-0.22721408,-0.43409945,5.13409146
45,-0.18250197,-0.45193037,5.13432302
46,-0.13565186,-0.46392578,5.13469155
47,-0.08724909,-0.46996863,5.13518654
48,-0.03990120,-0.48204982,5.13464968
49,0.00818243,-0.48797147,5.13424062
50,0.05638025,-0.48777855,5.13396112
51,0.10378964,-0.48139068,5.13383789
52,0.14991257,-0.46873924,5.13389123
53,0.19428971,-0.45008039,5.13409840
54,0.23607405,-0.42586414,5.13443731
55,0.27476412,-0.39638880,5.13490179
56,0.31698363,-0.37194958,5.13432815
57,0.35536817,-0.34261176,5.13388892
58,0.38949164,-0.30881087,5.13359015
59,0.41862388,-0.27111514,5.13346237
60,0.44234313,-0.22981930,5.13352817
61,0.46050981,-0.18539655,5.13376515
62,0.47285329,-0.13874502,5.13414848
63,0.47923360,-0.09044827,5.13466781
64,0.49163702,-0.04314994,5.13415164
65,1.06908709,0.00781139,5.07053462
66,1.06986168,0.11246827,5.06969843
67,1.05679214,0.21358851,5.06945290
68,1.02973060,0.31187378,5.06984276
69,0.98851898,0.40792678,5.07080885
70,0.93443115,0.49977716,5.07218606
71,0.87027004,0.58268163,5.07394405
72,0.81758664,0.67354430,5.07237649
73,0.75261598,0.75844520,5.07118744
74,0.67903766,0.83305781,5.07040628
75,0.59818901,0.89537741,5.07020265
76,0.50947480,0.94579818,5.07062155
77,0.41235704,0.98463331,5.07160502
78,0.30913031,1.01138993,5.07298869
79,0.20513419,1.02469341,5.07474266
80,0.10363718,1.05176287,5.07317763
81,-0.00231393,1.06592580,5.07198120
82,-0.10706799,1.06671952,5.07118419
83,-0.20826319,1.05367082,5.07095665
84,-0.30659899,1.02663438,5.07134415
85,-0.40267477,0.98545396,5.07228844
86,-0.49451778,0.93140401,5.07362641
87,-0.57738578,0.86728710,5.07533054
88,-0.66821796,0.81469505,5.07372168
89,-0.75306218,0.74981749,5.07247624
90,-0.82760459,0.67632512,5.07162675
91,-0.88984350,0.59555200,5.07134360
92,-0.94017026,0.50690401,5.07167089
93,-0.97889526,0.40984500,5.07254971
94,-1.00552875,0.30667290,5.07381745
95,-1.01870573,0.20273120,5.07544935
96,-1.04564564,0.10134510,5.07377245
97,-1.05966796,-0.00449178,5.07245620
98,-1.06032338,-0.10913020,5.07153670
99,-1.04714386,-0.21021078,5.07118545
100,-1.01998161,-0.30843458,5.07144640
101,-0.97867823,-0.40440240,5.07225985
102,-0.92451463,-0.49613494,5.07346504
103,-0.86031417,-0.57886872,5.07504157
104,-0.80761754,-0.66944322,5.07331816
105,-0.74265824,-0.75399741,5.07196408
106,-0.66910855,-0.82822066,5.07101972
107,-0.58829592,-0.89011735,5.07065891
108,-0.49961327,-0.94009058,5.07092451
109,-0.40251189,-0.97846638,5.07175509
110,-0.29929925,-1.00475938,5.07298745
111,-0.19537146,-1.01759691,5.07459883
