face,S11,S22,S12,von_mises,principal_1,principal_2,T_wale_Nm,T_course_Nm
0,339.3966,685.1243,66.7007,604.4861,697.5464,326.9745,339.3966,685.1243
1,236.2813,680.4190,68.1147,609.8749,690.6306,226.0698,236.2813,680.4190
2,293.1929,671.6360,95.5251,606.2287,694.3811,270.4478,293.1929,671.6360
3,249.5201,651.4279,-13.8670,569.7816,651.9057,249.0422,249.5201,651.4279
4,231.9548,695.4608,-0.4174,613.3138,695.4612,231.9545,231.9548,695.4608
5,214.3486,565.0686,66.3714,507.2885,577.2087,202.2085,214.3486,565.0686
6,248.0208,656.5458,-80.6321,590.9605,671.8846,232.6821,248.0208,656.5458
7,199.9617,557.1518,-21.2843,490.2579,558.4156,198.6979,199.9617,557.1518
8,248.4496,694.2945,5.7767,609.4055,694.3694,248.3747,248.4496,694.2945
9,298.2725,629.0712,-70.4743,558.5358,643.4594,283.8843,298.2725,629.0712
10,303.1622,660.9951,59.4224,582.2595,670.6048,293.5524,303.1622,660.9951
11,276.5682,588.3159,104.5879,541.0286,620.1527,244.7314,276.5682,588.3159
12,305.8236,737.9904,35.8094,645.2209,740.9375,302.8765,305.8236,737.9904
13,226.0690,703.7503,56.2125,629.8850,710.2761,219.5432,226.0690,703.7503
14,242.9518,684.5075,-46.2296,606.3706,689.2957,238.1636,242.9518,684.5075
15,236.0903,670.2466,-59.4950,597.7871,678.2520,228.0850,236.0903,670.2466
16,326.2590,706.2461,-25.3711,613.7918,707.9326,324.5725,326.2590,706.2461
17,265.2584,340.4086,8.0924,310.0650,341.2702,264.3969,265.2584,340.4086
18,232.5534,682.3252,-13.3832,601.2562,682.7231,232.1555,232.5534,682.3252
19,262.4757,525.1270,23.6090,456.6081,527.2323,260.3704,262.4757,525.1270
20,202.4343,694.7196,37.8503,622.3165,697.6128,199.5411,202.4343,694.7196
21,280.4599,690.8036,-8.0159,601.9281,690.9601,280.3034,280.4599,690.8036
22,278.7122,650.3853,-5.7597,565.2528,650.4746,278.6230,278.7122,650.3853
23,312.2054,716.8322,-31.6402,624.9200,719.2914,309.7462,312.2054,716.8322
24,241.1557,671.9041,-37.3574,593.0973,675.1199,237.9398,241.1557,671.9041
25,294.0753,604.6070,-15.4883,524.3563,605.3776,293.3047,294.0753,604.6070
26,315.1229,676.5694,64.8564,597.0470,687.8546,303.8377,315.1229,676.5694
27,236.6414,629.4469,76.4914,566.3940,643.8164,222.2718,236.6414,629.4469
28,254.5372,663.8262,54.2051,587.6228,670.8833,247.4801,254.5372,663.8262
29,184.8767,676.7422,-58.7211,614.3208,683.6554,177.9634,184.8767,676.7422
30,250.0519,705.7115,14.1852,620.2369,706.1527,249.6108,250.0519,705.7115
31,300.3620,676.6966,-69.2424,599.3873,689.0323,288.0263,300.3620,676.6966
32,333.2075,672.8287,57.7779,591.2267,682.3890,323.6472,333.2075,672.8287
33,239.9969,613.8506,54.4721,544.0501,621.6257,232.2217,239.9969,613.8506
34,254.8835,673.2979,41.6983,593.2111,677.4130,250.7684,254.8835,673.2979
35,241.0357,647.3315,49.3958,573.0847,653.2506,235.1166,241.0357,647.3315
36,218.4151,595.8568,-71.6470,536.6621,608.9994,205.2725,218.4151,595.8568
37,182.1940,698.9438,-28.0510,629.8685,700.4621,180.6757,182.1940,698.9438
38,215.8791,642.3656,-33.0495,569.0702,644.9115,213.3333,215.8791,642.3656
39,246.9362,602.0148,-59.9915,534.3566,611.8766,237.0743,246.9362,602.0148
40,290.4196,611.9445,-10.4405,530.4959,612.2831,290.0810,290.4196,611.9445
41,310.7713,597.6387,2.4016,517.7250,597.6588,310.7512,310.7713,597.6387
42,272.4698,664.8918,-10.9047,579.2363,665.1946,272.1671,272.4698,664.8918
43,273.2519,575.4769,19.6221,499.7451,576.7455,271.9833,273.2519,575.4769
44,221.3309,606.5991,-37.1742,535.5711,610.1532,217.7768,221.3309,606.5991
45,247.6037,706.4278,10.2591,621.0873,706.6571,247.3744,247.6037,706.4278
46,307.5287,563.7955,-86.4893,511.3680,590.2538,281.0705,307.5287,563.7955
47,272.8469,600.0916,-85.8799,541.2469,621.2600,251.6785,272.8469,600.0916
48,313.5632,708.2934,-27.7622,616.6189,710.2364,311.6202,313.5632,708.2934
49,270.3876,634.8684,78.9013,568.4919,651.2154,254.0405,270.3876,634.8684
50,239.3339,685.6650,35.8673,605.9487,688.5290,236.4700,239.3339,685.6650
51,240.6195,624.7396,66.6824,557.8641,635.9862,229.3728,240.6195,624.7396
52,225.4787,735.3719,81.7794,667.7315,748.1670,212.6836,225.4787,735.3719
53,228.3616,651.8468,115.8536,607.0113,681.4690,198.7394,228.3616,651.8468
54,254.5286,601.8561,-3.7451,523.3240,601.8964,254.4882,254.5286,601.8561
55,256.3791,518.8616,-71.0071,465.8844,536.8392,238.4015,256.3791,518.8616
56,241.9914,762.6672,32.7239,677.4029,764.7158,239.9428,241.9914,762.6672
57,315.9940,599.7151,6.8638,519.7551,599.8811,315.8280,315.9940,599.7151
58,294.5502,706.2338,49.0131,620.2512,711.9886,288.7953,294.5502,706.2338
59,300.3788,663.6976,64.7076,586.4490,674.8781,289.1983,300.3788,663.6976
60,291.2468,598.3542,84.9217,538.7196,620.2725,269.3284,291.2468,598.3542
61,297.5962,595.4733,92.8747,540.2023,622.0580,271.0116,297.5962,595.4733
62,233.0281,715.3124,9.6044,632.1098,715.5036,232.8370,233.0281,715.3124
63,214.9662,520.0617,53.4283,461.9985,529.1474,205.8805,214.9662,520.0617
64,234.4457,546.4570,-20.3082,476.1332,547.7733,233.1294,234.4457,546.4570
65,234.8794,750.6494,-4.1087,665.1176,750.6821,234.8466,234.8794,750.6494
66,237.9776,769.0171,31.2656,684.0646,770.8516,236.1431,237.9776,769.0171
67,342.7480,513.4146,-43.6327,459.1409,523.9228,332.2398,342.7480,513.4146
68,311.7483,729.8237,46.4832,639.3672,734.9295,306.6424,311.7483,729.8237
69,323.7173,484.8633,-61.1409,440.6147,505.4348,303.1458,323.7173,484.8633
70,308.7527,496.5932,-2.9574,434.3210,496.6397,308.7062,308.7527,496.5932
71,316.7199,215.8110,22.7703,283.0013,321.6202,210.9108,316.7199,215.8110
72,249.7339,408.0031,10.9187,356.7899,408.7528,248.9841,249.7339,408.0031
73,334.4931,543.8607,44.5524,481.3597,552.9468,325.4069,334.4931,543.8607
74,282.2807,438.2203,21.6207,386.5497,441.1624,279.3385,282.2807,438.2203
75,298.4664,452.9316,38.7239,404.4045,462.0958,289.3021,298.4664,452.9316
76,325.9946,528.4990,29.0527,464.5730,532.5847,321.9089,325.9946,528.4990
77,344.8981,773.5962,-25.3917,672.7021,775.0949,343.3994,344.8981,773.5962
78,285.6056,421.8544,-5.2940,373.0037,422.0598,285.4002,285.6056,421.8544
