face,S11,S22,S12,von_mises,principal_1,principal_2,T_wale_Nm,T_course_Nm
0,458.9725,581.3305,37.8953,534.8779,592.1162,448.1868,458.9725,581.3305
1,525.7251,600.2020,-111.0217,598.3858,680.0640,445.8631,525.7251,600.2020
2,364.3330,620.3922,-92.3974,563.2118,650.2513,334.4738,364.3330,620.3922
3,383.0122,624.5302,-64.6862,556.8542,640.7640,366.7784,383.0122,624.5302
4,345.6511,484.7688,-3.8179,432.3868,484.8735,345.5464,345.6511,484.7688
5,262.7386,280.3075,99.2106,321.6900,371.1218,171.9243,262.7386,280.3075
6,238.7924,435.7184,-30.7219,381.6511,440.3999,234.1108,238.7924,435.7184
7,346.0016,441.8131,-49.4228,411.5529,462.7374,325.0773,346.0016,441.8131
8,276.0415,426.7769,-67.0020,392.4246,452.2534,250.5649,276.0415,426.7769
9,212.4282,415.7723,-77.4206,384.2557,441.8936,186.3068,212.4282,415.7723
10,142.3039,379.6214,66.1616,351.3876,396.8202,125.1052,142.3039,379.6214
11,342.6014,478.6511,-71.6296,444.8466,509.4098,311.8427,342.6014,478.6511
12,245.8256,675.4839,-5.8496,592.2501,675.5635,245.7460,245.8256,675.4839
13,260.6910,713.4986,-21.0255,626.3893,714.4728,259.7168,260.6910,713.4986
14,251.4769,728.9683,50.9526,647.3834,734.3449,246.1003,251.4769,728.9683
15,280.2130,768.6145,-5.0498,673.7866,768.6667,280.1608,280.2130,768.6145
16,253.6465,700.1856,7.0709,614.1228,700.2976,253.5346,253.6465,700.1856
17,245.6852,675.5057,80.4040,608.3599,690.0540,231.1369,245.6852,675.5057
18,328.6830,832.7322,-108.5806,750.4264,855.1273,306.2880,328.6830,832.7322
19,291.8961,843.3566,-51.3469,747.1217,848.0968,287.1559,291.8961,843.3566
20,361.3426,648.9744,14.0726,563.7626,649.6613,360.6558,361.3426,648.9744
21,363.4097,824.4938,28.1817,717.3633,826.2098,361.6936,363.4097,824.4938
22,390.9113,875.6373,12.1416,760.0645,875.9412,390.6074,390.9113,875.6373
23,346.1286,832.9658,61.6775,732.6227,840.6582,338.4362,346.1286,832.9658
24,215.9516,447.7408,41.1801,394.3399,454.8395,208.8528,215.9516,447.7408
25,290.5162,522.2256,37.1220,457.7536,528.0276,284.7142,290.5162,522.2256
26,311.7221,755.1472,37.3171,660.4540,758.2657,308.6036,311.7221,755.1472
27,288.1401,652.3114,21.7346,567.4460,653.6040,286.8476,288.1401,652.3114
28,378.0412,285.1038,6.0820,341.3639,378.4375,284.7075,378.0412,285.1038
29,358.3069,523.0706,116.0882,504.9716,583.0377,298.3398,358.3069,523.0706
30,276.8347,607.6546,-47.8759,533.4210,614.4438,270.0455,276.8347,607.6546
31,388.2557,700.3063,-53.1076,614.6013,709.0970,379.4650,388.2557,700.3063
32,438.8822,578.7651,-84.9800,543.3615,618.8846,398.7627,438.8822,578.7651
33,310.6105,802.6158,44.2553,705.1565,806.5648,306.6615,310.6105,802.6158
34,347.0904,502.0836,31.1425,448.5542,508.1070,341.0671,347.0904,502.0836
35,340.1918,433.0611,-68.6519,412.4170,469.5074,303.7454,340.1918,433.0611
36,290.4288,578.8848,-19.7354,502.4939,580.2288,289.0849,290.4288,578.8848
37,275.6353,736.1118,-105.4643,669.5559,759.1172,252.6299,275.6353,736.1118
38,228.7844,564.7466,-27.4953,494.3114,566.9819,226.5491,228.7844,564.7466
39,226.2577,575.9417,65.6906,515.3018,587.8749,214.3245,226.2577,575.9417
40,399.1488,820.3147,-69.9945,720.7677,831.6426,387.8210,399.1488,820.3147
41,409.1015,789.0563,-77.1299,696.4315,804.1165,394.0413,409.1015,789.0563
42,402.1965,806.9691,-41.2693,702.5030,811.1339,398.0316,402.1965,806.9691
43,422.2619,822.3189,-21.8924,713.2442,823.5133,421.0675,422.2619,822.3189
44,403.6877,833.4435,-20.5099,722.7744,834.4201,402.7111,403.6877,833.4435
45,324.4997,799.3231,-39.4143,699.6412,802.5725,321.2503,324.4997,799.3231
46,382.3427,573.8719,-0.6542,506.0636,573.8741,382.3404,382.3427,573.8719
47,319.8020,554.3062,-17.9344,482.9341,555.6698,318.4383,319.8020,554.3062
48,379.8503,567.5857,-60.2985,511.6150,585.2843,362.1517,379.8503,567.5857
49,387.7053,636.7728,-50.0601,562.5237,646.4578,378.0203,387.7053,636.7728
50,401.9716,606.4069,-89.0933,556.2059,639.7845,368.5940,401.9716,606.4069
51,306.1707,708.4851,-44.5741,620.2699,713.3645,301.2913,306.1707,708.4851
52,295.7549,726.2270,24.1242,633.9065,727.5748,294.4071,295.7549,726.2270
53,391.9521,862.0741,-21.6321,748.5387,863.0673,390.9588,391.9521,862.0741
54,376.1480,867.8230,-16.2248,754.2969,868.3578,375.6132,376.1480,867.8230
55,360.5706,824.5037,-33.2171,718.2172,826.8700,358.2044,360.5706,824.5037
56,304.6330,770.2333,11.8707,672.1941,770.5358,304.3305,304.6330,770.2333
57,366.8383,825.7132,-34.5500,719.0623,828.3000,364.2515,366.8383,825.7132
58,266.8604,704.2123,-100.3105,639.8356,726.1218,244.9509,266.8604,704.2123
59,502.4110,506.9164,17.1613,505.5534,521.9722,487.3552,502.4110,506.9164
60,483.6444,390.6722,39.6837,449.7940,498.2791,376.0375,483.6444,390.6722
61,500.4838,578.0771,10.3702,543.7477,579.4392,499.1218,500.4838,578.0771
62,485.2143,473.5933,19.9219,480.7493,500.1557,458.6518,485.2143,473.5933
63,449.8230,645.8632,-105.0639,601.7235,691.5316,404.1547,449.8230,645.8632
64,546.9946,579.1830,-84.6819,582.5454,649.2865,476.8910,546.9946,579.1830
65,430.0982,611.6755,-83.4300,562.9676,644.1879,397.5858,430.0982,611.6755
66,414.5851,674.1287,-98.0676,612.9424,707.0160,381.6979,414.5851,674.1287
67,404.9654,678.2160,-59.2676,599.8815,690.5172,392.6641,404.9654,678.2160
68,433.6359,584.3953,-15.3383,526.1644,585.9400,432.0912,433.6359,584.3953
69,557.0477,577.3804,11.3028,567.8249,582.4163,552.0119,557.0477,577.3804
70,765.6376,961.9536,-409.2265,1130.2419,1284.6297,442.9615,765.6376,961.9536
71,600.0428,583.6770,-162.5269,655.5486,754.5926,429.1272,600.0428,583.6770
72,479.1101,498.0978,-46.2635,495.4040,535.8315,441.3763,479.1101,498.0978
73,518.1185,672.4919,-127.4617,648.8459,744.3161,446.2942,518.1185,672.4919
74,536.0269,611.5242,-121.2143,614.4689,700.7317,446.8194,536.0269,611.5242
75,539.3601,407.9996,-40.4882,492.1708,550.8367,396.5229,539.3601,407.9996
76,513.6483,492.2344,-32.2094,506.3658,536.8838,468.9990,513.6483,492.2344
77,452.1289,711.9802,-107.4396,651.1984,750.6486,413.4605,452.1289,711.9802
78,464.7096,717.4610,-138.7738,674.5879,778.7792,403.3915,464.7096,717.4610
79,308.6589,779.0335,-72.9518,691.1395,790.0880,297.6044,308.6589,779.0335
80,390.4520,744.3692,-81.5982,660.2065,762.2763,372.5450,390.4520,744.3692
81,405.7793,751.5082,-117.5708,682.6006,787.7011,369.5863,405.7793,751.5082
82,452.6312,643.9042,-58.5744,581.6609,660.4163,436.1192,452.6312,643.9042
83,450.7532,759.4578,-56.2157,668.6608,769.3762,440.8349,450.7532,759.4578
84,453.7655,761.5309,-58.9203,671.3351,772.4253,442.8711,453.7655,761.5309
85,398.1164,696.5229,-73.5879,618.5379,713.6831,380.9562,398.1164,696.5229
86,215.4411,318.4318,1.0376,281.4491,318.4423,215.4306,215.4411,318.4318
87,229.3384,593.1156,-28.8820,520.4427,595.3945,227.0596,229.3384,593.1156
88,212.2970,372.4444,122.4026,386.8633,438.6382,146.1032,212.2970,372.4444
89,292.9102,452.3214,18.0813,398.6004,454.3466,290.8850,292.9102,452.3214
90,219.9418,476.6307,-62.5988,427.1721,491.0830,205.4895,219.9418,476.6307
91,284.6238,350.4904,56.3347,337.0713,382.8119,252.3022,284.6238,350.4904
92,320.1763,337.2409,43.3651,337.5046,372.9051,284.5121,320.1763,337.2409
93,406.6725,499.2309,-25.1281,462.0442,505.6128,400.2906,406.6725,499.2309
94,386.4649,564.8880,15.5372,500.8676,566.2309,385.1220,386.4649,564.8880
95,338.6175,664.1304,-7.6058,575.3420,664.3081,338.4399,338.6175,664.1304
96,292.4951,706.8598,33.8278,617.9677,709.6032,289.7516,292.4951,706.8598
97,332.7148,586.9266,54.2575,518.3960,598.0227,321.6187,332.7148,586.9266
98,312.0618,654.9100,116.3293,602.0920,690.6542,276.3176,312.0618,654.9100
99,313.7990,636.6052,118.7368,588.4430,675.5752,274.8290,313.7990,636.6052
100,276.4340,607.6391,76.4764,543.3368,624.4450,259.6281,276.4340,607.6391
101,243.1604,566.9574,-24.2659,494.4417,568.7659,241.3519,243.1604,566.9574
102,263.7610,475.7542,66.7638,428.7175,495.0280,244.4872,263.7610,475.7542
103,276.4613,487.6015,7.8011,423.7519,487.8893,276.1735,276.4613,487.6015
104,317.6995,508.4917,104.1187,480.0743,554.3087,271.8825,317.6995,508.4917
105,341.0586,616.6178,82.2250,553.6412,639.2881,318.3883,341.0586,616.6178
106,310.9216,571.5046,18.2012,496.5788,572.7698,309.6564,310.9216,571.5046
107,230.5171,535.5539,81.2633,486.1203,555.8521,210.2189,230.5171,535.5539
