face,S11,S22,S12,von_mises,principal_1,principal_2,T_wale_Nm,T_course_Nm
0,6151.4868,12695.5651,-282.6886,11007.3294,12707.7539,6139.2980,6151.4868,12695.5651
1,6114.2690,12739.6863,-2.4213,11035.8526,12739.6872,6114.2681,6114.2690,12739.6863
2,6092.2204,12584.4189,276.6773,10910.7904,12596.1887,6080.4506,6092.2204,12584.4189
3,6113.4506,12454.3521,555.8009,10829.2586,12502.7012,6065.1014,6113.4506,12454.3521
4,6168.7843,12246.3643,822.7081,10701.0609,12355.7632,6059.3854,6168.7843,12246.3643
5,6252.4098,11974.7172,1060.8770,10535.2751,12165.0648,6062.0621,6252.4098,11974.7172
6,6225.8277,12288.6190,-876.7499,10750.3644,12412.8611,6101.5855,6225.8277,12288.6190
7,6110.0723,12506.2165,-606.4945,10882.4655,12563.2175,6053.0713,6110.0723,12506.2165
8,6035.6150,12629.3400,-330.7661,10955.8780,12645.8909,6019.0641,6035.6150,12629.3400
9,5997.9427,12678.9635,-45.9558,10985.9033,12679.2796,5997.6266,5997.9427,12678.9635
10,5978.5557,12547.6402,237.6223,10878.3744,12556.2244,5969.9715,5978.5557,12547.6402
11,6000.9231,12425.1364,521.6686,10800.4268,12467.2220,5958.8375,6000.9231,12425.1364
12,6057.9440,12225.5559,794.0919,10676.7465,12326.1559,5957.3440,6057.9440,12225.5559
13,6144.0447,11962.8435,1038.1399,10516.2668,12142.5118,5964.3763,6144.0447,11962.8435
14,6174.1822,12181.2358,-943.0358,10675.2898,12325.8021,6029.6160,6174.1822,12181.2358
15,6058.1946,12414.1603,-671.9440,10814.8151,12484.4207,5987.9343,6058.1946,12414.1603
16,5983.9630,12553.5131,-394.6369,10897.0621,12577.1343,5960.3418,5983.9630,12553.5131
17,5947.2021,12619.4429,-107.7030,10936.3602,12621.1810,5945.4640,5947.2021,12619.4429
18,5934.7656,12548.2271,177.7761,10876.7400,12553.0025,5929.9903,5934.7656,12548.2271
19,5958.7747,12442.7482,464.3299,10808.8969,12475.8309,5925.6920,5958.7747,12442.7482
20,6017.4594,12260.5246,740.0035,10695.6013,12347.0398,5930.9441,6017.4594,12260.5246
21,6105.6047,12015.2296,987.9418,10545.7098,12176.0143,5944.8200,6105.6047,12015.2296
22,6203.3249,12120.2467,-996.0056,10638.2269,12283.4068,6040.1647,6203.3249,12120.2467
23,6089.0013,12370.5692,-728.1690,10787.6410,12453.8749,6005.6956,6089.0013,12370.5692
24,6016.3177,12527.7892,-453.4521,10880.5918,12559.2155,5984.8914,6016.3177,12527.7892
25,5981.1925,12611.3632,-168.3325,10930.4694,12615.6342,5976.9215,5981.1925,12611.3632
26,5976.1874,12603.7949,115.0555,10921.8833,12605.7916,5974.1907,5976.1874,12603.7949
27,6001.3896,12515.6865,400.1725,10864.0687,12540.1770,5976.8991,6001.3896,12515.6865
28,6060.6911,12350.7945,674.9530,10760.4106,12422.4044,5989.0813,6060.6911,12350.7945
29,6149.1905,12122.5572,922.5411,10619.7114,12261.7913,6009.9564,6149.1905,12122.5572
30,6308.2615,12128.0619,-1023.3956,10654.5332,12302.7780,6133.5454,6308.2615,12128.0619
31,6196.5593,12388.5893,-761.3714,10809.5755,12480.8333,6104.3154,6196.5593,12388.5893
32,6125.8370,12555.7919,-492.1930,10908.0620,12593.2495,6088.3793,6125.8370,12555.7919
33,6092.1113,12648.4975,-211.9297,10962.5270,12655.3408,6085.2680,6092.1113,12648.4975
