face,S11,S22,S12,von_mises,principal_1,principal_2,T_wale_Nm,T_course_Nm
0,378.9360,754.6827,85.8746,670.2875,773.3785,360.2401,378.9360,754.6827
1,347.3714,751.5692,73.8677,663.9419,764.6456,334.2950,347.3714,751.5692
2,382.7600,703.5877,103.6173,635.9601,734.1428,352.2049,382.7600,703.5877
3,356.4503,668.6574,-35.2406,582.7024,672.5857,352.5219,356.4503,668.6574
4,288.0217,660.1793,-15.8636,573.9357,660.8543,287.3467,288.0217,660.1793
5,309.2426,714.3226,87.3150,638.6396,732.3418,291.2234,309.2426,714.3226
6,333.7378,742.0371,-80.2305,658.5325,757.2366,318.5384,333.7378,742.0371
7,290.7789,691.4754,-29.9235,603.5813,693.6977,288.5566,290.7789,691.4754
8,307.3912,686.4519,27.8236,597.5104,688.4833,305.3598,307.3912,686.4519
9,374.4264,637.7474,-85.1451,574.3487,662.8803,349.2934,374.4264,637.7474
10,369.2203,727.9842,77.2248,644.5068,743.9009,353.3037,369.2203,727.9842
11,377.4770,696.7618,105.7635,631.2781,728.6177,345.6211,377.4770,696.7618
12,379.4379,774.2351,43.8266,674.8343,779.0418,374.6312,379.4379,774.2351
13,309.5438,774.3511,76.5958,687.9986,786.6480,297.2468,309.5438,774.3511
14,323.4215,742.9962,-52.8051,651.6970,749.5398,316.8779,323.4215,742.9962
15,322.6898,734.6545,-47.3178,643.0376,740.0195,317.3248,322.6898,734.6545
16,389.6834,761.9613,2.3348,659.9476,761.9759,389.6688,389.6834,761.9613
17,320.0274,662.7527,-33.4205,576.9839,665.9812,316.7988,320.0274,662.7527
18,312.5359,784.2437,19.5476,684.6597,785.0524,311.7273,312.5359,784.2437
19,345.0098,721.8170,62.5606,634.6330,731.9323,334.8945,345.0098,721.8170
20,268.6231,781.7962,29.9920,689.9664,783.5431,266.8762,268.6231,781.7962
21,383.2456,750.5366,1.1928,650.0360,750.5405,383.2417,383.2456,750.5366
22,374.1399,646.2717,-1.7215,562.0148,646.2826,374.1290,374.1399,646.2717
23,390.4516,768.0419,-25.9970,666.6972,769.8234,388.6702,390.4516,768.0419
