vid,x,y,z
0,-0.00681285,-0.00136386,5.26211843
1,0.48702033,0.01160939,5.22689118
2,0.48613680,0.06028592,5.22662984
3,0.47888385,0.10787689,5.22653268
4,0.46524220,0.15385238,5.22662070
5,0.44550407,0.19775103,5.22687352
6,0.42019027,0.23870036,5.22726962
7,0.38987691,0.27590144,5.22780087
8,0.36410223,0.31822672,5.22724484
9,0.33337280,0.35658426,5.22681418
10,0.29829262,0.39035963,5.22651927
11,0.25947451,0.41886860,5.22639004
12,0.21728149,0.44172355,5.22644761
13,0.17224561,0.45880368,5.22667197
14,0.12535296,0.46986142,5.22704207
15,0.07757669,0.47474025,5.22755016
16,0.02938545,0.48644566,5.22696745
17,-0.01950433,0.49184862,5.22651315
18,-0.06822981,0.49094090,5.22619806
19,-0.11587250,0.48367242,5.22605250
20,-0.16190249,0.47002427,5.22609802
21,-0.20585816,0.45028849,5.22631460
22,-0.24686610,0.42498561,5.22668147
23,-0.28412630,0.39469141,5.22719112
24,-0.32651586,0.36892642,5.22660491
25,-0.36493819,0.33821437,5.22615169
26,-0.39877753,0.30315866,5.22584225
27,-0.42734809,0.26437159,5.22570707
28,-0.45026105,0.22221588,5.22576775
29,-0.46739441,0.17722301,5.22600427
30,-0.47849898,0.13037814,5.22639536
31,-0.48341685,0.08265353,5.22693287
32,-0.49516808,0.03450614,5.22637109
33,-0.50060821,-0.01433560,5.22594592
34,-0.49972801,-0.06300934,5.22566769
35,-0.49247654,-0.11059712,5.22556626
36,-0.47883445,-0.15656918,5.22566289
37,-0.45909404,-0.20046433,5.22593678
38,-0.43377630,-0.24141030,5.22636573
39,-0.40345775,-0.27860831,5.22694077
40,-0.37767566,-0.32092953,5.22641796
41,-0.34693747,-0.35928328,5.22603154
42,-0.31184781,-0.39305532,5.22579090
43,-0.27302022,-0.42156171,5.22572500
44,-0.23081835,-0.44441502,5.22585439
45,-0.18577469,-0.46149456,5.22615806
46,-0.13887576,-0.47255278,5.22661318
47,-0.09109505,-0.47743315,5.22721024
48,-0.04289586,-0.48913941,5.22671484
49,0.00599994,-0.49454437,5.22635145
50,0.05472926,-0.49363965,5.22612923
51,0.10237340,-0.48637495,5.22607683
52,0.14840236,-0.47273107,5.22621486
53,0.19235466,-0.45299978,5.22652236
54,0.23335716,-0.42770127,5.22697674
55,0.27061019,-0.39741107,5.22756875
56,0.31299534,-0.37164977,5.22707278
57,0.35141151,-0.34094094,5.22670421
58,0.38524328,-0.30588780,5.22647244
59,0.41380530,-0.26710251,5.22640641
60,0.43670915,-0.22494775,5.22652682
61,0.45383344,-0.17995499,5.22681316
62,0.46492953,-0.13310943,5.22724327
63,0.46983999,-0.08538344,5.22780831
64,0.48158511,-0.03723456,5.22728731
65,1.04996392,0.01735940,5.16506244
66,1.04976881,0.12151544,5.16415946
67,1.03571470,0.22191656,5.16384002
68,1.00775040,0.31903645,5.16414820
69,0.96582424,0.41329868,5.16503191
70,0.91118599,0.50281335,5.16634869
71,0.84655018,0.58305746,5.16808420
72,0.79295216,0.67419393,5.16631474
73,0.72757756,0.75828632,5.16493020
74,0.65372823,0.83176238,5.16396672
75,0.57273115,0.89279222,5.16358969
76,0.48421730,0.94167541,5.16384200
77,0.38784753,0.97867336,5.16467116
78,0.28584147,1.00333527,5.16593523
79,0.18332192,1.01438327,5.16762207
80,0.08090655,1.04092357,5.16579686
81,-0.02485882,1.05416695,5.16435931
82,-0.12910997,1.05392042,5.16334796
83,-0.22961281,1.03983003,5.16292940
84,-0.32684281,1.01184455,5.16314690
85,-0.42122507,0.96991230,5.16394784
86,-0.51086780,0.91528296,5.16519129
87,-0.59124205,0.85067132,5.16686684
88,-0.68251511,0.79707664,5.16501837
89,-0.76675033,0.73172117,5.16356585
90,-0.84036838,0.65790538,5.16254902
91,-0.90153514,0.57695623,5.16213620
92,-0.95054925,0.48850545,5.16237164
93,-0.98767085,0.39221463,5.16320431
94,-1.01244483,0.29030188,5.16449316
95,-1.02358629,0.18788609,5.16622596
96,-1.05023456,0.08555499,5.16442577
97,-1.06356897,-0.02011238,5.16303511
98,-1.06339114,-0.12425562,5.16209089
99,-1.04934442,-0.22464179,5.16175950
100,-1.02137753,-0.32174521,5.16208495
101,-0.97943894,-0.41599010,5.16301494
102,-0.92477922,-0.50548757,5.16440500
103,-0.86011543,-0.58571602,5.16623676
104,-0.80648216,-0.67683309,5.16453892
