deviation_mm
1.264937292297528693e+01
4.791639779482072470e+01
2.516022854258282138e+01
3.582332048086693277e+01
0.000000000000000000e+00
4.943456483333093132e+01
4.808249831236830829e+01
3.574227285566909273e+01
5.361239814991119346e+01
4.499937247465678780e+01
4.409259416252349695e+01
5.055629375550388005e+01
3.595508807237994375e+01
5.347828065660114305e+01
5.024156040450886707e+00
5.028913723501427313e+01
1.189370366734424955e+01
2.402907397142262980e+01
3.474668366776172945e+01
1.662782853933126148e+01
3.557009189095383306e+01
1.933386680960121140e+01
3.285867739624649886e+01
3.493303503940215649e+01
2.892512027668856334e+01
2.070387563544081644e+01
0.000000000000000000e+00
1.627633184096772823e+01
1.763977315171029048e+01
1.713167945692131866e+01
1.446454753626949952e+01
8.713058437603891093e+00
0.000000000000000000e+00
1.348186578135977776e+01
1.061676328506008637e+01
9.002710687404047007e+00
2.072485095353401263e+01
1.099791702425963535e+01
1.437885502204885668e+01
1.462940704066304853e+01
2.562024734511551216e+01
1.163731204835978517e+01
1.231570556064490418e+01
1.135840654079611589e+01
6.528512503227643649e+00
1.280682209418871054e+01
9.814809238074879261e+00
1.463788621450854954e+01
4.372573752425108751e+01
4.405953406559015662e+01
6.865992373386394121e+00
1.291102635431047219e+01
1.064558722922320300e+01
1.281503686986895652e+01
6.371993319723443072e+00
9.406605062513262894e+00
2.959917142320027672e+00
1.834540645004626569e+01
8.092999538094627354e+00
1.844407828784348879e+01
1.387432867142046078e+01
1.404917621016618767e+01
1.470149812800382882e+01
1.478401889761372523e+01
1.134201013170947192e+01
2.402377559715791833e+01
2.000039841425167353e+01
2.985004362186428395e+01
1.176839347386889045e+01
2.082602752098440391e+01
1.155290795918500280e+01
1.054669706092385617e+01
2.165140122173620796e+01
3.843738293081411683e+00
8.453473140467162139e+00
2.720303146681084172e+01
0.000000000000000000e+00
1.381246834511488153e+01
2.780902532119743853e+01
1.964798794046096830e+01
8.314286535500226449e+00
0.000000000000000000e+00
3.039203406979367728e+01
2.769733446009021094e+01
7.535664100057807957e+00
2.123823217419470666e+01
2.380869940722718070e+01
1.872206415903436394e+01
9.350483509391356307e+00
7.941583599522282988e+00
2.769831120255170376e+01
3.583381051017320118e+01
1.151157487200165974e+01
2.300622221166484138e+01
2.794800851715019974e+01
4.412747998773554770e+01
2.781482407834713655e+01
2.234097481577294886e+01
1.231796739447705136e+01
0.000000000000000000e+00
1.244988427492399552e+01
3.690250825702791726e+00
4.856053551013723535e+01
2.362399725551964025e+01
1.878625793306106573e+01
1.199714103414226507e+01
1.469834704953587412e+01
5.007472409057186979e+01
0.000000000000000000e+00
4.832056916350428821e+01
1.913794920273591060e+01
1.701875527214314232e+01
1.782921479561003864e+01
1.280753656877854851e+01
0.000000000000000000e+00
1.167074788954417031e+01
1.755717284312883208e+01
4.321810352523235821e+01
1.626973426065099559e+01
8.114921611106248989e+00
5.543401878061874122e+00
2.105460908218200444e+01
1.874846998645222484e+01
3.475064127872176556e+01
2.217477303532551147e+01
2.184903372481720751e+01
2.280411120834572358e+01
7.388309662791638921e+00
2.319793137416568030e+01
1.543205220562059488e+01
1.713725687630899586e+01
1.407969375968808734e+01
2.217685521709064034e+01
1.299909289226367903e+01
1.675429142405312177e+01
1.847898822760598492e+01
1.211118755024873650e+01
4.087169500974972003e+00
1.855128614638351081e+01
1.682974205870073092e+01
1.101561607755553140e+01
1.753880425608598159e+01
1.069011957327419005e+01
0.000000000000000000e+00
1.211139175118205813e+01
1.393022072146026602e+01
1.501288907548444307e+01
5.602378789487550748e+00
6.645656605430353636e+00
6.196502808931827033e+00
1.229271362715735094e+01
1.605764964075999046e+01
7.223909491078928546e+00
5.437658889503839355e+00
1.700773015645239994e+01
0.000000000000000000e+00
9.062804076272444220e+00
1.944727438498771832e+01
1.081364889755997005e+01
1.373704681720202103e+01
0.000000000000000000e+00
9.292137774403691708e+00
1.774078809751415520e+01
1.037939194392426323e+01
1.081084020169569371e+01
1.974429505885941438e+01
2.609418355294718950e+01
1.118206654049686399e+01
9.048714220048061918e+00
1.694811409508740141e+01
8.725927775509033424e+00
4.220095548456215262e+00
9.520679248567308406e+00
1.993291132049205316e+01
1.860466180073692044e+01
1.318982888666869435e+01
0.000000000000000000e+00
8.468805240740854501e+00
2.708309664958199292e+01
2.379755546792147669e+01
2.904884933355362975e+01
1.485334583298321753e+01
2.755544206286846176e+01
2.059769098319032921e+01
1.981306095690668201e+01
0.000000000000000000e+00
0.000000000000000000e+00
6.055606783906958945e+00
6.805734679944551502e+00
7.020743879468870574e+00
7.577650379880290998e+00
1.400559441963817697e+01
3.260577373274097823e+01
2.821857776009449381e+01
2.467646592382506654e+01
1.254754769305939810e+01
1.945069180070981218e+01
1.638518981722820556e+01
3.240421275400621681e+01
2.854302981300511277e+01
2.525869934992696031e+01
1.678401741978064621e+01
2.327512918600666225e+01
2.878280117509413927e+01
0.000000000000000000e+00
5.894352446622094455e+00
3.002193874199499746e+01
3.106681625001826674e+01
2.592224790171367133e+01
1.571164007657379891e+01
3.077980349051954434e+01
2.459785590052513626e+01
2.080949390480460437e+01
2.645668904730331406e+01
0.000000000000000000e+00
1.027123504599620674e+01
3.590453728736795913e+00
2.524543853828252438e+01
1.311014893411589455e+01
0.000000000000000000e+00
1.761525043571621296e+01
1.126254592878982308e+01
2.901123806828142548e+01
2.823588676478392046e+01
2.316471811749497078e+01
1.254355564572103532e+01
1.743642364522323618e+01
1.984890085094136580e+01
2.245304840997985352e+01
2.083262325740088272e+01
2.266551317265285093e+01
0.000000000000000000e+00
1.234479499774295874e+01
1.623462245977403029e+01
1.680213724214273441e+01
1.729577324451263465e+01
1.615329779380979502e+01
1.771780822856484505e+01
1.772679636447036344e+01
1.243134601781318160e+01
0.000000000000000000e+00
6.036033704834649960e+00
9.441238153092010421e+00
0.000000000000000000e+00
1.657509320941814224e+01
7.349778745880707120e+00
1.047079231869775207e+01
1.536744520938340663e+01
9.467307062438612419e+00
1.022843712781183889e+01
1.403573494855898574e+01
1.167545450710593435e+01
1.602710601071820307e+01
0.000000000000000000e+00
1.047307425480694221e+01
1.461162266623045269e+01
0.000000000000000000e+00
1.679079101045869393e+01
2.249750947161262715e+01
9.242833050326103361e+00
6.340020746929757145e+00
3.109919210092107811e+00
