face,S11,S22,S12,von_mises,principal_1,principal_2,T_wale_Nm,T_course_Nm
0,1105.3060,720.0191,-121.0593,994.1094,1140.1858,685.1392,1105.3060,720.0191
1,1778.9986,7901.8673,-1406.2910,7581.5497,8209.4142,1471.4517,1778.9986,7901.8673
2,1224.1610,894.7538,-55.2224,1101.3538,1233.1720,885.7427,1224.1610,894.7538
3,2058.9560,1033.1641,-1800.0074,3591.5969,3417.7141,-325.5940,2058.9560,1033.1641
4,785.2766,637.8110,7.9297,723.0441,785.7018,637.3858,785.2766,637.8110
5,1248.5367,680.1755,-109.7138,1099.2588,1268.9800,659.7322,1248.5367,680.1755
6,1124.1899,841.3772,-97.7336,1026.8916,1154.6777,810.8894,1124.1899,841.3772
7,1294.7190,696.4081,-183.2167,1166.3335,1346.3659,644.7612,1294.7190,696.4081
8,706.1662,937.9608,10.5074,846.4137,938.4361,705.6908,706.1662,937.9608
9,846.5755,784.1252,108.5607,838.4972,928.3125,702.3883,846.5755,784.1252
10,1050.0680,1094.7758,-166.8157,1111.3371,1240.7287,904.1151,1050.0680,1094.7758
11,1071.0901,1546.2084,130.6439,1390.3487,1579.7621,1037.5364,1071.0901,1546.2084
12,1021.9785,980.9853,-36.9819,1004.1560,1043.7639,959.1998,1021.9785,980.9853
13,1013.2789,873.5348,-126.1836,975.9251,1087.6442,799.1695,1013.2789,873.5348
14,951.3543,523.5538,-248.0307,930.4064,1064.9789,409.9292,951.3543,523.5538
15,867.8010,519.6539,-507.7372,1159.9801,1230.4757,156.9792,867.8010,519.6539
16,1164.8277,1066.2980,322.4742,1250.4921,1441.7785,789.3473,1164.8277,1066.2980
17,615.9708,1273.5294,459.0303,1359.7672,1509.3780,380.1222,615.9708,1273.5294
18,849.0122,1268.1961,229.5089,1187.6246,1369.4146,747.7937,849.0122,1268.1961
19,1054.9796,1158.3893,151.9640,1141.0740,1267.2037,946.1652,1054.9796,1158.3893
20,1073.3065,1205.5651,60.6248,1149.9823,1229.1489,1049.7227,1073.3065,1205.5651
21,1061.9849,1293.8812,106.7788,1209.1581,1335.5582,1020.3079,1061.9849,1293.8812
22,1014.7613,1434.1372,10.6782,1277.3117,1434.4090,1014.4896,1014.7613,1434.1372
23,943.6782,674.0050,95.8079,858.0821,974.2504,643.4328,943.6782,674.0050
24,1092.8365,718.5038,178.9817,1010.6609,1164.6406,646.6997,1092.8365,718.5038
