factor,nominal,delta_abs,delta_rel,kind,status,crown_height_base,crown_height_plus,crown_height_minus,crown_height_half,crown_height_elast,crown_height_asym,max_stress_base,max_stress_plus,max_stress_minus,max_stress_half,max_stress_elast,max_stress_asym,H_apex_base,H_apex_plus,H_apex_minus,H_apex_half,H_apex_elast,H_apex_asym,L_pos_plus,L_pos_minus,L_pos_mean,L_pos_asym,L_pos_shape_mean,L_target_base,L_target_plus,L_target_minus,L_target_half
s_wale,1.1170873855879464,0.050000000000000044,0.04475925576196888,systematic+independent,estimate,0.38615626,-0.01497229,0.01539700000000005,-0.015184645000000024,-0.8785342692168759,0.027969702288067593,1633.75851647,156.97366874,153.26815253000018,1.8527581049999071,0.025336580489424214,167.448638023913,1.1812951177577657,-0.074508348745566,0.058433278636008446,-0.06647081369078722,-1.2571576123109185,0.24183651766828815,0.010438101775953097,0.01083590663008131,0.010637004203017202,0.037398204093533643,0.018597365539128156,0.024591967188114103,0.0014218798142721471,0.0030190722704526232,-0.000798596228090238
s_course,1.1170873855879464,0.050000000000000044,0.04475925576196888,systematic+independent,estimate,0.38615626,-0.020986829999999956,0.021308660000000035,-0.021147744999999996,-1.2235398785523013,0.01521817101540039,1633.75851647,838.8696604500001,-25.683484399999998,432.27657242500004,5.911408586680547,1.881171055577128,1.1812951177577657,0.04196767612956198,-0.04969595623605527,0.04583181618280863,0.8668137698491627,0.16862260216063932,0.016025229361068847,0.016498173348774254,0.01626170135492155,0.029083302994140407,0.02843138900893058,0.024591967188114103,0.004835568174650067,0.004892675719214111,-2.8553772282021925e-05
pressure,1000.0,50.0,0.05,systematic,estimate,0.38615626,0.0029387900000000244,-0.0029764199999999796,0.002957605000000002,0.1531817715450218,0.012723132399322986,1633.75851647,32.1578940400002,-23.35662613999989,27.757260090000045,0.33979636292852017,0.31707985123398746,1.1812951177577657,0.023038879933344303,-0.02598927100306958,0.02451407546820694,0.41503727730183937,0.12035498028680423,0.00221732135012275,0.0022603720285352897,0.00223884668932902,0.019228953289982396,0.00391432112583996,0.024591967188114103,0.00035297947762340937,-0.0001664928668183921,0.00025973617222090073
E1,5000.0,500.0,0.1,systematic,estimate,0.38615626,-0.0054412899999999875,0.006482460000000023,-0.005961875000000005,-0.15439022016631312,0.17463801237027524,1633.75851647,116.47742347000008,-67.18756415999997,91.83249381500002,0.5620934360202694,0.5367365870439731,1.1812951177577657,-0.04981780133665015,0.04782087453774286,-0.048819337937196505,-0.41326961572364096,0.04090442196237897,0.004144509178079934,0.004873739291601194,0.004509124234840563,0.1617232250747788,0.007883594859620823,0.024591967188114103,-0.00015409241741705035,0.0010134527367348795,-0.0005837725770759649
r,2.5014,0.25014000000000003,0.10000000000000002,systematic,estimate,0.38615626,-0.002267949999999963,0.0026418900000000356,-0.0024549199999999993,-0.06357322810201235,0.15232268261292758,1633.75851647,92.90194113000007,-50.41117255999984,71.65655684499995,0.43859943879481983,0.5929780949691964,1.1812951177577657,0.017699747552004208,-0.01959238055903434,0.018646064055519274,0.15784424886908574,0.10150308405005762,0.0021992496787206473,0.002500623789075201,0.002349936733897924,0.12824775493196094,0.004108547068330415,0.024591967188114103,0.0001736875670584788,3.3243554079423476e-05,7.022200648952766e-05
R,0.5719629579059113,0.0050000000000000044,0.008741824852270435,systematic,estimate,0.38615626,0.0009401100000000495,-0.0009260499999999561,0.0009330800000000028,0.27640996769693643,0.015068375702135841,1633.75851647,4.466193820000171,-4.533377539999947,4.499785680000059,0.31506623549683627,0.014930426641958304,1.1812951177577657,0.00024493551317927853,-0.00089994963209028,0.0005724425726347793,0.055433386992563,1.1442442442674563,0.0037393923147836954,0.0037368169096741216,0.0037381046122289085,0.0006889601487204452,0.0028911262969266664,0.024591967188114103,0.0008315180030088187,-0.000280601889479596,0.0005560599462442074
