factor,percent,delta_abs,crown_height,h_over_R,max_stress,mean_stress,stress_ratio,boundary_reaction_mean,L_pos,L_pos_max,L_pos_shape,L_target,L_target_max,H_apex,k_min,k_max,k_ratio,fit_rms_mm
pressure,-1.5,-15.0,0.38526738,0.6735879914506229,1626.77424827,1000.46278931,1.6260217427896095,43.42264942,0.0006734249313884918,0.001145081358201206,0.0011773925602700868,0.024521742271415937,0.09071359562999363,1.1738301941731817,0.18093421887162386,2.1667261694747397,11.975214986901243,2.1562398986507967
pressure,2.0,20.0,0.38733617,0.6772049914178486,1643.04176312,1029.62843872,1.5957618314841566,44.24429519,0.0008918958373375246,0.0015092989104216895,0.0015593594392947416,0.024711661053144374,0.0932616352766908,1.190838494960452,0.2239927366257286,2.157684253295175,9.632831339975406,2.088022099631343
pressure,-2.0,-20.0,0.38497033,0.6730686396361496,1624.44190625,996.29933367,1.6304757529709009,43.30466352,0.0008987766880422152,0.0015293506971587306,0.0015713896776337476,0.02450213885454364,0.09034485949461932,1.1712809944920164,0.17452587826293176,2.168036110721101,12.422433465453466,2.1664896103032762
E1,0.25,12.5,0.38600872,0.6748841243378194,1636.68018827,1013.40730609,1.6150270265810058,43.82637627,0.0001116866287097162,0.0001895755271652844,0.00019526898930418034,0.024579116522731256,0.09163060356647504,1.180072548007691,0.1966751594310412,2.163469936584341,11.00021956429583,2.1311726963580835
E1,-0.25,-12.5,0.38630444,0.6754011508268821,1630.83632347,1012.50869457,1.6106887103449479,43.72494548,0.00011213867984308344,0.00019020579644168874,0.00019605933967061168,0.02460535021361729,0.09199515843206751,1.1825159538575623,0.20285595264314749,2.162175955071977,10.658676400172256,2.1213696657562844
E1,0.5,25.0,0.38586182,0.6746272895236597,1639.6013406,1013.85689288,1.6171920831375783,43.87703545,0.00022292374559894509,0.00037852059204220424,0.00038975206788761365,0.02456679305214208,0.09144924900181138,1.1788491480407237,0.19358440532009924,2.164113890761348,11.179174723206152,2.1360840017932716
E1,-0.5,-25.0,0.38645328,0.6756613774690844,1627.91360752,1012.05966796,1.60851544534066,43.67417378,0.00022473187077500683,0.00038106185862667944,0.0003929133306076334,0.024619270851200196,0.09217836843624647,1.1837362091569963,0.20594606234288104,2.1615263559711115,10.495594484211944,2.1164789163660824
E1,1.0,50.0,0.38556993,0.6741169592724338,1645.44209369,1014.75663318,1.621514006302758,43.97824158,0.0004440632175394917,0.0007545299152452409,0.0007763845742131799,0.024543703817910392,0.09108838320500648,1.1763985034773679,0.1874014268645081,2.1653955800902276,11.554851082621779,2.145924013214758
E1,-1.0,-50.0,0.38675291,0.6761852400651815,1622.06659973,1011.16216825,1.6041606882279635,43.57251762,0.0004512967754698604,0.0007647049795182705,0.0007890314735103837,0.02464874915721201,0.09254668751552916,1.1861718997602573,0.21212468208607027,2.1602191174344445,10.183723535566354,2.1067150198599705
E1,1.5,75.0,0.38528055,0.6736110174172838,1651.28078929,1015.65713514,1.6258250271262895,44.07929835,0.0006634423216499452,0.0011280681577369145,0.0011599393150894977,0.0245226556600075,0.09072991372539713,1.1739427696291354,0.1812169734937097,2.166668565764561,11.956212069945916,2.155789393230262
E1,-1.5,-75.0,0.3870552,0.6767137533121002,1616.21747885,1010.26540003,1.5997949437860646,43.47071087,0.0006797194592639201,0.001150969358149937,0.00118839769231303,0.02468044530110016,0.09291755568468693,1.188602642485066,0.2183014209989138,2.158903863971218,9.889554791225844,2.0969743023093894
E1,2.0,100.0,0.38499365,0.6731094115072606,1657.11744075,1016.5584059,1.6301251665740615,44.18020613,0.0008810835837974102,0.0014991653161009044,0.001540455673953541,0.024503607081787237,0.09037383575212465,1.1714822884635452,0.17503124474516163,2.1679333321819287,12.385979059557918,2.16568156023157
E1,-2.0,-100.0,0.38736018,0.6772469696607892,1610.36623041,1009.36935534,1.5954181904676092,43.36875329,0.0009100246664800008,0.001539894989796412,0.0015910552491227936,0.024714407754608432,0.09329101416642548,1.1910284206674695,0.22447696379055104,2.157579877544388,9.611587047112437,2.087262152391372
r,0.25,0.0062534999999999995,0.38609535,0.6750355851952098,1636.02379586,1013.61674597,1.6140457449668273,43.84316211,5.838394219390722e-05,9.186360160582088e-05,0.00010207643936884491,0.02459413468616728,0.09176303229427085,1.1817588813280406,0.20001188110370882,2.1635058815523722,10.81688682499099,2.1260716574410066
r,-0.25,-0.0062534999999999995,0.38621739,0.675248955656204,1631.49651485,1012.29894092,1.611674623868775,43.70815053,5.8571293414125e-05,9.21362268600622e-05,0.00010240399767944675,0.024589927528236463,0.09186228620532476,1.1808301316652565,0.19951811988394264,2.1621421434465704,10.836820959942202,2.126470015595292
r,0.5,0.012506999999999999,0.38603468,0.6749295118924523,1638.29232627,1014.27545152,1.6152341297572017,43.91059765,0.00011658155015092699,0.0001834434032610522,0.00020382709848511312,0.0245964293421432,0.0917136629527891,1.1822218389253423,0.20025618923381305,2.1641874886168715,10.807094137250518,2.125876037195747
r,-0.5,-0.012506999999999999,0.38627876,0.6753562528144408,1629.23781789,1011.63985434,1.6104919264503716,43.64057515,0.00011733081873958615,0.0001845747561287855,0.0002051370934389891,0.024588016489098755,0.09191217319169696,1.1803634548073405,0.19926781298615026,2.1614590966285308,10.84700566658379,2.1266751011099
r,1.0,0.025013999999999998,0.38591402,0.6747185541751174,1642.83903428,1015.59243714,1.6176164514442262,44.04532663,0.00023242201673329618,0.0003657432965892698,0.0004063585124187899,0.024601391735157088,0.09161543218179348,1.183144032916536,0.20073849844172864,2.165549567391343,10.787913550224994,2.125497317107046
r,-1.0,-0.025013999999999998,0.38640221,0.6755720884700434,1624.7304467,1010.32134606,1.6081323561419754,43.50528692,0.00023541905147838566,0.00037030765601051837,0.00041159842298233487,0.02458458774978134,0.09201247943506903,1.179427580441138,0.19876223641139923,2.160092924470877,10.867722981340902,2.127098370043146
r,1.5,0.037521,0.38579427,0.6745091874699054,1647.3984306,1016.9088144,1.6200060489907384,44.17986408,0.0003475283742762853,0.0005469240402468782,0.0006076064358235154,0.024606844726487106,0.09151788669822147,1.184061552038275,0.2012134428359973,2.1669096612405525,10.76920920739243,2.1251305332719372
