factor,percent,delta_abs,crown_height,h_over_R,max_stress,mean_stress,stress_ratio,boundary_reaction_mean,L_pos,L_pos_max,L_pos_shape,L_target,L_target_max,H_apex,k_min,k_max,k_ratio,fit_rms_mm
E1,1.5,75.0,0.16264099,0.2717654078450045,2183.73770816,1964.69303277,1.1114905340103798,92.6425917,0.0009525801204551727,0.00152623785056587,0.0015917163621578013,nan,nan,0.799875594329087,0.7626410897333431,0.8371100989248307,1.0976462063138057,0.06297417656188323
E1,-1.5,-75.0,0.1657242,0.2769173060418969,2150.81593996,1930.29365438,1.114242869254435,90.55629854,0.0009721352348222126,0.0015571512159389008,0.0016243920340865976,nan,nan,0.8118089434990323,0.7732098011998644,0.8504080857982002,1.0998413166498144,0.06431239514734012
E1,2.0,100.0,0.16213897,0.2709265561505679,2189.22656545,1970.42863757,1.1110407774776503,92.98961893,0.0012658749944208557,0.0020282863692782593,0.002115217290177442,nan,nan,0.7979202412958983,0.7609070903600649,0.8349333922317317,1.097286912961525,0.06275713763447184
E1,-2.0,-100.0,0.16625028,0.27779636085925324,2145.33066209,1924.56262066,1.1147107602839603,90.20786347,0.001300643657180515,0.002083262388202707,0.002173314082475032,nan,nan,0.8138322200285844,0.7749992702944711,0.8526651697626975,1.1002141581871634,0.06454080320030693
r,0.25,0.0062534999999999995,0.1639917,0.27402238042018573,2170.50701677,1950.79563293,1.112626550998581,91.74029891,0.000108457188911696,0.00017546071868084254,0.0001812268369634834,nan,nan,0.8050927235369861,0.7671737751872711,0.8430116718867011,1.0988536093806356,0.06355832143230296
r,-0.25,-0.0062534999999999995,0.16434301,0.2746094028272065,2164.04272812,1944.1857379,1.1130843550253986,91.46036547,0.00010871976302761666,0.0001758706501949656,0.00018166558590188462,nan,nan,0.8065057905233479,0.7686079012460472,0.8444036798006488,1.0986143629693677,0.06371127155399245
r,0.5,0.012506999999999999,0.16381668,0.2737299302716652,2173.74020256,1954.10141624,1.1123988675790533,91.8802127,0.00021665259777665469,0.00035049131843741026,0.0003620162518406472,nan,nan,0.8043883033286545,0.7664593838821842,0.8423172227751248,1.0989717661341871,0.06348177036529934
r,-0.5,-0.012506999999999999,0.1645193,0.2749039750857066,2160.81165003,1940.88164922,1.1133144830847286,91.32034566,0.0002177040776038093,0.0003521714189141652,0.0003637732249386815,nan,nan,0.8072144022420986,0.7693278175427755,0.8451009869414219,1.0984926941036204,0.0637886368800125
r,1.0,0.025013999999999998,0.16346789,0.2731471186655488,2180.20859637,1960.71459795,1.1119459194364592,92.15993483,0.0004322620892584254,0.0006992923922794945,0.0007222895223599524,nan,nan,0.8029830620501844,0.765035450507621,0.8409306735927479,1.0992048447359772,0.06332995637558722
r,-1.0,-0.025013999999999998,0.16487316,0.27549525842221373,2154.35168953,1934.27524843,1.1137772099801362,91.0401995,0.0004364696154346063,0.0007060631244442684,0.0007293200997518413,nan,nan,0.808635213834523,0.7707722570288049,0.8464981706402409,1.0982468075632956,0.06394362673979434
