factor,percent,delta_abs,crown_height,h_over_R,max_stress,mean_stress,stress_ratio,boundary_reaction_mean,L_pos,L_pos_max,L_pos_shape,L_target,L_target_max,H_apex,k_min,k_max,k_ratio,fit_rms_mm
nu,-0.5,-0.00099,0.37888692,0.6624326186912395,2851.91785805,931.76569022,3.0607671949979522,62.78918064,3.852478902592203e-05,5.3579082672272785e-05,6.735539162705523e-05,0.010254318799600407,0.022443038853862937,1.9827493370204174,1.7119290022499545,2.2535696717908804,1.3163920167419667,17.000389573005783
nu,1.0,0.00198,0.37874622,0.6621866237398966,2848.5322315,931.52917445,3.057909842900895,62.70000204,7.710620464602691e-05,0.00010722770957170328,0.00013480978720778092,0.010279028584072772,0.02257864761165958,1.9833131745062835,1.7128489231778719,2.253777425834695,1.3158063127092559,16.974117177373994
nu,-1.0,-0.00198,0.37893378,0.6625145470737549,2853.05038852,931.84557601,3.061720162622077,62.81905919,7.702853021082916e-05,0.00010712686591141767,0.00013467398394617693,0.010246351912443717,0.022397894642298414,1.9825611817460658,1.711622738009222,2.2534996254829096,1.316586637604465,17.009143411986965
nu,1.5,0.0029700000000000004,0.37869928,0.6621045554881835,2847.40772381,931.45139326,3.056957930831277,62.67042748,0.0001156899856908632,0.00016088409057450975,0.0002022683184142431,0.010287535427594297,0.022623909063157092,1.9835008210657143,1.7131559453778609,2.253845696753568,1.3156103522475593,16.965357345680182
nu,-1.5,-0.0029700000000000004,0.37898063,0.6625964579726207,2854.18490409,931.925995,3.062673344668318,62.84901352,0.00011551326263717514,0.00016064182674510496,0.00020195934201769513,0.010238520963665588,0.022352792764963422,1.982372621231789,1.711316164823698,2.25342907763988,1.316781272776694,17.0178932806795
nu,2.0,0.00396,0.37865233,0.6620224697528205,2846.28524974,931.37413863,3.0560063154928576,62.64092877,0.00015429297120539564,0.00021457358411508705,0.0002697604260427963,0.010296176478090597,0.02266919878598932,1.9836882259196584,1.7134628192891623,2.2539136325501548,1.3154143802695415,16.956593918837847
nu,-2.0,-0.00396,0.37902746,0.6626783339041871,2855.32138845,932.00694139,3.0636267410107045,62.87904399,0.0001539780211038291,0.0002141356023645081,0.00026920977831777255,0.010230825403588686,0.02230770749313566,1.9821842407590458,1.7110103710058508,2.2533581105122407,1.3169751327617962,17.02664346756008
cable_L,0.25,nan,0.37987947,0.6641679583426636,2874.50818926,935.94983572,3.071220357711502,62.96246857,0.0009336537764643282,0.002685638883636453,0.0016323675573023985,0.010140015129450019,0.0218479725330407,1.9871533487276334,1.7269361530108562,2.2473705444444105,1.3013628445534562,16.70761835231013
cable_L,-0.25,nan,0.37777761,0.660493139945865,2826.70342461,927.40287218,3.0479778631323495,62.55491528,0.0009484173184232176,0.002707299784360819,0.0016581796169031565,0.010471495966873023,0.023182845523584888,1.9779944462038048,1.6974827658372125,2.2585061265703974,1.3305031261725262,17.274457930707033
cable_L,0.5,nan,0.38089652,0.665946132935864,2897.86950898,940.19265003,3.082208214335151,63.16417069,0.0018528563796985176,0.005350072106224347,0.003239469189547259,0.010103257510753782,0.02126301996211734,1.990616498518437,1.741566351225594,2.23966664581128,1.2860070730208801,16.422402449068
cable_L,-0.5,nan,0.37669159,0.6585943806206525,2802.25308819,923.10034723,3.035697144518341,62.34909301,0.001911919426296027,0.005436755757112902,0.0033427329512666507,0.010766288550883024,0.023930829468169292,1.9723488980367707,1.68269319368359,2.2620046023899514,1.3442763130444406,17.55609100272548
cable_L,1.0,nan,0.3828657,0.6693889782683827,2943.52724897,948.61348814,3.1029784899448773,63.56335633,0.0036491165639330925,0.010616965647608553,0.006379987573484392,0.010272678125894179,0.02026186610112211,1.9951853315434127,1.7705445804878366,2.219826082598989,1.2537532841942687,15.848336184728547
cable_L,-1.0,nan,0.37444618,0.6546685844323452,2752.23903363,914.4419757,3.009747044390845,61.93343324,0.003885503097910035,0.010964095634843777,0.006793277508976745,0.011601046325733055,0.02558255502910333,1.9590552408769308,1.6530731975170938,2.265037284236768,1.3701978155830248,18.115779356756114
cable_L,1.5,nan,0.38475188,0.6726867093083538,2987.78840302,956.94410086,3.1222183201034333,63.95682602,0.005391121138823775,0.015803894607450374,0.009425647350594023,0.01072699153989761,0.022005764751378224,1.9964513946953575,1.7990269653308748,2.19387582405984,1.219479121957655,15.269315840350828
cable_L,-1.5,nan,0.37209844,0.6505638780566112,2700.71636083,905.72009593,2.9818443611509857,61.51252785,0.00592348776072807,0.01658629482809531,0.010356418503770476,0.012732590183648296,0.027434704172609577,1.943262494151945,1.62350250278583,2.26302248551806,1.3939137646137614,18.670671762805163
cable_L,2.0,nan,0.38655904,0.6758462845483597,3030.68162632,965.18055207,3.140015222872206,64.34446725,0.007081073911647121,0.020913701115135002,0.012380301580320115,0.011408001936136192,0.0255563231214997,1.9942313319235891,1.8268652382218475,2.161597425625331,1.183227629712463,14.685140790400954
cable_L,-2.0,nan,0.36964263,0.6462702258785205,2647.6545187,896.9454651,2.9518567423771014,61.08651455,0.008028770399946598,0.0223080373470057,0.014037220923085274,0.01412009782648925,0.029936236625491185,1.9251779772783704,1.5941031297562762,2.2562528248004643,1.4153744401376496,19.220717530022124
