sample_id,group,motif,has_cable,sf_wale,sf_course,knit_dir,pressure,E1,r,r_binary,E2,nu,crown_height,max_stress,mean_stress,cable_wale_tension,cable_course_tension,boundary_reaction_mean,cable_wale_lrest,cable_course_lrest,verts_path,stress_path
3511,material_r_nocable,3,False,0.834729199597413,1.0812546600074149,41.51637484248142,999.8667903778716,12930.68232548829,2.3668242224042855,0.4225070837682117,30604.652140180657,0.2560542290140112,0.02350798,4272.70080842,3080.71360538,0.0,0.0,125.32974595,,,,
3512,material_r_nocable,3,False,1.0435489625375876,0.9631220831683776,60.36375967233855,1746.623298470508,8880.347829881433,3.3943147881838422,0.29461027111603244,30142.69596318284,0.2791048014472549,0.23839659,2833.90555056,2152.43866844,0.0,0.0,83.10466683,,,,
3513,material_r_nocable,3,False,1.1826434137140005,0.8219430633130623,0.7333233895873571,1500.322402053666,7565.810218620197,2.1992833217852703,0.4546935768094895,16639.360229603968,0.40111339984193817,0.23637711,3311.31058481,2553.37472668,0.0,0.0,142.66450576,,,,
3515,material_r_nocable,3,False,1.2004184805445424,1.3786843578060073,41.21992543798239,1886.6702921356236,2732.8925732444864,1.802964225587424,0.554642175262346,4927.307541933368,0.2214200394320749,0.21621446,3106.82342854,2852.27586906,0.0,0.0,137.640992,,,,
3516,material_r_nocable,3,False,1.27328935173789,1.3301340985721284,7.821978234841612,1368.221468116937,10660.36376593948,3.396539765015506,0.29441728028626063,36208.3494405439,0.1564568403650825,0.03583288,13708.06211581,13664.46746009,0.0,0.0,679.61964318,,,,
3517,material_r_nocable,3,False,1.2663760138419025,1.117799242412084,5.508156115568801,950.7188472201075,7527.945744499209,1.8974793635429161,0.5270149542669229,14284.121700057962,0.18197850483413563,0.09277773,2844.08309252,2737.16445338,0.0,0.0,163.61272646,,,,
3518,material_r_nocable,3,False,1.0873421172317912,1.1083149819678417,48.47039901195307,567.2833511164313,13480.165224228558,1.9756818674635064,0.5061543644594245,26632.518003920493,0.37932960880607347,0.04373371,3899.86308608,3858.53645819,0.0,0.0,216.98861791,,,,
3520,material_r_nocable,3,False,1.0629763274111215,1.2302911894436979,85.68952245234519,1477.583139251159,10317.0152577709,2.528927606432462,0.39542452597553474,26090.98470136175,0.25077963302327866,0.0739632,7131.58315301,7018.14039645,0.0,0.0,363.48680911,,,,
3521,material_r_nocable,3,False,1.330935221546449,0.9599514190041862,89.27888280701798,354.6309342007878,13545.13822756925,4.911430207568065,0.2036066802820676,66526.00105656858,0.4229953340538106,0.0189208,5009.89566841,5003.79137521,0.0,0.0,336.85107083,,,,
3522,material_r_nocable,3,False,0.8839128286549248,1.3001339772322273,19.621843307466097,1699.4932242915156,18417.66517321819,4.327146516225117,0.23109917731012547,79695.93569129174,0.23401644405259314,0.02161236,27643.84283224,27599.92278164,0.0,0.0,1623.03181067,,,,
3523,material_r_nocable,3,False,1.0035564725283312,0.8930687541140931,13.773487089366412,610.2149758836473,4714.88695110249,1.1730178942684244,0.8525019139828806,5530.646763095914,0.37137538366013445,0.28199686,941.4878104,709.97660618,0.0,0.0,27.00446135,,,,
3524,material_r_nocable,3,False,1.1225649816570753,1.2567514521483525,88.4715030575908,1503.842719085045,11236.326446475972,3.376294763247087,0.2961826706855029,37937.15013937157,0.4154617218319342,0.03865801,13138.54865047,13080.26770262,0.0,0.0,695.72579194,,,,
3525,material_r_nocable,3,False,1.2806297323789204,1.135576907567453,78.16548922789896,1461.2134928865066,17603.68356268972,4.3827009746065055,0.228169798896623,77151.68110686475,0.3481841167919185,0.03105233,15279.52670589,15214.63398848,0.0,0.0,784.36250685,,,,
3526,material_r_nocable,3,False,1.0206805032884791,1.1388797276849951,60.421744880502914,1005.1397295355032,3297.9896720964025,4.299580523099204,0.23258082843839487,14179.97215952802,0.3343646306358409,0.13556637,2955.77795268,2784.02266516,0.0,0.0,130.93315234,,,,
3527,material_r_nocable,3,False,1.233561446550182,0.8985455653658929,21.97402296071018,1388.6982692358365,12274.213500807848,2.123994406208795,0.4708110327771254,26070.360816328342,0.33347845168630086,0.14161144,4207.99631038,3790.28907932,0.0,0.0,202.92861258,,,,
3528,material_r_nocable,3,False,1.1718332433826428,1.3163457742477682,46.28268681653877,584.2165803252461,15981.990082713104,4.626927026283088,0.21612616631287612,73947.50184749355,0.4799582414713819,0.00575421,34862.17629612,34859.12152178,0.0,0.0,1840.29822605,,,,
3529,material_r_nocable,3,False,1.2567686215062377,1.2061192219309453,63.038995174005635,1487.3070774542248,15331.418008121518,4.935320757893557,0.2026210755198837,75665.46554342522,0.4074560068212477,0.02343764,22482.35674171,22440.96956935,0.0,0.0,1097.3228059,,,,
3531,material_r_nocable,3,False,1.2725739000771088,0.9256498216555406,5.050848935998362,1197.3481493172917,7374.5227579567245,2.1104554094555397,0.47383138043081535,15563.601446682755,0.4847601885317663,0.12685041,2727.36787518,2608.23204153,0.0,0.0,162.75234526,,,,
3532,material_r_nocable,3,False,1.2279309519641217,0.8712404517436954,8.620879271787247,1971.6128660994063,1555.6770793503395,1.68722448078549,0.5926893613672843,2624.776452476764,0.23653096996937098,0.5100054,2026.26853669,1487.1188113,0.0,0.0,79.38045042,,,,
