face,S11,S22,S12,von_mises,principal_1,principal_2,T_wale_Nm,T_course_Nm
0,1715.8393,271.0172,81.1837,1603.8408,1720.3867,266.4698,1715.8393,271.0172
1,1813.9305,348.4015,-45.1471,1669.0914,1815.3200,347.0120,1813.9305,348.4015
2,1863.7703,646.9686,-1.0709,1639.0273,1863.7712,646.9676,1863.7703,646.9686
3,1846.3931,642.9513,-12.4907,1623.5396,1846.5227,642.8217,1846.3931,642.9513
4,1389.0819,-92.2386,135.8889,1456.5647,1401.4445,-104.6012,1389.0819,-92.2386
5,1226.2806,-61.7401,270.4856,1342.6742,1280.7771,-116.2366,1226.2806,-61.7401
6,1352.3630,19.1071,106.4872,1355.5182,1360.8146,10.6555,1352.3630,19.1071
7,1489.9139,-273.3323,198.9851,1679.4585,1512.0908,-295.5092,1489.9139,-273.3323
8,1750.8615,-385.5241,146.9825,1988.4556,1760.9265,-395.5890,1750.8615,-385.5241
9,1769.1036,-416.6969,80.7823,2014.9743,1772.0851,-419.6784,1769.1036,-416.6969
10,1668.7181,-262.5480,154.0866,1833.8206,1680.9346,-274.7646,1668.7181,-262.5480
11,1627.8227,88.1814,159.0355,1609.3215,1644.0784,71.9256,1627.8227,88.1814
12,1598.7493,-480.3876,294.8826,1953.3710,1639.7632,-521.4016,1598.7493,-480.3876
13,1759.4054,-161.1585,-76.1325,1849.9759,1762.4186,-164.1717,1759.4054,-161.1585
14,1361.9775,36.2918,-114.9679,1358.8686,1371.8740,26.3953,1361.9775,36.2918
15,1356.2206,-220.0570,-339.3709,1591.1389,1426.1816,-290.0181,1356.2206,-220.0570
16,1650.6701,48.8430,-187.7001,1658.9659,1672.3706,27.1426,1650.6701,48.8430
17,1772.0467,523.1374,-6.2448,1576.9957,1772.0779,523.1062,1772.0467,523.1374
18,1581.7530,-456.8870,-302.8810,1925.7677,1625.8003,-500.9344,1581.7530,-456.8870
19,1781.6319,-211.2228,-78.1598,1900.9144,1784.6926,-214.2835,1781.6319,-211.2228
20,1688.6650,-58.6434,-166.5625,1742.7814,1704.4009,-74.3793,1688.6650,-58.6434
21,1116.0259,94.4598,52.3045,1075.7436,1118.6969,91.7888,1116.0259,94.4598
22,1605.5528,-285.1492,-194.4861,1797.3332,1625.3512,-304.9476,1605.5528,-285.1492
23,1103.3010,-87.6598,-90.3267,1160.2367,1110.1128,-94.4716,1103.3010,-87.6598
24,1788.7980,102.5493,-46.3690,1741.6443,1790.0721,101.2752,1788.7980,102.5493
25,1535.4520,-60.0952,-245.7827,1623.1835,1572.4549,-97.0981,1535.4520,-60.0952
26,1456.5165,43.4083,-211.3115,1481.2351,1487.4387,12.4862,1456.5165,43.4083
27,1526.0602,262.2310,-87.1151,1421.3415,1532.0367,256.2545,1526.0602,262.2310
28,1528.2661,-416.5784,-325.7888,1861.2341,1581.3892,-469.7015,1528.2661,-416.5784
29,1563.9182,344.0855,-32.5042,1424.5291,1564.7837,343.2200,1563.9182,344.0855
30,1662.7424,-394.4381,93.2730,1897.9574,1666.9628,-398.6585,1662.7424,-394.4381
31,1590.9935,-508.1701,283.3868,1959.3154,1628.5778,-545.7543,1590.9935,-508.1701
32,1741.5392,1.0234,130.4496,1755.6277,1751.2619,-8.6993,1741.5392,1.0234
33,1701.0504,-409.7789,0.3987,1938.6971,1701.0505,-409.7790,1701.0504,-409.7789
34,1751.8069,-137.9310,132.6287,1839.0901,1761.0699,-147.1940,1751.8069,-137.9310
35,1750.3690,-636.5262,-53.5325,2142.8276,1751.5690,-637.7262,1750.3690,-636.5262
36,1664.6306,286.2967,80.0579,1547.7760,1669.2651,281.6623,1664.6306,286.2967
37,1475.7489,-359.8617,334.4005,1781.5364,1534.7702,-418.8831,1475.7489,-359.8617
38,1547.5735,-79.4160,218.5519,1633.2445,1576.4199,-108.2624,1547.5735,-79.4160
39,1414.3359,97.4730,160.3604,1396.1139,1433.5825,78.2264,1414.3359,97.4730
40,1115.9274,126.6663,-16.6366,1058.6870,1116.2071,126.3866,1115.9274,126.6663
41,1722.9707,-409.2695,-43.0280,1961.3371,1723.8386,-410.1374,1722.9707,-409.2695
42,1873.3883,647.2714,-0.0828,1648.0150,1873.3883,647.2714,1873.3883,647.2714
43,1836.8951,618.3560,0.7716,1618.8559,1836.8956,618.3556,1836.8951,618.3560
44,1795.4007,101.6425,87.4285,1753.3503,1799.9016,97.1415,1795.4007,101.6425
45,1677.3376,-555.3526,-225.1344,2050.7189,1699.8128,-577.8279,1677.3376,-555.3526
46,1664.8595,355.9099,-82.5610,1525.2338,1670.0464,350.7230,1664.8595,355.9099
